"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"ERI","Africa","Eritrea","2021-01-27","2085.0","115.0","7.0","587.916","1.974",,"6.05","0.2"
"SWZ","Africa","Eswatini","2021-01-27","15051.0","221.0","522.0","12973.166","449.936",,"3.94","1.7"
"ETH","Africa","Ethiopia","2021-01-27","135045.0","476.0","2083.0","1174.676","18.119",,"7.47","0.4"
"GAB","Africa","Gabon","2021-01-27","10536.0","125.0","68.0","4733.732","30.552",,"7.2",
"GMB","Africa","Gambia","2021-01-27","4019.0","7.0","128.0","1663.036","52.966",,"1.91","0.7"
"GHA","Africa","Ghana","2021-01-27","62751.0","616.0","377.0","2019.474","12.133",,"4.97","0.3"
"GIN","Africa","Guinea","2021-01-27","14435.0","56.0","82.0","1099.157","6.244",,"2.42",
"GNB","Africa","Guinea-Bissau","2021-01-27","2532.0","0.0","45.0","1286.587","22.866",,"2.42",
"KEN","Africa","Kenya","2021-01-27","100323.0","130.0","1751.0","1865.735","32.564",,"2.92","1.2"
"LSO","Africa","Lesotho","2021-01-27","8047.0","0.0","146.0","3756.327","68.153",,"3.94","0.4"
"LBR","Africa","Liberia","2021-01-27","1936.0","4.0","84.0","382.784","16.608",,"2.42","1.5"
"LBY","Africa","Libya","2021-01-27","116064.0","765.0","1802.0","16891.159","262.251",,"10.43",
"MDG","Africa","Madagascar","2021-01-27","18743.0","0.0","279.0","676.862","10.075",,"3.94",
"MWI","Africa","Malawi","2021-01-27","21660.0","830.0","555.0","1132.256","29.012",,"3.94","4.4"
"MLI","Africa","Mali","2021-01-27","8037.0","31.0","327.0","396.873","16.147",,"2.42","1.6"
"MRT","Africa","Mauritania","2021-01-27","16506.0","46.0","419.0","3549.937","90.114",,"2.42",
"MUS","Africa","Mauritius","2021-01-27","569.0","1.0","10.0","447.409","7.863",,"22.02","3.2"
"MAR","Africa","Morocco","2021-01-27","468383.0","890.0","8207.0","12689.675","222.348",,"7.14","0.8"
"MOZ","Africa","Mozambique","2021-01-27","34926.0","871.0","336.0","1117.438","10.75",,"3.3","5.1"
"NAM","Africa","Namibia","2021-01-27","33265.0","308.0","332.0","13091.735","130.662",,"3.94","9.7"
"NER","Africa","Niger","2021-01-27","4433.0","26.0","153.0","183.132","6.321",,"2.42","0.1"
"NGA","Africa","Nigeria","2021-01-27","126160.0","1861.0","1543.0","612.012","7.485",,"2.42","0.6"
"RWA","Africa","Rwanda","2021-01-27","14166.0","281.0","183.0","1093.713","14.129",,"4.28","4.7"
"STP","Africa","Sao Tome and Principe","2021-01-27","1221.0","11.0","17.0","5571.247","77.569",,"2.42",
"SEN","Africa","Senegal","2021-01-27","25407.0","280.0","601.0","1517.386","35.894",,"2.42","0.4"
"SYC","Africa","Seychelles","2021-01-27","1129.0","13.0","3.0","11480.578","30.506",,"10.55","7.1"
"SLE","Africa","Sierra Leone","2021-01-27","3236.0","42.0","77.0","405.667","9.653",,"2.42","8.8"
"SOM","Africa","Somalia","2021-01-27","4754.0","0.0","130.0","299.121","8.18",,"6.05",
"ZAF","Africa","South Africa","2021-01-27","1430648.0","7070.0","42550.0","24122.064","717.433",,"5.52","8.1"
"SSD","Africa","South Sudan","2021-01-27","3788.0","0.0","64.0","338.404","5.717",,"10.43",
"SDN","Africa","Sudan","2021-01-27","28994.0","472.0","1760.0","661.22","40.137",,"15.67",
"TZA","Africa","Tanzania","2021-01-27","509.0","0.0","21.0","8.521","0.352",,"5.75","3.3"
"TGO","Africa","Togo","2021-01-27","4870.0","188.0","76.0","588.254","9.18",,"6.15","0.9"
"TUN","Africa","Tunisia","2021-01-27","202323.0","1661.0","6446.0","17119.007","545.411",,"8.52","1.1"
"UGA","Africa","Uganda","2021-01-27","39314.0","53.0","318.0","859.491","6.952",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-01-27","48911.0","1289.0","688.0","2660.526","37.424",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-01-27","32304.0","300.0","1122.0","2173.462","75.49",,"1.82","1.6"
"AFG","Asia","Afghanistan","2021-01-27","54854.0","104.0","2389.0","1409.102","61.369",,"9.59",
"ARM","Asia","Armenia","2021-01-27","166427.0","195.0","3056.0","56163.975","1031.306",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-01-27","229584.0","226.0","3105.0","22643.262","306.238",,"7.11","0.3"
"BHR","Asia","Bahrain","2021-01-27","101116.0","427.0","371.0","59424.665","218.032",,"16.52","5.8"
"BGD","Asia","Bangladesh","2021-01-27","533444.0","528.0","8072.0","3239.092","49.013",,"8.38","1.0"
"BTN","Asia","Bhutan","2021-01-27","856.0","0.0","1.0","1109.366","1.296",,"9.75",
"BRN","Asia","Brunei","2021-01-27","176.0","0.0","3.0","402.301","6.857",,"12.79","2.0"
"KHM","Asia","Cambodia","2021-01-27","460.0","0.0",,"27.514",,,"4.0","2.0"
"CHN","Asia","China","2021-01-27","99655.0","114.0","4811.0","69.237","3.343","1.58","9.74","1.9"
"GEO","Asia","Georgia","2021-01-27","255564.0","742.0","3108.0","64064.374","779.108",,"7.11","5.3"
"IND","Asia","India","2021-01-27","10701193.0","11666.0","153847.0","7754.463","111.483",,"10.39","1.9"
"IDN","Asia","Indonesia","2021-01-27","1024298.0","11948.0","28855.0","3744.825","105.494","0.11","6.32","2.8"
"IRN","Asia","Iran","2021-01-27","1392314.0","6608.0","57651.0","16576.557","686.379",,"9.59","0.8"
"IRQ","Asia","Iraq","2021-01-27","616259.0","879.0","13018.0","15321.249","323.65",,"8.83",
"ISR","Asia","Israel","2021-01-27","621590.0","4422.0","4605.0","71814.113","532.029","49.13","6.74","15.4"
"JPN","Asia","Japan","2021-01-27","376482.0","3937.0","5388.0","2976.696","42.601",,"5.72","11.2"
"JOR","Asia","Jordan","2021-01-27","323111.0","870.0","4262.0","31667.8","417.715",,"11.75",
"KAZ","Asia","Kazakhstan","2021-01-27","230188.0","1496.0","3040.0","12259.232","161.903",,"7.11","7.0"
"KWT","Asia","Kuwait","2021-01-27","162862.0","580.0","957.0","38135.955","224.092",,"15.84","2.7"
"KGZ","Asia","Kyrgyzstan","2021-01-27","84303.0","128.0","1408.0","12921.602","215.812",,"7.11","3.6"
"LAO","Asia","Laos","2021-01-27","44.0","0.0",,"6.048",,,"4.0","7.3"
"LBN","Asia","Lebanon","2021-01-27","289660.0","3906.0","2553.0","42438.277","374.042",,"12.71","26.9"
"MYS","Asia","Malaysia","2021-01-27","194114.0","3680.0","707.0","5997.467","21.844",,"16.74","1.0"
"MDV","Asia","Maldives","2021-01-27","15390.0","143.0","51.0","28471.423","94.35",,"9.19","2.1"
"MNG","Asia","Mongolia","2021-01-27","1692.0","25.0","2.0","516.122","0.61",,"4.82","5.5"
"MMR","Asia","Myanmar","2021-01-27","138802.0","434.0","3089.0","2551.048","56.773","0.01","4.61","6.3"
"NPL","Asia","Nepal","2021-01-27","270375.0","283.0","2020.0","9279.5","69.328",,"7.26","9.5"
"OMN","Asia","Oman","2021-01-27","133574.0","167.0","1525.0","26157.017","298.632",,"12.61","0.5"
"PAK","Asia","Pakistan","2021-01-27","539387.0","1910.0","11514.0","2441.855","52.125",,"8.35","2.8"
"PSE","Asia","Palestine","2021-01-27","156996.0","603.0","1808.0","30774.985","354.411",,"10.59",
"PHL","Asia","Philippines","2021-01-27","518407.0","2241.0","10481.0","4730.807","95.646",,"7.07","7.8"
"QAT","Asia","Qatar","2021-01-27","149933.0","338.0","248.0","52040.915","86.079",,"16.52","0.8"
"SAU","Asia","Saudi Arabia","2021-01-27","367023.0","216.0","6363.0","10542.437","182.772",,"17.72","1.8"
"SGP","Asia","Singapore","2021-01-27","59391.0","25.0","29.0","10151.712","4.957",,"10.99","5.2"
"KOR","Asia","South Korea","2021-01-27","76926.0","497.0","1386.0","1500.434","27.034",,"6.8","6.2"
"LKA","Asia","Sri Lanka","2021-01-27","60694.0","772.0","290.0","2834.413","13.543",,"10.68","0.3"
"SYR","Asia","Syria","2021-01-27","13823.0","61.0","900.0","789.856","51.427",,,
"TWN","Asia","Taiwan","2021-01-27","893.0","3.0","7.0","37.495","0.294",,,
"TJK","Asia","Tajikistan","2021-01-27","13308.0","0.0","90.0","1395.313","9.436",,"7.11",
"THA","Asia","Thailand","2021-01-27","15465.0","819.0","76.0","221.562","1.089",,"7.04","1.9"
"TLS","Asia","Timor","2021-01-27","68.0","1.0",,"51.576",,,"6.86","6.3"
"TUR","Asia","Turkey","2021-01-27","2449839.0","7489.0","25476.0","29047.499","302.066","1.81","12.13","14.1"
"ARE","Asia","United Arab Emirates","2021-01-27","289086.0","3939.0","811.0","29228.949","81.999","27.95","17.26","1.2"
"UZB","Asia","Uzbekistan","2021-01-27","78510.0","39.0","621.0","2345.739","18.554",,"7.57","1.3"
"VNM","Asia","Vietnam","2021-01-27","1553.0","2.0","35.0","15.955","0.36",,"6.0","1.0"
"YEM","Asia","Yemen","2021-01-27","2120.0","1.0","615.0","71.079","20.62",,"5.35","7.6"
"ALB","Europe","Albania","2021-01-27","74567.0","876.0","1339.0","25911.113","465.286",,"10.08","7.1"
"AND","Europe","Andorra","2021-01-27","9716.0","78.0","98.0","125749.045","1268.362",,"7.97","29.0"
"AUT","Europe","Austria","2021-01-27","408781.0","1641.0","7564.0","45387.835","839.847","2.17","6.35","28.4"
"BLR","Europe","Belarus","2021-01-27","241133.0","1651.0","1678.0","25518.553","177.579",,"5.18","10.5"
"BEL","Europe","Belgium","2021-01-27","699662.0","3020.0","20933.0","60369.731","1806.186",,"4.29","25.1"
"BIH","Europe","Bosnia and Herzegovina","2021-01-27","120864.0","332.0","4643.0","36839.627","1415.197",,"10.08","30.2"
"BGR","Europe","Bulgaria","2021-01-27","217014.0","598.0","8944.0","31232.024","1287.194",,"5.81","30.1"
"HRV","Europe","Croatia","2021-01-27","230359.0","857.0","4913.0","56113.024","1196.755",,"5.59","34.3"
"CYP","Europe","Cyprus","2021-01-27","30380.0","128.0","193.0","34684.364","220.345",,"9.24","19.6"
"CZE","Europe","Czechia","2021-01-27","956155.0","9209.0","15791.0","89285.331","1474.557",,"6.82","30.5"
"DNK","Europe","Denmark","2021-01-27","197224.0","592.0","2051.0","34049.912","354.097",,"6.41","19.3"
"EST","Europe","Estonia","2021-01-27","41966.0","636.0","398.0","31635.708","300.029","2.23","4.02","24.5"
"FIN","Europe","Finland","2021-01-27","43616.0","496.0","660.0","7871.904","119.118","2.29","5.76","18.3"
"FRA","Europe","France","2021-01-27","3165449.0","26951.0","74600.0","48495.154","1142.883",,"4.77","30.1"
"DEU","Europe","Germany","2021-01-27","2179679.0","15636.0","54498.0","26015.473","650.459",,"8.31","28.2"
"GRC","Europe","Greece","2021-01-27","154083.0","857.0","5724.0","14782.901","549.167","2.05","4.55","35.3"
"HUN","Europe","Hungary","2021-01-27","361881.0","1004.0","12198.0","37460.444","1262.687",,"7.55","26.8"
"ISL","Europe","Iceland","2021-01-27","6000.0","8.0","29.0","17582.418","84.982","4.55","5.31","14.3"
"IRL","Europe","Ireland","2021-01-27","191182.0","1331.0","3120.0","38718.084","631.861",,"3.28","23.0"
"ITA","Europe","Italy","2021-01-27","2501147.0","15191.0","86889.0","41367.373","1437.089","2.61","4.78","19.8"
"OWID_KOS","Europe","Kosovo","2021-01-27","58988.0","589.0","1479.0","30519.864","765.221",,,
"LVA","Europe","Latvia","2021-01-27","63027.0","1103.0","1138.0","33414.767","603.329",,"4.91","25.6"
"LIE","Europe","Liechtenstein","2021-01-27","2458.0","3.0","52.0","64451.845","1363.505",,"7.77",
"LTU","Europe","Lithuania","2021-01-27","179212.0","1278.0","2716.0","65831.316","997.689",,"3.67","21.3"
"LUX","Europe","Luxembourg","2021-01-27","50089.0","237.0","571.0","80017.445","912.176",,"4.42","20.9"
"MLT","Europe","Malta","2021-01-27","17192.0","193.0","258.0","38936.538","584.32",,"8.83","20.9"
"MDA","Europe","Moldova","2021-01-27","157626.0","654.0","3396.0","39074.726","841.852",,"5.72","5.9"
"MCO","Europe","Monaco","2021-01-27","1413.0","14.0","10.0","36005.504","254.816",,"5.46",
"MNE","Europe","Montenegro","2021-01-27","59825.0","563.0","783.0","95253.335","1246.692",,"10.08","44.0"
"NLD","Europe","Netherlands","2021-01-27","974972.0","4816.0","13841.0","56899.867","807.768","1.08","5.29","24.4"
"MKD","Europe","North Macedonia","2021-01-27","91555.0","394.0","2821.0","43945.416","1354.05",,"10.08",
"NOR","Europe","Norway","2021-01-27","61961.0","367.0","556.0","11429.3","102.56",,"5.31","19.6"
"POL","Europe","Poland","2021-01-27","1489512.0","6790.0","36054.0","39356.555","952.635",,"5.91","23.3"
"PRT","Europe","Portugal","2021-01-27","668951.0","15073.0","11305.0","65604.611","1108.691","2.73","9.85","16.3"
"ROU","Europe","Romania","2021-01-27","718612.0","3174.0","18015.0","37354.396","936.443","2.97","9.74","22.9"
"RUS","Europe","Russia","2021-01-27","3733692.0","17464.0","69971.0","25584.718","479.469",,"6.18","23.4"
"SMR","Europe","San Marino","2021-01-27","2941.0","26.0","65.0","86658.023","1915.257",,"5.64",
"SRB","Europe","Serbia","2021-01-27","389045.0","1839.0","3944.0","57173.857","579.608",,"10.08","37.7"
"SVK","Europe","Slovakia","2021-01-27","241392.0","2775.0","4361.0","44213.88","798.77",,"7.29","23.1"
"SVN","Europe","Slovenia","2021-01-27","161662.0","1850.0","3425.0","77762.043","1647.481",,"7.25","20.1"
"ESP","Europe","Spain","2021-01-27","2670102.0","40285.0","57291.0","57108.638","1225.351","2.9","7.17","27.4"
"CHE","Europe","Switzerland","2021-01-27","517705.0","2222.0","9260.0","59818.354","1069.949",,"5.59","22.6"
"UKR","Europe","Ukraine","2021-01-27","1241863.0","4053.0","23307.0","28395.981","532.929",,"7.11","13.5"
"GBR","Europe","United Kingdom","2021-01-27","3725637.0","25369.0","102085.0","54880.782","1503.771",,"4.28","20.0"
"VAT","Europe","Vatican","2021-01-27","27.0","0.0",,"33374.536",,,,
"OWID_INT","International","International","2021-01-27","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2021-01-27","215.0","14.0","6.0","2195.491","61.27",,"13.17",
"BHS","North America","Bahamas","2021-01-27","8161.0","21.0","175.0","20752.807","445.012",,"13.17","3.1"
"BRB","North America","Barbados","2021-01-27","1443.0","42.0","11.0","5021.384","38.278",,"13.57","1.9"
"BLZ","North America","Belize","2021-01-27","11816.0","28.0","294.0","29716.74","739.398",,"17.11",
"CAN","North America","Canada","2021-01-27","765865.0","4168.0","19060.0","20292.03","505.006","2.35","7.37","12.0"
"CRI","North America","Costa Rica","2021-01-27","192066.0","721.0","2584.0","37703.514","507.252",,"8.78","6.4"
"CUB","North America","Cuba","2021-01-27","23439.0","825.0","204.0","2069.374","18.011",,"8.27","17.1"
"DMA","North America","Dominica","2021-01-27","113.0","0.0",,"1569.641",,,"11.62",
"DOM","North America","Dominican Republic","2021-01-27","207455.0","1150.0","2579.0","19123.971","237.742",,"8.2","8.5"
"SLV","North America","El Salvador","2021-01-27","53989.0","510.0","1589.0","8323.671","244.982",,"8.87","2.5"
"GRD","North America","Grenada","2021-01-27","148.0","0.0","1.0","1315.333","8.887",,"10.71",
"GTM","North America","Guatemala","2021-01-27","156497.0","1038.0","5513.0","8735.252","307.721",,"10.18",
"HTI","North America","Haiti","2021-01-27","11286.0","0.0","243.0","989.78","21.311",,"6.65","2.9"
"HND","North America","Honduras","2021-01-27","144007.0","1127.0","3512.0","14539.394","354.582",,"7.21","2.0"
"JAM","North America","Jamaica","2021-01-27","15241.0","88.0","342.0","5146.968","115.495",,"11.28","5.3"
"MEX","North America","Mexico","2021-01-27","1806849.0","17944.0","153639.0","14013.887","1191.621",,"13.06","6.9"
"NIC","North America","Nicaragua","2021-01-27","6253.0","0.0","169.0","943.913","25.511",,"11.47",
"PAN","North America","Panama","2021-01-27","315400.0","1566.0","5176.0","73097.789","1199.601",,"8.33","2.4"
"KNA","North America","Saint Kitts and Nevis","2021-01-27","37.0","0.0",,"695.593",,,"12.84",
"LCA","North America","Saint Lucia","2021-01-27","969.0","48.0","13.0","5276.944","70.795",,"11.62",
"VCT","North America","Saint Vincent and the Grenadines","2021-01-27","827.0","81.0","2.0","7454.01","18.027",,"11.62",
"TTO","North America","Trinidad and Tobago","2021-01-27","7509.0","13.0","134.0","5365.522","95.749",,"10.97",
"USA","North America","United States","2021-01-27","25598061.0","152478.0","429195.0","77334.913","1296.651",,"10.79","19.1"
"AUS","Oceania","Australia","2021-01-27","28794.0","8.0","909.0","1129.182","35.647",,"5.07","13.0"
"FJI","Oceania","Fiji","2021-01-27","55.0","0.0","2.0","61.354","2.231",,"14.49","10.2"
"MHL","Oceania","Marshall Islands","2021-01-27","4.0","0.0",,"67.574",,,"30.53",
"FSM","Oceania","Micronesia (country)","2021-01-27","1.0","0.0",,"8.694",,,"12.02",
"NZL","Oceania","New Zealand","2021-01-27","2299.0","4.0","25.0","476.75","5.184",,"8.08","14.8"
"PNG","Oceania","Papua New Guinea","2021-01-27","851.0","1.0","9.0","95.115","1.006",,"17.65","23.5"
"WSM","Oceania","Samoa","2021-01-27","2.0","0.0",,"10.08",,,"9.21","16.7"
"SLB","Oceania","Solomon Islands","2021-01-27","17.0","0.0",,"24.75",,,"18.68",
"VUT","Oceania","Vanuatu","2021-01-27","1.0","0.0",,"3.256",,,"12.02","2.8"
"ARG","South America","Argentina","2021-01-27","1896053.0","10843.0","47435.0","41951.995","1049.545","0.7","5.5","16.2"
"BOL","South America","Bolivia","2021-01-27","208074.0","2866.0","10167.0","17825.193","870.982",,"6.89",
"BRA","South America","Brazil","2021-01-27","8996876.0","63520.0","220161.0","42326.407","1035.762","0.53","8.11","10.1"
"CHL","South America","Chile","2021-01-27","709888.0","3388.0","18040.0","37135.396","943.702",,"8.46","34.2"
"COL","South America","Colombia","2021-01-27","2055305.0","13953.0","52523.0","40392.856","1032.233",,"7.44","4.7"
"ECU","South America","Ecuador","2021-01-27","243535.0","1389.0","14704.0","13803.445","833.416",,"5.55","2.0"
"GUY","South America","Guyana","2021-01-27","7380.0","34.0","174.0","9382.64","221.217",,"11.62",
"PRY","South America","Paraguay","2021-01-27","130163.0","769.0","2668.0","18249.205","374.061",,"8.27","5.0"
"PER","South America","Peru","2021-01-27","1107239.0","0.0","40107.0","33581.347","1216.401",,"5.95","4.8"
"SUR","South America","Suriname","2021-01-27","8243.0","69.0","152.0","14051.351","259.105",,"12.54","7.4"
"URY","South America","Uruguay","2021-01-27","39328.0","648.0","407.0","11321.558","117.165",,"6.93","14.0"
"VEN","South America","Venezuela","2021-01-27","124958.0","433.0","1165.0","4394.368","40.969",,"6.47",
"OWID_WRL","World","World","2021-01-27","100305560.0","585301.0","2162704.0","12868.268","277.455","1.03","8.51","6.434"
