"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2020-12-29","98988.0","357.0","2745.0","2257.369","62.598","43851043.0","76.88","0.754"
"AGO","Africa","Angola","2020-12-29","17371.0","75.0","403.0","528.536","12.262","32866268.0","61.15","0.581"
"BEN","Africa","Benin","2020-12-29","3205.0","0.0","44.0","264.369","3.629","12123198.0","61.77","0.515"
"BWA","Africa","Botswana","2020-12-29","14025.0","0.0","40.0","5963.961","17.01","2351625.0","69.59","0.717"
"BFA","Africa","Burkina Faso","2020-12-29","6537.0","193.0","82.0","312.726","3.923","20903278.0","61.58","0.423"
"BDI","Africa","Burundi","2020-12-29","809.0","5.0","2.0","68.036","0.168","11890781.0","61.58","0.417"
"CMR","Africa","Cameroon","2020-12-29","26277.0","0.0","448.0","989.872","16.876","26545864.0","59.29","0.556"
"CPV","Africa","Cape Verde","2020-12-29","11752.0","29.0","112.0","21137.147","201.443","555988.0","72.98","0.654"
"CAF","Africa","Central African Republic","2020-12-29","4961.0","13.0","63.0","1027.172","13.044","4829764.0","53.28","0.367"
"TCD","Africa","Chad","2020-12-29","2048.0","33.0","104.0","124.681","6.331","16425859.0","54.24","0.404"
"COM","Africa","Comoros","2020-12-29","765.0","50.0","9.0","879.72","10.35","869595.0","64.32","0.503"
"COG","Africa","Congo","2020-12-29","6908.0","0.0","107.0","1251.882","19.391","5518092.0","64.57","0.606"
"CIV","Africa","Cote d'Ivoire","2020-12-29","22250.0","74.0","137.0","843.497","5.194","26378275.0","57.78","0.492"
"COD","Africa","Democratic Republic of Congo","2020-12-29","17182.0","265.0","584.0","191.846","6.521","89561404.0","60.68","0.457"
"DJI","Africa","Djibouti","2020-12-29","5813.0","0.0","61.0","5883.591","61.741","988002.0","67.11","0.476"
"EGY","Africa","Egypt","2020-12-29","135233.0","1333.0","7520.0","1321.481","73.485","102334403.0","71.99","0.696"
"GNQ","Africa","Equatorial Guinea","2020-12-29","5248.0","0.0","86.0","3740.596","61.298","1402985.0","58.74","0.591"
"ERI","Africa","Eritrea","2020-12-29","1220.0","181.0","1.0","344.008","0.282","3546427.0","66.32","0.44"
"SWZ","Africa","Eswatini","2020-12-29","8934.0","247.0","175.0","7700.635","150.841","1160164.0","60.19","0.588"
"ETH","Africa","Ethiopia","2020-12-29","123388.0","243.0","1913.0","1073.279","16.64","114963583.0","66.6","0.463"
"GAB","Africa","Gabon","2020-12-29","9510.0","0.0","64.0","4272.759","28.755","2225728.0","66.47","0.702"
"GMB","Africa","Gambia","2020-12-29","3797.0","4.0","124.0","1571.174","51.31","2416664.0","62.05","0.46"
"GHA","Africa","Ghana","2020-12-29","54681.0","178.0","335.0","1759.762","10.781","31072945.0","64.07","0.592"
"GIN","Africa","Guinea","2020-12-29","13688.0","0.0","80.0","1042.276","6.092","13132792.0","61.6","0.459"
"GNB","Africa","Guinea-Bissau","2020-12-29","2452.0","5.0","45.0","1245.936","22.866","1967998.0","58.32","0.455"
"KEN","Africa","Kenya","2020-12-29","96139.0","147.0","1665.0","1787.924","30.964","53771300.0","66.7","0.59"
"LSO","Africa","Lesotho","2020-12-29","3005.0","49.0","51.0","1402.729","23.807","2142252.0","54.33","0.52"
"LBR","Africa","Liberia","2020-12-29","1779.0","0.0","83.0","351.743","16.411","5057677.0","64.1","0.435"
"LBY","Africa","Libya","2020-12-29","99350.0","437.0","1444.0","14458.718","210.15","6871287.0","72.91","0.706"
"MDG","Africa","Madagascar","2020-12-29","17714.0","0.0","261.0","639.702","9.425","27691019.0","67.04","0.519"
"MWI","Africa","Malawi","2020-12-29","6388.0","11.0","188.0","333.927","9.828","19129955.0","64.26","0.477"
"MLI","Africa","Mali","2020-12-29","6796.0","93.0","262.0","335.591","12.938","20250834.0","59.31","0.427"
"MRT","Africa","Mauritania","2020-12-29","13989.0","211.0","334.0","3008.607","71.833","4649660.0","64.92","0.52"
"MUS","Africa","Mauritius","2020-12-29","527.0","0.0","10.0","414.384","7.863","1271767.0","74.99","0.79"
"MAR","Africa","Morocco","2020-12-29","435189.0","2160.0","7314.0","11790.366","198.155","36910558.0","76.68","0.667"
"MOZ","Africa","Mozambique","2020-12-29","18372.0","62.0","162.0","587.802","5.183","31255435.0","60.85","0.437"
"NAM","Africa","Namibia","2020-12-29","22851.0","564.0","195.0","8993.213","76.744","2540916.0","63.71","0.647"
"NER","Africa","Niger","2020-12-29","3208.0","49.0","102.0","132.526","4.214","24206636.0","62.42","0.354"
"NGA","Africa","Nigeria","2020-12-29","85560.0","749.0","1267.0","415.059","6.146","206139587.0","54.69","0.532"
