"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2020-12-06","88252.0","750.0","2516.0","2012.54","57.376","43851043.0","76.88","0.754"
"AGO","Africa","Angola","2020-12-06","15591.0","55.0","354.0","474.377","10.771","32866268.0","61.15","0.581"
"BEN","Africa","Benin","2020-12-06","3055.0","0.0","44.0","251.996","3.629","12123198.0","61.77","0.515"
"BWA","Africa","Botswana","2020-12-06","11531.0","0.0","34.0","4903.418","14.458","2351625.0","69.59","0.717"
"BFA","Africa","Burkina Faso","2020-12-06","3212.0","56.0","68.0","153.66","3.253","20903278.0","61.58","0.423"
"BDI","Africa","Burundi","2020-12-06","694.0","0.0","1.0","58.365","0.084","11890781.0","61.58","0.417"
"CMR","Africa","Cameroon","2020-12-06","24752.0","0.0","443.0","932.424","16.688","26545864.0","59.29","0.556"
"CPV","Africa","Cape Verde","2020-12-06","11063.0","27.0","109.0","19897.911","196.047","555988.0","72.98","0.654"
"CAF","Africa","Central African Republic","2020-12-06","4922.0","0.0","63.0","1019.097","13.044","4829764.0","53.28","0.367"
"TCD","Africa","Chad","2020-12-06","1725.0","3.0","102.0","105.017","6.21","16425859.0","54.24","0.404"
"COM","Africa","Comoros","2020-12-06","616.0","0.0","7.0","708.376","8.05","869595.0","64.32","0.503"
"COG","Africa","Congo","2020-12-06","5774.0","0.0","94.0","1046.376","17.035","5518092.0","64.57","0.606"
"CIV","Africa","Cote d'Ivoire","2020-12-06","21485.0","44.0","132.0","814.496","5.004","26378275.0","57.78","0.492"
"COD","Africa","Democratic Republic of Congo","2020-12-06","13527.0","114.0","344.0","151.036","3.841","89561404.0","60.68","0.457"
"DJI","Africa","Djibouti","2020-12-06","5701.0","9.0","61.0","5770.231","61.741","988002.0","67.11","0.476"
"EGY","Africa","Egypt","2020-12-06","118432.0","418.0","6771.0","1157.304","66.165","102334403.0","71.99","0.696"
"GNQ","Africa","Equatorial Guinea","2020-12-06","5159.0","0.0","85.0","3677.16","60.585","1402985.0","58.74","0.591"
"ERI","Africa","Eritrea","2020-12-06","632.0","0.0",,"178.208",,"3546427.0","66.32","0.44"
"ETH","Africa","Ethiopia","2020-12-06","113295.0","555.0","1747.0","985.486","15.196","114963583.0","66.6","0.463"
"GAB","Africa","Gabon","2020-12-06","9254.0","0.0","60.0","4157.741","26.957","2225728.0","66.47","0.702"
"GMB","Africa","Gambia","2020-12-06","3770.0","0.0","123.0","1560.002","50.897","2416664.0","62.05","0.46"
"GHA","Africa","Ghana","2020-12-06","52274.0","178.0","325.0","1682.3","10.459","31072945.0","64.07","0.592"
"GIN","Africa","Guinea","2020-12-06","13233.0","0.0","76.0","1007.63","5.787","13132792.0","61.6","0.459"
