"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DEU","Europe","Germany","2021-01-22","2125261.0","16366.0","51713.0","25365.97","617.218",,"8.0","81.33"
"GRC","Europe","Greece","2021-01-22","151041.0","562.0","5598.0","14491.048","537.079",,"4.21","82.24"
"HUN","Europe","Hungary","2021-01-22","356973.0","1311.0","11811.0","36952.388","1222.627",,"7.02","76.88"
"ISL","Europe","Iceland","2021-01-22","5981.0","0.0","29.0","17526.74","84.982",,"2.91","82.99"
"IRL","Europe","Ireland","2021-01-22","184279.0","2357.0","2870.0","37320.092","581.231",,"2.96","82.3"
"ITA","Europe","Italy","2021-01-22","2441854.0","13633.0","84674.0","40386.705","1400.454",,"3.18","83.51"
"OWID_KOS","Europe","Kosovo","2021-01-22","57317.0","289.0","1447.0","29655.304","748.665",,,
"LVA","Europe","Latvia","2021-01-22","59586.0","876.0","1076.0","31590.466","570.459",,"5.57","75.29"
"LIE","Europe","Liechtenstein","2021-01-22","2432.0","17.0","52.0","63770.092","1363.505",,"2.397","82.49"
"LTU","Europe","Lithuania","2021-01-22","174846.0","1027.0","2591.0","64227.52","951.772",,"6.56","75.93"
"LUX","Europe","Luxembourg","2021-01-22","49438.0","119.0","562.0","78977.469","897.798",,"4.51","82.25"
"MLT","Europe","Malta","2021-01-22","16423.0","143.0","248.0","37194.902","561.672",,"4.485","82.53"
"MDA","Europe","Moldova","2021-01-22","155302.0","514.0","3332.0","38498.618","825.987",,"5.8","71.9"
"MCO","Europe","Monaco","2021-01-22","1311.0","24.0","9.0","33406.381","229.334",,"13.8","86.75"
"MNE","Europe","Montenegro","2021-01-22","57482.0","484.0","765.0","91522.811","1218.033",,"3.861","76.88"
"NLD","Europe","Netherlands","2021-01-22","951747.0","5799.0","13528.0","55544.444","789.501",,"3.32","82.28"
"MKD","Europe","North Macedonia","2021-01-22","90124.0","307.0","2768.0","43258.551","1328.61",,"4.28","75.8"
"NOR","Europe","Norway","2021-01-22","60565.0","306.0","544.0","11171.794","100.346",,"3.6","82.4"
"POL","Europe","Poland","2021-01-22","1464448.0","6693.0","34908.0","38694.303","922.355",,"6.62","78.73"
"PRT","Europe","Portugal","2021-01-22","609136.0","13987.0","9920.0","59738.502","972.863",,"3.39","82.05"
"ROU","Europe","Romania","2021-01-22","706475.0","2699.0","17628.0","36723.499","916.327",,"6.892","76.05"
"RUS","Europe","Russia","2021-01-22","3637862.0","21182.0","67376.0","24928.053","461.687",,"8.05","72.58"
"SMR","Europe","San Marino","2021-01-22","2861.0","28.0","65.0","84300.784","1915.257",,"3.8","84.97"
"SRB","Europe","Serbia","2021-01-22","380802.0","1709.0","3849.0","55962.47","565.647",,"5.609","76.0"
"SVK","Europe","Slovakia","2021-01-22","233027.0","1785.0","3894.0","42681.728","713.233",,"5.82","77.54"
"SVN","Europe","Slovenia","2021-01-22","155752.0","1446.0","3309.0","74919.237","1591.683",,"4.5","81.32"
"ESP","Europe","Spain","2021-01-22","2499560.0","42885.0","55441.0","53461.054","1185.782",,"2.97","83.56"
"SWE","Europe","Sweden","2021-01-22","547166.0","4214.0","11005.0","54178.767","1089.683",,"2.22","82.8"
"CHE","Europe","Switzerland","2021-01-22","509279.0","2156.0","9034.0","58844.769","1043.836",,"4.53","83.78"
"UKR","Europe","Ukraine","2021-01-22","1222459.0","5679.0","22698.0","27952.297","519.004",,"8.8","72.06"
"GBR","Europe","United Kingdom","2021-01-22","3594094.0","40321.0","96166.0","52943.078","1416.581",,"2.54","81.32"
"VAT","Europe","Vatican","2021-01-22","27.0","0.0",,"33374.536",,,,"75.12"
"OWID_INT","International","International","2021-01-22","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2021-01-22","195.0","3.0","6.0","1991.259","61.27",,"3.8","77.02"
"BHS","North America","Bahamas","2021-01-22","8101.0","13.0","175.0","20600.232","445.012",,"2.9","73.92"
"BRB","North America","Barbados","2021-01-22","1156.0","0.0","9.0","4022.675","31.318",,"5.8","79.19"
"BLZ","North America","Belize","2021-01-22","11700.0","24.0","290.0","29425.005","729.338",,"1.3","74.62"
"CAN","North America","Canada","2021-01-22","742268.0","5827.0","18633.0","19666.814","493.692",,"2.5","82.43"
"CRI","North America","Costa Rica","2021-01-22","189308.0","831.0","2518.0","37162.105","494.296",,"1.13","80.28"
"CUB","North America","Cuba","2021-01-22","20060.0","530.0","188.0","1771.05","16.598",,"5.2","78.8"
"DMA","North America","Dominica","2021-01-22","113.0","0.0",,"1569.641",,,"3.8","75.0"
"DOM","North America","Dominican Republic","2021-01-22","201145.0","1473.0","2496.0","18542.292","230.091",,"1.6","74.08"
"SLV","North America","El Salvador","2021-01-22","52672.0","284.0","1540.0","8120.624","237.427",,"1.3","73.32"
"GRD","North America","Grenada","2021-01-22","139.0","0.0","1.0","1235.347","8.887",,"3.7","72.4"
"GTM","North America","Guatemala","2021-01-22","152956.0","561.0","5420.0","8537.603","302.53",,"0.6","74.3"
"HTI","North America","Haiti","2021-01-22","11035.0","0.0","243.0","967.767","21.311",,"0.7","64.0"
"HND","North America","Honduras","2021-01-22","139182.0","1138.0","3439.0","14052.247","347.212",,"0.7","75.27"
"JAM","North America","Jamaica","2021-01-22","14658.0","108.0","332.0","4950.085","112.118",,"1.7","74.47"
"MEX","North America","Mexico","2021-01-22","1732290.0","21007.0","147614.0","13435.609","1144.891",,"1.38","75.05"
"NIC","North America","Nicaragua","2021-01-22","6204.0","0.0","168.0","936.516","25.36",,"0.9","74.48"
"PAN","North America","Panama","2021-01-22","307793.0","2041.0","4980.0","71334.774","1154.176",,"2.3","78.51"
"KNA","North America","Saint Kitts and Nevis","2021-01-22","35.0","0.0",,"657.994",,,"2.3","76.23"
"LCA","North America","Saint Lucia","2021-01-22","755.0","37.0","10.0","4111.551","54.458",,"1.3","76.2"
"VCT","North America","Saint Vincent and the Grenadines","2021-01-22","690.0","0.0","2.0","6219.186","18.027",,"2.6","72.53"
"TTO","North America","Trinidad and Tobago","2021-01-22","7456.0","6.0","133.0","5327.651","95.035",,"3.0","73.51"
"USA","North America","United States","2021-01-22","24821813.0","189925.0","414107.0","74989.772","1251.069",,"2.77","78.86"
"AUS","Oceania","Australia","2021-01-22","28760.0","5.0","909.0","1127.848","35.647",,"3.84","83.44"
"FJI","Oceania","Fiji","2021-01-22","55.0","0.0","2.0","61.354","2.231",,"2.3","67.44"
"MHL","Oceania","Marshall Islands","2021-01-22","4.0","0.0",,"67.574",,,"2.7","73.7"
"FSM","Oceania","Micronesia (country)","2021-01-22","1.0","0.0",,"8.694",,,,"67.88"
"NZL","Oceania","New Zealand","2021-01-22","2276.0","0.0","25.0","471.981","5.184",,"2.61","82.29"
"PNG","Oceania","Papua New Guinea","2021-01-22","835.0","0.0","9.0","93.327","1.006",,,"64.5"
"WSM","Oceania","Samoa","2021-01-22","2.0","0.0",,"10.08",,,,"73.32"
"SLB","Oceania","Solomon Islands","2021-01-22","17.0","0.0",,"24.75",,,"1.4","73.0"
"VUT","Oceania","Vanuatu","2021-01-22","1.0","0.0",,"3.256",,,,"70.47"
"ARG","South America","Argentina","2021-01-22","1853830.0","10753.0","46575.0","41017.77","1030.517",,"5.0","76.67"
"BOL","South America","Bolivia","2021-01-22","198257.0","1864.0","9871.0","16984.195","845.625",,"1.1","71.51"
"BRA","South America","Brazil","2021-01-22","8753920.0","56552.0","215243.0","41183.404","1012.625",,"2.2","75.88"
"CHL","South America","Chile","2021-01-22","690066.0","4959.0","17786.0","36098.475","930.415",,"2.11","80.18"
"COL","South America","Colombia","2021-01-22","1987418.0","15073.0","50586.0","39058.674","994.165",,"1.71","77.29"
"ECU","South America","Ecuador","2021-01-22","237158.0","969.0","14562.0","13441.999","825.367",,"1.5","77.01"
"GUY","South America","Guyana","2021-01-22","7143.0","76.0","170.0","9081.328","216.131",,"1.6","69.91"
"PRY","South America","Paraguay","2021-01-22","126370.0","852.0","2585.0","17717.416","362.424",,"1.3","74.25"
"PER","South America","Peru","2021-01-22","1082907.0","9693.0","39274.0","32843.384","1191.137",,"1.6","76.74"
"SUR","South America","Suriname","2021-01-22","7945.0","65.0","148.0","13543.368","252.287",,"3.1","71.68"
"URY","South America","Uruguay","2021-01-22","36170.0","1178.0","364.0","10412.447","104.787",,"2.8","77.91"
"VEN","South America","Venezuela","2021-01-22","122795.0","535.0","1136.0","4318.302","39.949",,"0.8","72.06"
"OWID_WRL","World","World","2021-01-22","98177108.0","658227.0","2107384.0","12595.208","270.358",,"2.705","72.58"
