"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"SYC","Africa","Seychelles","2021-02-05","1289.0","0.0","5.0","13107.586","50.844",,"10.55","7.1"
"SLE","Africa","Sierra Leone","2021-02-05","3759.0","31.0","79.0","471.231","9.903",,"2.42","8.8"
"SOM","Africa","Somalia","2021-02-05","4814.0","0.0","132.0","302.896","8.305",,"6.05",
"ZAF","Africa","South Africa","2021-02-05","1470516.0","3749.0","45902.0","24794.276","773.951",,"5.52","8.1"
"SSD","Africa","South Sudan","2021-02-05","4355.0","88.0","66.0","389.057","5.896",,"10.43",
"SDN","Africa","Sudan","2021-02-05","29634.0","57.0","1831.0","675.815","41.757",,"15.67",
"TZA","Africa","Tanzania","2021-02-05","509.0","0.0","21.0","8.521","0.352",,"5.75","3.3"
"TGO","Africa","Togo","2021-02-05","5356.0","66.0","79.0","646.959","9.543",,"6.15","0.9"
"TUN","Africa","Tunisia","2021-02-05","215112.0","1163.0","7099.0","18201.113","600.662",,"8.52","1.1"
"UGA","Africa","Uganda","2021-02-05","39789.0","54.0","327.0","869.876","7.149",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-02-05","60427.0","1424.0","828.0","3286.942","45.039",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-02-05","34331.0","160.0","1303.0","2309.841","87.668",,"1.82","1.6"
"AFG","Asia","Afghanistan","2021-02-05","55265.0","34.0","2407.0","1419.66","61.832",,"9.59",
"ARM","Asia","Armenia","2021-02-05","167726.0","158.0","3109.0","56602.347","1049.192",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-02-05","230907.0","138.0","3153.0","22773.746","310.972",,"7.11","0.3"
"BHR","Asia","Bahrain","2021-02-05","106198.0","702.0","377.0","62411.296","221.558","10.55","16.52","5.8"
"BGD","Asia","Bangladesh","2021-02-05","537465.0","435.0","8182.0","3263.507","49.681",,"8.38","1.0"
"BTN","Asia","Bhutan","2021-02-05","861.0","2.0","1.0","1115.846","1.296",,"9.75",
"BRN","Asia","Brunei","2021-02-05","180.0","0.0","3.0","411.445","6.857",,"12.79","2.0"
"KHM","Asia","Cambodia","2021-02-05","472.0","2.0",,"28.231",,,"4.0","2.0"
"CHN","Asia","China","2021-02-05","100318.0","50.0","4822.0","69.698","3.35",,"9.74","1.9"
"GEO","Asia","Georgia","2021-02-05","261018.0","538.0","3258.0","65431.574","816.71",,"7.11","5.3"
"IND","Asia","India","2021-02-05","10814304.0","11713.0","154918.0","7836.427","112.259","0.39","10.39","1.9"
"IDN","Asia","Indonesia","2021-02-05","1134854.0","11749.0","31202.0","4149.016","114.074","0.32","6.32","2.8"
"IRN","Asia","Iran","2021-02-05","1452380.0","7054.0","58336.0","17291.689","694.534",,"9.59","0.8"
"IRQ","Asia","Iraq","2021-02-05","625756.0","1534.0","13103.0","15557.361","325.763",,"8.83",
"ISR","Asia","Israel","2021-02-05","680856.0","5238.0","5020.0","78661.288","579.975","62.12","6.74","15.4"
"JPN","Asia","Japan","2021-02-05","401858.0","2366.0","6278.0","3177.334","49.638",,"5.72","11.2"
"JOR","Asia","Jordan","2021-02-05","332990.0","1222.0","4362.0","32636.032","427.515",,"11.75",
"KAZ","Asia","Kazakhstan","2021-02-05","240983.0","0.0","3119.0","12834.146","166.11",,"7.11","7.0"
"KWT","Asia","Kuwait","2021-02-05","169190.0","940.0","964.0","39617.727","225.731",,"15.84","2.7"
"KGZ","Asia","Kyrgyzstan","2021-02-05","84920.0","0.0","1420.0","13016.173","217.652",,"7.11","3.6"
"LAO","Asia","Laos","2021-02-05","45.0","0.0",,"6.185",,,"4.0","7.3"
"LBN","Asia","Lebanon","2021-02-05","315340.0","3071.0","3495.0","46200.671","512.055",,"12.71","26.9"
"MYS","Asia","Malaysia","2021-02-05","234874.0","3391.0","845.0","7256.813","26.108",,"16.74","1.0"
"MDV","Asia","Maldives","2021-02-05","16547.0","137.0","54.0","30611.867","99.9",,"9.19","2.1"
"MNG","Asia","Mongolia","2021-02-05","1989.0","61.0","2.0","606.718","0.61",,"4.82","5.5"
"MMR","Asia","Myanmar","2021-02-05","141304.0","200.0","3168.0","2597.032","58.225",,"4.61","6.3"
"NPL","Asia","Nepal","2021-02-05","271707.0","105.0","2035.0","9325.215","69.843",,"7.26","9.5"
"OMN","Asia","Oman","2021-02-05","135041.0","0.0","1532.0","26444.291","300.003",,"12.61","0.5"
"PAK","Asia","Pakistan","2021-02-05","553128.0","1286.0","11914.0","2504.062","53.936",,"8.35","2.8"
"PSE","Asia","Palestine","2021-02-05","161559.0","472.0","1867.0","31669.442","365.977",,"10.59",
"PHL","Asia","Philippines","2021-02-05","533587.0","1888.0","11058.0","4869.335","100.912",,"7.07","7.8"
"QAT","Asia","Qatar","2021-02-05","153296.0","398.0","250.0","53208.194","86.774",,"16.52","0.8"
"SAU","Asia","Saudi Arabia","2021-02-05","369575.0","327.0","6393.0","10615.741","183.634",,"17.72","1.8"
"SGP","Asia","Singapore","2021-02-05","59649.0","25.0","29.0","10195.812","4.957",,"10.99","5.2"
"KOR","Asia","South Korea","2021-02-05","80524.0","393.0","1464.0","1570.612","28.555",,"6.8","6.2"
"LKA","Asia","Sri Lanka","2021-02-05","67850.0","735.0","343.0","3168.599","16.018","0.73","10.68","0.3"
"SYR","Asia","Syria","2021-02-05","14338.0","71.0","943.0","819.284","53.884",,,
"TWN","Asia","Taiwan","2021-02-05","923.0","4.0","9.0","38.754","0.378",,,
"TJK","Asia","Tajikistan","2021-02-05","13308.0","0.0","90.0","1395.313","9.436",,"7.11",
"THA","Asia","Thailand","2021-02-05","23134.0","1076.0","79.0","331.433","1.132",,"7.04","1.9"
"TLS","Asia","Timor","2021-02-05","80.0","0.0",,"60.678",,,"6.86","6.3"
"TUR","Asia","Turkey","2021-02-05","2516889.0","7901.0","26577.0","29842.505","315.121","3.04","12.13","14.1"
"ARE","Asia","United Arab Emirates","2021-02-05","320126.0","3251.0","902.0","32367.346","91.2",,"17.26","1.2"
"UZB","Asia","Uzbekistan","2021-02-05","78989.0","73.0","621.0","2360.051","18.554",,"7.57","1.3"
"VNM","Asia","Vietnam","2021-02-05","1976.0","19.0","35.0","20.3","0.36",,"6.0","1.0"
"YEM","Asia","Yemen","2021-02-05","2124.0","2.0","615.0","71.213","20.62",,"5.35","7.6"
"ALB","Europe","Albania","2021-02-05","83082.0","1089.0","1433.0","28869.97","497.95",,"10.08","7.1"
"AND","Europe","Andorra","2021-02-05","10172.0","35.0","104.0","131650.812","1346.017",,"7.97","29.0"
"AUT","Europe","Austria","2021-02-05","421189.0","1388.0","7973.0","46765.522","885.259","2.81","6.35","28.4"
"BLR","Europe","Belarus","2021-02-05","255172.0","1759.0","1764.0","27004.268","186.68",,"5.18","10.5"
"BEL","Europe","Belgium","2021-02-05","721432.0","2585.0","21295.0","62248.137","1837.421","3.54","4.29","25.1"
"BIH","Europe","Bosnia and Herzegovina","2021-02-05","123434.0","606.0","4775.0","37622.969","1455.431",,"10.08","30.2"
"BGR","Europe","Bulgaria","2021-02-05","223059.0","910.0","9302.0","32102.003","1338.717","0.82","5.81","30.1"
"HRV","Europe","Croatia","2021-02-05","234702.0","549.0","5122.0","57170.933","1247.665",,"5.59","34.3"
"CYP","Europe","Cyprus","2021-02-05","31512.0","133.0","210.0","35976.751","239.754",,"9.24","19.6"
"CZE","Europe","Czechia","2021-02-05","1021477.0","8125.0","16976.0","95385.07","1585.211","3.21","6.82","30.5"
"DNK","Europe","Denmark","2021-02-05","201458.0","438.0","2202.0","34780.894","380.166",,"6.41","19.3"
"EST","Europe","Estonia","2021-02-05","46925.0","591.0","447.0","35374.007","336.967","3.75","4.02","24.5"
"FIN","Europe","Finland","2021-02-05","46894.0","401.0","688.0","8463.524","124.172","3.74","5.76","18.3"
"FRA","Europe","France","2021-02-05","3355678.0","45607.0","78749.0","51409.491","1206.446",,"4.77","30.1"
"DEU","Europe","Germany","2021-02-05","2276371.0","10835.0","61324.0","27169.537","731.93","3.72","8.31","28.2"
"GRC","Europe","Greece","2021-02-05","162107.0","1172.0","5922.0","15552.732","568.164","3.65","4.55","35.3"
"HUN","Europe","Hungary","2021-02-05","373564.0","1576.0","12930.0","38669.82","1338.461",,"7.55","26.8"
"ISL","Europe","Iceland","2021-02-05","6021.0","5.0","29.0","17643.956","84.982","5.13","5.31","14.3"
"IRL","Europe","Ireland","2021-02-05","201763.0","1019.0","3621.0","40860.943","733.323",,"3.28","23.0"
"ITA","Europe","Italy","2021-02-05","2611659.0","14213.0","90618.0","43195.171","1498.764","4.03","4.78","19.8"
"OWID_KOS","Europe","Kosovo","2021-02-05","61688.0","284.0","1519.0","31916.82","785.917",,,
"LVA","Europe","Latvia","2021-02-05","70276.0","876.0","1309.0","37257.939","693.987","1.66","4.91","25.6"
"LIE","Europe","Liechtenstein","2021-02-05","2518.0","5.0","52.0","66025.12","1363.505",,"7.77",
"LTU","Europe","Lithuania","2021-02-05","185601.0","653.0","2908.0","68178.237","1068.218","4.5","3.67","21.3"
"LUX","Europe","Luxembourg","2021-02-05","51512.0","182.0","590.0","82290.695","942.528",,"4.42","20.9"
"MLT","Europe","Malta","2021-02-05","18442.0","57.0","277.0","41767.545","627.351","7.58","8.83","20.9"
"MDA","Europe","Moldova","2021-02-05","163400.0","776.0","3515.0","40506.073","871.352",,"5.72","5.9"
"MCO","Europe","Monaco","2021-02-05","1625.0","29.0","19.0","41407.604","484.15",,"5.46",
"MNE","Europe","Montenegro","2021-02-05","64168.0","535.0","831.0","102168.257","1323.118",,"10.08","44.0"
"NLD","Europe","Netherlands","2021-02-05","1011636.0","4368.0","14407.0","59039.597","840.8","2.08","5.29","24.4"
"MKD","Europe","North Macedonia","2021-02-05","94196.0","314.0","2908.0","45213.067","1395.809",,"10.08",
"NOR","Europe","Norway","2021-02-05","64483.0","271.0","582.0","11894.507","107.355",,"5.31","19.6"
"POL","Europe","Poland","2021-02-05","1539564.0","6053.0","38712.0","40679.052","1022.866","4.27","5.91","23.3"
"PRT","Europe","Portugal","2021-02-05","755774.0","6916.0","13740.0","74119.419","1347.494",,"9.85","16.3"
"ROU","Europe","Romania","2021-02-05","740732.0","2580.0","18748.0","38504.223","974.546","4.27","9.74","22.9"
"RUS","Europe","Russia","2021-02-05","3891274.0","16444.0","74520.0","26664.531","510.64",,"6.18","23.4"
"SMR","Europe","San Marino","2021-02-05","3111.0","0.0","68.0","91667.158","2003.654",,"5.64",
"SRB","Europe","Serbia","2021-02-05","404668.0","1968.0","4099.0","59469.805","602.387","7.91","10.08","37.7"
"SVK","Europe","Slovakia","2021-02-05","259533.0","2630.0","5050.0","47536.625","924.969","3.8","7.29","23.1"
"SVN","Europe","Slovenia","2021-02-05","172299.0","959.0","3595.0","82878.613","1729.253","4.64","7.25","20.1"
"ESP","Europe","Spain","2021-02-05","2941990.0","28565.0","61386.0","62923.83","1312.935",,"7.17","27.4"
"SWE","Europe","Sweden","2021-02-05","588062.0","3388.0","12115.0","58228.169","1199.592","3.4","4.79","18.8"
"CHE","Europe","Switzerland","2021-02-05","531873.0","1584.0","9584.0","61455.399","1107.386",,"5.59","22.6"
"UKR","Europe","Ukraine","2021-02-05","1280501.0","5167.0","24599.0","29279.463","562.472",,"7.11","13.5"
"GBR","Europe","United Kingdom","2021-02-05","3922910.0","19204.0","111477.0","57786.727","1642.121",,"4.28","20.0"
"VAT","Europe","Vatican","2021-02-05","27.0","0.0",,"33374.536",,,,
"ATG","North America","Antigua and Barbuda","2021-02-05","277.0","9.0","7.0","2828.609","71.481",,"13.17",
"BHS","North America","Bahamas","2021-02-05","8256.0","9.0","176.0","20994.385","447.555",,"13.17","3.1"
"BRB","North America","Barbados","2021-02-05","1656.0","15.0","17.0","5762.586","59.157",,"13.57","1.9"
"BLZ","North America","Belize","2021-02-05","12013.0","5.0","306.0","30212.187","769.577",,"17.11",
"CAN","North America","Canada","2021-02-05","802530.0","4136.0","20607.0","21263.491","545.994","2.76","7.37","12.0"
"CRI","North America","Costa Rica","2021-02-05","196438.0","446.0","2672.0","38561.76","524.527",,"8.78","6.4"
"CUB","North America","Cuba","2021-02-05","31190.0","845.0","229.0","2753.691","20.218",,"8.27","17.1"
"DMA","North America","Dominica","2021-02-05","121.0","0.0",,"1680.766",,,"11.62",
"DOM","North America","Dominican Republic","2021-02-05","220426.0","1478.0","2773.0","20319.686","255.625",,"8.2","8.5"
"SLV","North America","El Salvador","2021-02-05","56025.0","204.0","1662.0","8637.568","256.236",,"8.87","2.5"
"GRD","North America","Grenada","2021-02-05","148.0","0.0","1.0","1315.333","8.887",,"10.71",
"GTM","North America","Guatemala","2021-02-05","162295.0","630.0","5816.0","9058.882","324.634",,"10.18",
"HTI","North America","Haiti","2021-02-05","11692.0","0.0","245.0","1025.386","21.486",,"6.65","2.9"
"HND","North America","Honduras","2021-02-05","153253.0","1028.0","3694.0","15472.899","372.958",,"7.21","2.0"
"JAM","North America","Jamaica","2021-02-05","16513.0","263.0","357.0","5576.529","120.561",,"11.28","5.3"
"MEX","North America","Mexico","2021-02-05","1912871.0","26626.0","164290.0","14836.191","1274.23","0.54","13.06","6.9"
"NIC","North America","Nicaragua","2021-02-05","6299.0","0.0","170.0","950.856","25.662",,"11.47",
"PAN","North America","Panama","2021-02-05","325487.0","998.0","5426.0","75435.574","1257.542",,"8.33","2.4"
"KNA","North America","Saint Kitts and Nevis","2021-02-05","40.0","1.0",,"751.993",,,"12.84",
"LCA","North America","Saint Lucia","2021-02-05","1556.0","0.0","18.0","8473.607","98.024",,"11.62",
"VCT","North America","Saint Vincent and the Grenadines","2021-02-05","1170.0","103.0","3.0","10545.576","27.04",,"11.62",
"TTO","North America","Trinidad and Tobago","2021-02-05","7607.0","0.0","135.0","5435.548","96.464",,"10.97",
"USA","North America","United States","2021-02-05","26813772.0","133558.0","459555.0","81007.727","1388.373","11.01","10.79","19.1"
"AUS","Oceania","Australia","2021-02-05","28848.0","6.0","909.0","1131.299","35.647",,"5.07","13.0"
"FJI","Oceania","Fiji","2021-02-05","56.0","0.0","2.0","62.469","2.231",,"14.49","10.2"
"MHL","Oceania","Marshall Islands","2021-02-05","4.0","0.0",,"67.574",,,"30.53",
"FSM","Oceania","Micronesia (country)","2021-02-05","1.0","0.0",,"8.694",,,"12.02",
"NZL","Oceania","New Zealand","2021-02-05","2315.0","0.0","25.0","480.068","5.184",,"8.08","14.8"
"PNG","Oceania","Papua New Guinea","2021-02-05","891.0","24.0","9.0","99.586","1.006",,"17.65","23.5"
"WSM","Oceania","Samoa","2021-02-05","2.0","0.0",,"10.08",,,"9.21","16.7"
"SLB","Oceania","Solomon Islands","2021-02-05","17.0","0.0",,"24.75",,,"18.68",
"VUT","Oceania","Vanuatu","2021-02-05","1.0","0.0",,"3.256",,,"12.02","2.8"
"ARG","South America","Argentina","2021-02-05","1970009.0","8374.0","48985.0","43588.342","1083.84",,"5.5","16.2"
"BOL","South America","Bolivia","2021-02-05","225910.0","1676.0","10687.0","19353.16","915.529",,"6.89",
"BRA","South America","Brazil","2021-02-05","9447165.0","50872.0","230034.0","44444.822","1082.21","1.45","8.11","10.1"
"CHL","South America","Chile","2021-02-05","744019.0","3782.0","18808.0","38920.845","983.877","2.98","8.46","34.2"
"COL","South America","Colombia","2021-02-05","2142660.0","7248.0","55403.0","42109.641","1088.834",,"7.44","4.7"
"ECU","South America","Ecuador","2021-02-05","255412.0","2073.0","14982.0","14476.627","849.172",,"5.55","2.0"
"GUY","South America","Guyana","2021-02-05","7887.0","107.0","179.0","10027.22","227.574",,"11.62",
"PRY","South America","Paraguay","2021-02-05","136890.0","867.0","2791.0","19192.348","391.306",,"8.27","5.0"
"PER","South America","Peru","2021-02-05","1165052.0","6715.0","41753.0","35334.752","1266.323",,"5.95","4.8"
"SUR","South America","Suriname","2021-02-05","8619.0","24.0","158.0","14692.295","269.333",,"12.54","7.4"
"URY","South America","Uruguay","2021-02-05","44303.0","499.0","478.0","12753.737","137.604",,"6.93","14.0"
"VEN","South America","Venezuela","2021-02-05","129231.0","456.0","1223.0","4544.636","43.009",,"6.47",
"OWID_WRL","World","World","2021-02-05","105392577.0","534589.0","2299235.0","13520.885","294.97","1.58","8.51","6.434"
