"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2020-12-21","95659.0","456.0","2675.0","2181.453","61.002","43851043.0","76.88","0.754"
"AGO","Africa","Angola","2020-12-21","16686.0","42.0","390.0","507.694","11.866","32866268.0","61.15","0.581"
"BEN","Africa","Benin","2020-12-21","3167.0","0.0","44.0","261.235","3.629","12123198.0","61.77","0.515"
"BWA","Africa","Botswana","2020-12-21","13622.0","608.0","38.0","5792.59","16.159","2351625.0","69.59","0.717"
"BFA","Africa","Burkina Faso","2020-12-21","5301.0","141.0","76.0","253.597","3.636","20903278.0","61.58","0.423"
"BDI","Africa","Burundi","2020-12-21","762.0","1.0","2.0","64.083","0.168","11890781.0","61.58","0.417"
"CMR","Africa","Cameroon","2020-12-21","25849.0","0.0","448.0","973.749","16.876","26545864.0","59.29","0.556"
"CPV","Africa","Cape Verde","2020-12-21","11600.0","21.0","111.0","20863.76","199.645","555988.0","72.98","0.654"
"CAF","Africa","Central African Republic","2020-12-21","4936.0","0.0","63.0","1021.996","13.044","4829764.0","53.28","0.367"
"TCD","Africa","Chad","2020-12-21","1902.0","12.0","102.0","115.793","6.21","16425859.0","54.24","0.404"
"COM","Africa","Comoros","2020-12-21","666.0","0.0","7.0","765.874","8.05","869595.0","64.32","0.503"
"COG","Africa","Congo","2020-12-21","6200.0","0.0","100.0","1123.577","18.122","5518092.0","64.57","0.606"
"CIV","Africa","Cote d'Ivoire","2020-12-21","21932.0","14.0","133.0","831.442","5.042","26378275.0","57.78","0.492"
"COD","Africa","Democratic Republic of Congo","2020-12-21","15669.0","174.0","370.0","174.953","4.131","89561404.0","60.68","0.457"
"DJI","Africa","Djibouti","2020-12-21","5783.0","2.0","61.0","5853.227","61.741","988002.0","67.11","0.476"
"EGY","Africa","Egypt","2020-12-21","126273.0","718.0","7130.0","1233.925","69.674","102334403.0","71.99","0.696"
"GNQ","Africa","Equatorial Guinea","2020-12-21","5231.0","17.0","85.0","3728.479","60.585","1402985.0","58.74","0.591"
"ERI","Africa","Eritrea","2020-12-21","807.0","53.0",,"227.553",,"3546427.0","66.32","0.44"
"SWZ","Africa","Eswatini","2020-12-21","7562.0","135.0","141.0","6518.044","121.535","1160164.0","60.19","0.588"
"ETH","Africa","Ethiopia","2020-12-21","120348.0","397.0","1861.0","1046.836","16.188","114963583.0","66.6","0.463"
"GAB","Africa","Gabon","2020-12-21","9420.0","20.0","64.0","4232.323","28.755","2225728.0","66.47","0.702"
"GMB","Africa","Gambia","2020-12-21","3786.0","0.0","123.0","1566.622","50.897","2416664.0","62.05","0.46"
"GHA","Africa","Ghana","2020-12-21","53954.0","301.0","333.0","1736.366","10.717","31072945.0","64.07","0.592"
"GIN","Africa","Guinea","2020-12-21","13578.0","33.0","80.0","1033.9","6.092","13132792.0","61.6","0.459"
"GNB","Africa","Guinea-Bissau","2020-12-21","2447.0","0.0","44.0","1243.396","22.358","1967998.0","58.32","0.455"
"KEN","Africa","Kenya","2020-12-21","94614.0","114.0","1644.0","1759.563","30.574","53771300.0","66.7","0.59"
"LSO","Africa","Lesotho","2020-12-21","2546.0","0.0","48.0","1188.469","22.406","2142252.0","54.33","0.52"
"LBR","Africa","Liberia","2020-12-21","1779.0","0.0","83.0","351.743","16.411","5057677.0","64.1","0.435"
"LBY","Africa","Libya","2020-12-21","95200.0","640.0","1369.0","13854.755","199.235","6871287.0","72.91","0.706"
"MDG","Africa","Madagascar","2020-12-21","17633.0","0.0","260.0","636.777","9.389","27691019.0","67.04","0.519"
"MWI","Africa","Malawi","2020-12-21","6202.0","41.0","187.0","324.204","9.775","19129955.0","64.26","0.477"
"MLI","Africa","Mali","2020-12-21","6232.0","41.0","225.0","307.74","11.111","20250834.0","59.31","0.427"
"MRT","Africa","Mauritania","2020-12-21","12567.0","149.0","286.0","2702.778","61.51","4649660.0","64.92","0.52"
"MUS","Africa","Mauritius","2020-12-21","524.0","0.0","10.0","412.025","7.863","1271767.0","74.99","0.79"
"MAR","Africa","Morocco","2020-12-21","418002.0","877.0","7000.0","11324.727","189.648","36910558.0","76.68","0.667"
"MOZ","Africa","Mozambique","2020-12-21","17695.0","127.0","149.0","566.142","4.767","31255435.0","60.85","0.437"
"NAM","Africa","Namibia","2020-12-21","19299.0","585.0","180.0","7595.292","70.841","2540916.0","63.71","0.647"
"NER","Africa","Niger","2020-12-21","2724.0","65.0","87.0","112.531","3.594","24206636.0","62.42","0.354"
"NGA","Africa","Nigeria","2020-12-21","78790.0","356.0","1227.0","382.217","5.952","206139587.0","54.69","0.532"
"RWA","Africa","Rwanda","2020-12-21","7402.0","109.0","65.0","571.486","5.018","12952209.0","69.02","0.524"
"STP","Africa","Sao Tome and Principe","2020-12-21","1012.0","0.0","17.0","4617.61","77.569","219161.0","70.39","0.589"
"SEN","Africa","Senegal","2020-12-21","17879.0","121.0","371.0","1067.79","22.157","16743930.0","67.94","0.505"
"SYC","Africa","Seychelles","2020-12-21","205.0","3.0",,"2084.604",,"98340.0","73.4","0.797"
"SLE","Africa","Sierra Leone","2020-12-21","2509.0","0.0","75.0","314.53","9.402","7976985.0","54.7","0.419"
"SOM","Africa","Somalia","2020-12-21","4662.0","0.0","124.0","293.333","7.802","15893219.0","57.4",
"ZAF","Africa","South Africa","2020-12-21","930711.0","8789.0","24907.0","15692.658","419.955","59308690.0","64.13","0.699"
"SSD","Africa","South Sudan","2020-12-21","3234.0","6.0","62.0","288.912","5.539","11193729.0","57.85","0.388"
"SDN","Africa","Sudan","2020-12-21","22963.0","140.0","1450.0","523.68","33.068","43849269.0","65.31","0.502"
"TZA","Africa","Tanzania","2020-12-21","509.0","0.0","21.0","8.521","0.352","59734213.0","65.46","0.538"
"TGO","Africa","Togo","2020-12-21","3436.0","20.0","66.0","415.039","7.972","8278737.0","61.04","0.503"
"TUN","Africa","Tunisia","2020-12-21","121718.0","1031.0","4199.0","10298.835","355.287","11818618.0","76.7","0.735"
"UGA","Africa","Uganda","2020-12-21","31384.0","197.0","238.0","686.124","5.203","45741000.0","63.37","0.516"
"ZMB","Africa","Zambia","2020-12-21","18768.0","52.0","375.0","1020.89","20.398","18383956.0","63.89","0.588"
"ZWE","Africa","Zimbabwe","2020-12-21","12422.0","97.0","322.0","835.771","21.665","14862927.0","61.49","0.535"
"AFG","Asia","Afghanistan","2020-12-21","50013.0","196.0","2082.0","1284.745","53.483","38928341.0","64.83","0.498"
"ARM","Asia","Armenia","2020-12-21","154065.0","240.0","2656.0","51992.182","896.318","2963234.0","75.09","0.755"
"AZE","Asia","Azerbaijan","2020-12-21","203593.0","1505.0","2253.0","20079.839","222.207","10139175.0","73.0","0.757"
"BHR","Asia","Bahrain","2020-12-21","90450.0","168.0","350.0","53156.384","205.691","1701583.0","77.29","0.846"
"BGD","Asia","Bangladesh","2020-12-21","502183.0","1470.0","7312.0","3049.274","44.399","164689383.0","72.59","0.608"
"BTN","Asia","Bhutan","2020-12-21","479.0","33.0",,"620.778",,"771612.0","71.78","0.612"
"BRN","Asia","Brunei","2020-12-21","152.0","0.0","3.0","347.442","6.857","437483.0","75.86","0.853"
"KHM","Asia","Cambodia","2020-12-21","363.0","0.0",,"21.712",,"16718971.0","69.82","0.582"
"CHN","Asia","China","2020-12-21","95150.0","100.0","4765.0","66.107","3.311","1439323774.0","76.91","0.752"
"GEO","Asia","Georgia","2020-12-21","209462.0","824.0","2140.0","52507.599","536.452","3989175.0","73.77","0.78"
"IND","Asia","India","2020-12-21","10075116.0","19556.0","146111.0","7300.785","105.877","1380004385.0","69.66","0.64"
"IDN","Asia","Indonesia","2020-12-21","671778.0","6848.0","20085.0","2456.015","73.431","273523621.0","71.72","0.694"
"IRN","Asia","Iran","2020-12-21","1164535.0","6151.0","53816.0","13864.675","640.72","83992953.0","76.68","0.798"
"IRQ","Asia","Iraq","2020-12-21","585345.0","1200.0","12710.0","14552.675","315.992","40222503.0","70.6","0.685"
"ISR","Asia","Israel","2020-12-21","378259.0","3499.0","3111.0","43701.37","359.423","8655541.0","82.97","0.903"
"JPN","Asia","Japan","2020-12-21","201074.0","1804.0","2833.0","1589.814","22.399","126476458.0","84.63","0.909"
"JOR","Asia","Jordan","2020-12-21","277448.0","2499.0","3604.0","27192.413","353.225","10203140.0","74.53","0.735"
"KAZ","Asia","Kazakhstan","2020-12-21","192579.0","929.0","2626.0","10256.271","139.854","18776707.0","73.6","0.8"
"KWT","Asia","Kuwait","2020-12-21","148209.0","230.0","922.0","34704.792","215.897","4270563.0","75.49","0.803"
