"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2021-06-14","133742.0","354.0","3579.0","3049.916","81.617","43851043.0","76.88","0.748"
"AGO","Africa","Angola","2021-06-14","36790.0","85.0","836.0","1119.385","25.436","32866268.0","61.15","0.581"
"BEN","Africa","Benin","2021-06-14","8109.0","0.0","102.0","668.883","8.414","12123198.0","61.77","0.545"
"BWA","Africa","Botswana","2021-06-14","61457.0","1977.0","926.0","26133.844","393.77","2351625.0","69.59","0.735"
"BFA","Africa","Burkina Faso","2021-06-14","13459.0","0.0","167.0","643.87","7.989","20903278.0","61.58","0.452"
"BDI","Africa","Burundi","2021-06-14","5026.0","13.0","8.0","422.68","0.673","11890781.0","61.58","0.433"
"CMR","Africa","Cameroon","2021-06-14","80090.0","0.0","1310.0","3017.043","49.349","26545864.0","59.29","0.563"
"CPV","Africa","Cape Verde","2021-06-14","31647.0","76.0","276.0","56920.293","496.414","555988.0","72.98","0.665"
"CAF","Africa","Central African Republic","2021-06-14","7101.0","0.0","98.0","1470.258","20.291","4829764.0","53.28","0.397"
"TCD","Africa","Chad","2021-06-14","4943.0","1.0","174.0","300.928","10.593","16425859.0","54.24","0.398"
"COM","Africa","Comoros","2021-06-14","3901.0","2.0","146.0","4485.996","167.894","869595.0","64.32","0.554"
"COG","Africa","Congo","2021-06-14","12121.0","0.0","160.0","2196.593","28.996","5518092.0","64.57","0.574"
"CIV","Africa","Cote d'Ivoire","2021-06-14","47760.0","98.0","306.0","1810.581","11.6","26378275.0","57.78","0.538"
"COD","Africa","Democratic Republic of Congo","2021-06-14","35668.0","440.0","846.0","398.252","9.446","89561404.0","60.68","0.48"
"DJI","Africa","Djibouti","2021-06-14","11575.0","3.0","154.0","11715.563","155.87","988002.0","67.11","0.524"
"EGY","Africa","Egypt","2021-06-14","273795.0","613.0","15654.0","2675.493","152.969","102334403.0","71.99","0.707"
"GNQ","Africa","Equatorial Guinea","2021-06-14","8662.0","12.0","120.0","6173.979","85.532","1402985.0","58.74","0.592"
"ERI","Africa","Eritrea","2021-06-14","4981.0","133.0","16.0","1404.512","4.512","3546427.0","66.32","0.459"
"SWZ","Africa","Eswatini","2021-06-14","18746.0","10.0","676.0","16158.06","582.676","1160164.0","60.19","0.611"
"ETH","Africa","Ethiopia","2021-06-14","274346.0","159.0","4250.0","2386.373","36.968","114963583.0","66.6","0.485"
"GAB","Africa","Gabon","2021-06-14","24755.0","19.0","157.0","11122.204","70.539","2225728.0","66.47","0.703"
"GMB","Africa","Gambia","2021-06-14","6016.0","8.0","180.0","2489.382","74.483","2416664.0","62.05","0.496"
"GHA","Africa","Ghana","2021-06-14","94493.0","0.0","789.0","3041.006","25.392","31072945.0","64.07","0.611"
"GIN","Africa","Guinea","2021-06-14","23398.0","0.0","167.0","1781.647","12.716","13132792.0","61.6","0.477"
"GNB","Africa","Guinea-Bissau","2021-06-14","3803.0","0.0","69.0","1932.421","35.061","1967998.0","58.32","0.48"
"KEN","Africa","Kenya","2021-06-14","175681.0","344.0","3421.0","3267.189","63.621","53771300.0","66.7","0.601"
"LSO","Africa","Lesotho","2021-06-14","10923.0","2.0","326.0","5098.84","152.176","2142252.0","54.33","0.527"
"LBR","Africa","Liberia","2021-06-14","2575.0","40.0","94.0","509.127","18.586","5057677.0","64.1","0.48"
"LBY","Africa","Libya","2021-06-14","189284.0","225.0","3165.0","27547.096","460.612","6871287.0","72.91","0.724"
