"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2021-02-01","107578.0","239.0","2894.0","2453.26","65.996",,"6.73","0.7"
"AGO","Africa","Angola","2021-02-01","19829.0","33.0","466.0","603.324","14.179",,"3.94",
"BEN","Africa","Benin","2021-02-01","3893.0","0.0","52.0","321.12","4.289",,"0.99","0.6"
"BWA","Africa","Botswana","2021-02-01","22738.0","1445.0","148.0","9669.059","62.935",,"4.81","5.7"
"BFA","Africa","Burkina Faso","2021-02-01","10768.0","86.0","121.0","515.135","5.789",,"2.42","1.6"
"BDI","Africa","Burundi","2021-02-01","1635.0","3.0","2.0","137.501","0.168",,"6.05",
"CMR","Africa","Cameroon","2021-02-01","29617.0","0.0","462.0","1115.692","17.404",,"7.2",
"CPV","Africa","Cape Verde","2021-02-01","14098.0","28.0","134.0","25356.662","241.012",,"2.42","2.1"
"CAF","Africa","Central African Republic","2021-02-01","4989.0","8.0","63.0","1032.97","13.044",,"6.1",
"TCD","Africa","Chad","2021-02-01","3385.0","9.0","121.0","206.078","7.366",,"6.1",
"COM","Africa","Comoros","2021-02-01","2811.0","85.0","98.0","3232.539","112.696",,"11.88","4.4"
"COG","Africa","Congo","2021-02-01","7887.0","0.0","117.0","1429.298","21.203",,"7.2","1.7"
"CIV","Africa","Cote d'Ivoire","2021-02-01","28475.0","76.0","156.0","1079.487","5.914",,"2.42",
"COD","Africa","Democratic Republic of Congo","2021-02-01","22842.0","71.0","673.0","255.043","7.514",,"6.1",
"DJI","Africa","Djibouti","2021-02-01","5932.0","0.0","63.0","6004.036","63.765",,"6.05","1.7"
"EGY","Africa","Egypt","2021-02-01","166492.0","541.0","9360.0","1626.941","91.465",,"17.31","0.2"
"GNQ","Africa","Equatorial Guinea","2021-02-01","5534.0","18.0","86.0","3944.447","61.298",,"7.78",
"ERI","Africa","Eritrea","2021-02-01","2135.0","0.0","7.0","602.014","1.974",,"6.05","0.2"
"SWZ","Africa","Eswatini","2021-02-01","15804.0","93.0","574.0","13622.212","494.758",,"3.94","1.7"
"ETH","Africa","Ethiopia","2021-02-01","138384.0","734.0","2103.0","1203.72","18.293",,"7.47","0.4"
"GAB","Africa","Gabon","2021-02-01","10952.0","204.0","68.0","4920.637","30.552",,"7.2",
"GMB","Africa","Gambia","2021-02-01","4139.0","49.0","131.0","1712.692","54.207",,"1.91","0.7"
"GHA","Africa","Ghana","2021-02-01","67010.0","0.0","416.0","2156.538","13.388",,"4.97","0.3"
"GIN","Africa","Guinea","2021-02-01","14555.0","9.0","83.0","1108.294","6.32",,"2.42",
"GNB","Africa","Guinea-Bissau","2021-02-01","2634.0","0.0","45.0","1338.416","22.866",,"2.42",
"KEN","Africa","Kenya","2021-02-01","100856.0","83.0","1766.0","1875.647","32.843",,"2.92","1.2"
"LSO","Africa","Lesotho","2021-02-01","8900.0","236.0","172.0","4154.507","80.289",,"3.94","0.4"
"LBR","Africa","Liberia","2021-02-01","1944.0","5.0","84.0","384.366","16.608",,"2.42","1.5"
"LBY","Africa","Libya","2021-02-01","119402.0","771.0","1883.0","17376.948","274.039",,"10.43",
"MDG","Africa","Madagascar","2021-02-01","19065.0","0.0","281.0","688.49","10.148",,"3.94",
"MWI","Africa","Malawi","2021-02-01","24365.0","402.0","712.0","1273.657","37.219",,"3.94","4.4"
"MLI","Africa","Mali","2021-02-01","8100.0","9.0","330.0","399.984","16.296",,"2.42","1.6"
"MRT","Africa","Mauritania","2021-02-01","16662.0","27.0","422.0","3583.488","90.759",,"2.42",
"MUS","Africa","Mauritius","2021-02-01","582.0","13.0","10.0","457.631","7.863",,"22.02","3.2"
"MAR","Africa","Morocco","2021-02-01","471438.0","281.0","8287.0","12772.443","224.516","0.54","7.14","0.8"
"MOZ","Africa","Mozambique","2021-02-01","39460.0","806.0","386.0","1262.5","12.35",,"3.3","5.1"
"NAM","Africa","Namibia","2021-02-01","34168.0","224.0","353.0","13447.119","138.926",,"3.94","9.7"
