"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2020-12-19","94781.0","410.0","2659.0","2161.431","60.637","43851043.0","76.88","0.754"
"AGO","Africa","Angola","2020-12-19","16626.0","64.0","386.0","505.868","11.745","32866268.0","61.15","0.581"
"BEN","Africa","Benin","2020-12-19","3152.0","0.0","44.0","259.997","3.629","12123198.0","61.77","0.515"
"BWA","Africa","Botswana","2020-12-19","13014.0","0.0","38.0","5534.046","16.159","2351625.0","69.59","0.717"
"BFA","Africa","Burkina Faso","2020-12-19","4954.0","122.0","74.0","236.996","3.54","20903278.0","61.58","0.423"
"BDI","Africa","Burundi","2020-12-19","761.0","10.0","2.0","63.999","0.168","11890781.0","61.58","0.417"
"CMR","Africa","Cameroon","2020-12-19","25724.0","252.0","445.0","969.04","16.763","26545864.0","59.29","0.556"
"CPV","Africa","Cape Verde","2020-12-19","11567.0","41.0","111.0","20804.406","199.645","555988.0","72.98","0.654"
"CAF","Africa","Central African Republic","2020-12-19","4936.0","0.0","63.0","1021.996","13.044","4829764.0","53.28","0.367"
"TCD","Africa","Chad","2020-12-19","1867.0","28.0","102.0","113.662","6.21","16425859.0","54.24","0.404"
"COM","Africa","Comoros","2020-12-19","643.0","0.0","7.0","739.425","8.05","869595.0","64.32","0.503"
"COG","Africa","Congo","2020-12-19","6200.0","0.0","100.0","1123.577","18.122","5518092.0","64.57","0.606"
"CIV","Africa","Cote d'Ivoire","2020-12-19","21890.0","45.0","133.0","829.85","5.042","26378275.0","57.78","0.492"
"COD","Africa","Democratic Republic of Congo","2020-12-19","15397.0","308.0","369.0","171.916","4.12","89561404.0","60.68","0.457"
"DJI","Africa","Djibouti","2020-12-19","5781.0","1.0","61.0","5851.203","61.741","988002.0","67.11","0.476"
"EGY","Africa","Egypt","2020-12-19","124891.0","611.0","7069.0","1220.42","69.077","102334403.0","71.99","0.696"
"GNQ","Africa","Equatorial Guinea","2020-12-19","5214.0","0.0","85.0","3716.362","60.585","1402985.0","58.74","0.591"
"ERI","Africa","Eritrea","2020-12-19","754.0","13.0",,"212.608",,"3546427.0","66.32","0.44"
"SWZ","Africa","Eswatini","2020-12-19","7305.0","103.0","137.0","6296.524","118.087","1160164.0","60.19","0.588"
"ETH","Africa","Ethiopia","2020-12-19","119494.0","469.0","1846.0","1039.407","16.057","114963583.0","66.6","0.463"
"GAB","Africa","Gabon","2020-12-19","9400.0","0.0","64.0","4223.337","28.755","2225728.0","66.47","0.702"
"GMB","Africa","Gambia","2020-12-19","3786.0","0.0","123.0","1566.622","50.897","2416664.0","62.05","0.46"
"GHA","Africa","Ghana","2020-12-19","53653.0","0.0","331.0","1726.679","10.652","31072945.0","64.07","0.592"
"GIN","Africa","Guinea","2020-12-19","13532.0","21.0","80.0","1030.398","6.092","13132792.0","61.6","0.459"
"GNB","Africa","Guinea-Bissau","2020-12-19","2447.0","0.0","44.0","1243.396","22.358","1967998.0","58.32","0.455"
"KEN","Africa","Kenya","2020-12-19","94151.0","390.0","1633.0","1750.953","30.369","53771300.0","66.7","0.59"
"LSO","Africa","Lesotho","2020-12-19","2546.0","0.0","48.0","1188.469","22.406","2142252.0","54.33","0.52"
"LBR","Africa","Liberia","2020-12-19","1779.0","0.0","83.0","351.743","16.411","5057677.0","64.1","0.435"
"LBY","Africa","Libya","2020-12-19","93772.0","0.0","1346.0","13646.934","195.888","6871287.0","72.91","0.706"
"MDG","Africa","Madagascar","2020-12-19","17587.0","0.0","259.0","635.116","9.353","27691019.0","67.04","0.519"
"MWI","Africa","Malawi","2020-12-19","6153.0","5.0","187.0","321.642","9.775","19129955.0","64.26","0.477"
"MLI","Africa","Mali","2020-12-19","6164.0","44.0","220.0","304.383","10.864","20250834.0","59.31","0.427"
"MRT","Africa","Mauritania","2020-12-19","12278.0","232.0","273.0","2640.623","58.714","4649660.0","64.92","0.52"
"MUS","Africa","Mauritius","2020-12-19","524.0","0.0","10.0","412.025","7.863","1271767.0","74.99","0.79"
"MAR","Africa","Morocco","2020-12-19","415226.0","2833.0","6909.0","11249.518","187.182","36910558.0","76.68","0.667"
"MOZ","Africa","Mozambique","2020-12-19","17477.0","139.0","147.0","559.167","4.703","31255435.0","60.85","0.437"
"NAM","Africa","Namibia","2020-12-19","18437.0","396.0","171.0","7256.045","67.299","2540916.0","63.71","0.647"
"NER","Africa","Niger","2020-12-19","2612.0","52.0","86.0","107.904","3.553","24206636.0","62.42","0.354"
"NGA","Africa","Nigeria","2020-12-19","77933.0","920.0","1218.0","378.059","5.909","206139587.0","54.69","0.532"
"RWA","Africa","Rwanda","2020-12-19","7232.0","127.0","59.0","558.36","4.555","12952209.0","69.02","0.524"
"STP","Africa","Sao Tome and Principe","2020-12-19","1012.0","1.0","17.0","4617.61","77.569","219161.0","70.39","0.589"
