"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"STP","Africa","Sao Tome and Principe","2020-12-31","1014.0","0.0","17.0","4626.736","77.569","219161.0","70.39","0.589"
"SEN","Africa","Senegal","2020-12-31","19140.0","195.0","410.0","1143.101","24.486","16743930.0","67.94","0.505"
"SYC","Africa","Seychelles","2020-12-31","275.0","19.0",,"2796.421",,"98340.0","73.4","0.797"
"SLE","Africa","Sierra Leone","2020-12-31","2611.0","28.0","76.0","327.317","9.527","7976985.0","54.7","0.419"
"SOM","Africa","Somalia","2020-12-31","4714.0","0.0","130.0","296.604","8.18","15893219.0","57.4",
"ZAF","Africa","South Africa","2020-12-31","1057161.0","18000.0","28469.0","17824.723","480.014","59308690.0","64.13","0.699"
"SSD","Africa","South Sudan","2020-12-31","3558.0","18.0","63.0","317.857","5.628","11193729.0","57.85","0.388"
"SDN","Africa","Sudan","2020-12-31","23316.0","0.0","1468.0","531.731","33.478","43849269.0","65.31","0.502"
"TZA","Africa","Tanzania","2020-12-31","509.0","0.0","21.0","8.521","0.352","59734213.0","65.46","0.538"
"TGO","Africa","Togo","2020-12-31","3633.0","22.0","68.0","438.835","8.214","8278737.0","61.04","0.503"
"TUN","Africa","Tunisia","2020-12-31","139140.0","1924.0","4676.0","11772.95","395.647","11818618.0","76.7","0.735"
"UGA","Africa","Uganda","2020-12-31","35216.0","539.0","251.0","769.9","5.487","45741000.0","63.37","0.516"
"ZMB","Africa","Zambia","2020-12-31","20725.0","263.0","388.0","1127.342","21.105","18383956.0","63.89","0.588"
"ZWE","Africa","Zimbabwe","2020-12-31","13867.0","242.0","363.0","932.993","24.423","14862927.0","61.49","0.535"
"AFG","Asia","Afghanistan","2020-12-31","51526.0","121.0","2191.0","1323.612","56.283","38928341.0","64.83","0.498"
"ARM","Asia","Armenia","2020-12-31","159409.0","531.0","2823.0","53795.617","952.675","2963234.0","75.09","0.755"
"AZE","Asia","Azerbaijan","2020-12-31","218700.0","1064.0","2641.0","21569.802","260.475","10139175.0","73.0","0.757"
"BHR","Asia","Bahrain","2020-12-31","92675.0","250.0","352.0","54463.99","206.866","1701583.0","77.29","0.846"
"BGD","Asia","Bangladesh","2020-12-31","513510.0","1014.0","7559.0","3118.052","45.899","164689383.0","72.59","0.608"
"BTN","Asia","Bhutan","2020-12-31","670.0","15.0",,"868.312",,"771612.0","71.78","0.612"
"BRN","Asia","Brunei","2020-12-31","157.0","0.0","3.0","358.871","6.857","437483.0","75.86","0.853"
"KHM","Asia","Cambodia","2020-12-31","378.0","12.0",,"22.609",,"16718971.0","69.82","0.582"
"CHN","Asia","China","2020-12-31","95963.0","87.0","4782.0","66.672","3.322","1439323774.0","76.91","0.752"
"GEO","Asia","Georgia","2020-12-31","227420.0","1527.0","2505.0","57009.281","627.949","3989175.0","73.77","0.78"
"IND","Asia","India","2020-12-31","10266674.0","0.0","148738.0","7439.595","107.781","1380004385.0","69.66","0.64"
"IDN","Asia","Indonesia","2020-12-31","743198.0","8074.0","22138.0","2717.125","80.936","273523621.0","71.72","0.694"
"IRN","Asia","Iran","2020-12-31","1225142.0","6389.0","55223.0","14586.247","657.472","83992953.0","76.68","0.798"
"IRQ","Asia","Iraq","2020-12-31","595291.0","849.0","12813.0","14799.949","318.553","40222503.0","70.6","0.685"
"ISR","Asia","Israel","2020-12-31","423262.0","6678.0","3325.0","48900.698","384.147","8655541.0","82.97","0.903"
"JPN","Asia","Japan","2020-12-31","235811.0","4540.0","3292.0","1864.466","26.029","126476458.0","84.63","0.909"
"JOR","Asia","Jordan","2020-12-31","294494.0","1427.0","3834.0","28863.075","375.767","10203140.0","74.53","0.735"
"KAZ","Asia","Kazakhstan","2020-12-31","201196.0","753.0","2761.0","10715.191","147.044","18776707.0","73.6","0.8"
"KWT","Asia","Kuwait","2020-12-31","150584.0","286.0","934.0","35260.925","218.707","4270563.0","75.49","0.803"
"KGZ","Asia","Kyrgyzstan","2020-12-31","81034.0","191.0","1355.0","12420.544","207.689","6524191.0","71.45","0.672"
"LAO","Asia","Laos","2020-12-31","41.0","0.0",,"5.635",,"7275556.0","67.92","0.601"
"LBN","Asia","Lebanon","2020-12-31","181503.0","3507.0","1468.0","26592.124","215.078","6825442.0","78.93","0.757"
"MYS","Asia","Malaysia","2020-12-31","113010.0","2525.0","471.0","3491.627","14.552","32365998.0","76.16","0.802"
"MDV","Asia","Maldives","2020-12-31","13757.0","19.0","48.0","25450.381","88.8","540542.0","78.92","0.717"
"MNG","Asia","Mongolia","2020-12-31","1220.0","5.0","1.0","372.145","0.305","3278292.0","69.87","0.741"
"MMR","Asia","Myanmar","2020-12-31","124630.0","890.0","2682.0","2290.58","49.293","54409794.0","67.13","0.578"
"NPL","Asia","Nepal","2020-12-31","260593.0","534.0","1856.0","8943.773","63.699","29136808.0","70.78","0.574"
"OMN","Asia","Oman","2020-12-31","128867.0","148.0","1499.0","25235.273","293.54","5106622.0","77.86","0.821"
"PAK","Asia","Pakistan","2020-12-31","482178.0","2463.0","10176.0","2182.864","46.068","220892331.0","67.27","0.562"
"PSE","Asia","Palestine","2020-12-31","138004.0","1268.0","1400.0","27052.097","274.434","5101416.0","74.05","0.686"
"PHL","Asia","Philippines","2020-12-31","474064.0","1532.0","9244.0","4326.148","84.358","109581085.0","71.23","0.699"
"QAT","Asia","Qatar","2020-12-31","143834.0","213.0","245.0","49923.986","85.038","2881060.0","80.23","0.856"
"SAU","Asia","Saudi Arabia","2020-12-31","362741.0","140.0","6223.0","10419.44","178.751","34813867.0","75.13","0.853"
"SGP","Asia","Singapore","2020-12-31","58599.0","30.0","29.0","10016.336","4.957","5850343.0","83.62","0.932"
"KOR","Asia","South Korea","2020-12-31","61769.0","1029.0","917.0","1204.798","17.886","51269183.0","83.03","0.903"
"LKA","Asia","Sri Lanka","2020-12-31","43299.0","597.0","204.0","2022.066","9.527","21413250.0","76.98","0.77"
"SYR","Asia","Syria","2020-12-31","11434.0","90.0","711.0","653.347","40.627","17500657.0","72.7","0.536"
"TWN","Asia","Taiwan","2020-12-31","799.0","2.0","7.0","33.548","0.294","23816775.0","80.46",
"TJK","Asia","Tajikistan","2020-12-31","13296.0","0.0","90.0","1394.055","9.436","9537642.0","71.1","0.65"
"THA","Asia","Thailand","2020-12-31","7163.0","473.0","63.0","102.622","0.903","69799978.0","77.15","0.755"
"TLS","Asia","Timor","2020-12-31","44.0","0.0",,"33.373",,"1318442.0","69.5","0.625"
"TUR","Asia","Turkey","2020-12-31","2208652.0","14380.0","20881.0","26187.769","247.584","84339067.0","77.69","0.791"
"ARE","Asia","United Arab Emirates","2020-12-31","207822.0","1730.0","669.0","21012.497","67.641","9890400.0","77.97","0.863"
"UZB","Asia","Uzbekistan","2020-12-31","77060.0","75.0","614.0","2302.415","18.345","33469199.0","71.72","0.71"
"VNM","Asia","Vietnam","2020-12-31","1465.0","9.0","35.0","15.051","0.36","97338583.0","75.4","0.694"
"YEM","Asia","Yemen","2020-12-31","2099.0","2.0","610.0","70.375","20.452","29825968.0","66.12","0.452"
"ALB","Europe","Albania","2020-12-31","58316.0","589.0","1181.0","20264.091","410.383","2877800.0","78.57","0.785"
"AND","Europe","Andorra","2020-12-31","8049.0","66.0","84.0","104173.947","1087.168","77265.0","83.73","0.858"
"AUT","Europe","Austria","2020-12-31","360815.0","2913.0","6222.0","40062.067","690.842","9006400.0","81.54","0.908"
"BLR","Europe","Belarus","2020-12-31","194284.0","1923.0","1424.0","20560.631","150.699","9449321.0","74.79","0.808"
"BEL","Europe","Belgium","2020-12-31","646496.0","2254.0","19528.0","55782.349","1684.957","11589616.0","81.63","0.916"
"BIH","Europe","Bosnia and Herzegovina","2020-12-31","110985.0","0.0","4050.0","33828.485","1234.449","3280815.0","77.4","0.768"
"BGR","Europe","Bulgaria","2020-12-31","202266.0","1046.0","7576.0","29109.535","1090.316","6948445.0","75.05","0.813"
"HRV","Europe","Croatia","2020-12-31","210837.0","2391.0","3920.0","51357.67","954.871","4105268.0","78.49","0.831"
"CYP","Europe","Cyprus","2020-12-31","22019.0","0.0","119.0","25138.743","135.86","875899.0","80.98","0.869"
"CZE","Europe","Czechia","2020-12-31","718661.0","17039.0","11580.0","67108.246","1081.335","10708982.0","79.38","0.888"
"DNK","Europe","Denmark","2020-12-31","164116.0","2254.0","1298.0","28333.952","224.094","5792203.0","80.9","0.929"
"EST","Europe","Estonia","2020-12-31","27990.0","734.0","229.0","21100.02","172.63","1326539.0","78.74","0.871"
"FIN","Europe","Finland","2020-12-31","36107.0","249.0","561.0","6516.664","101.25","5540718.0","81.91","0.92"
"FRA","Europe","France","2020-12-31","2677666.0","20042.0","64759.0","41022.245","992.118","65273512.0","82.66","0.901"
"DEU","Europe","Germany","2020-12-31","1760520.0","19367.0","33791.0","21012.618","403.311","83783945.0","81.33","0.936"
"GRC","Europe","Greece","2020-12-31","138850.0","932.0","4838.0","13321.429","464.163","10423056.0","82.24","0.87"
"HUN","Europe","Hungary","2020-12-31","322514.0","2971.0","9537.0","33385.333","987.231","9660350.0","76.88","0.838"
"ISL","Europe","Iceland","2020-12-31","5754.0","0.0","29.0","16861.538","84.982","341250.0","82.99","0.935"
"IRL","Europe","Ireland","2020-12-31","91779.0","1622.0","2237.0","18587.038","453.036","4937796.0","82.3","0.938"
"ITA","Europe","Italy","2020-12-31","2107166.0","23477.0","74159.0","34851.179","1226.542","60461828.0","83.51","0.88"
"OWID_KOS","Europe","Kosovo","2020-12-31","51144.0","234.0","1332.0","26461.449","689.165","1932774.0",,
"LVA","Europe","Latvia","2020-12-31","40904.0","1861.0","635.0","21685.906","336.655","1886202.0","75.29","0.847"
"LIE","Europe","Liechtenstein","2020-12-31","2136.0","32.0","39.0","56008.601","1022.629","38137.0","82.49","0.916"
"LTU","Europe","Lithuania","2020-12-31","140579.0","2360.0","1458.0","51639.961","535.578","2722291.0","75.93","0.858"
"LUX","Europe","Luxembourg","2020-12-31","46415.0","0.0","495.0","74148.21","790.765","625976.0","82.25","0.904"
"MLT","Europe","Malta","2020-12-31","12774.0","109.0","219.0","28930.627","495.992","441539.0","82.53","0.878"
"MDA","Europe","Moldova","2020-12-31","144818.0","977.0","2985.0","35899.685","739.967","4033963.0","71.9","0.7"
"MCO","Europe","Monaco","2020-12-31","875.0","22.0","3.0","22296.402","76.445","39244.0","86.75",
"MNE","Europe","Montenegro","2020-12-31","48247.0","465.0","682.0","76818.849","1085.88","628062.0","76.88","0.814"
"NLD","Europe","Netherlands","2020-12-31","808382.0","9790.0","11525.0","47177.589","672.605","17134873.0","82.28","0.931"
"MKD","Europe","North Macedonia","2020-12-31","83329.0","535.0","2503.0","39997.024","1201.413","2083380.0","75.8","0.757"
"NOR","Europe","Norway","2020-12-31","49567.0","557.0","436.0","9143.108","80.424","5421242.0","82.4","0.953"
"POL","Europe","Poland","2020-12-31","1294878.0","13464.0","28554.0","34213.848","754.467","37846605.0","78.73","0.865"
"PRT","Europe","Portugal","2020-12-31","413678.0","7627.0","6906.0","40569.764","677.277","10196707.0","82.05","0.847"
"ROU","Europe","Romania","2020-12-31","632263.0","4322.0","15767.0","32865.862","819.589","19237682.0","76.05","0.811"
"RUS","Europe","Russia","2020-12-31","3127347.0","27329.0","56271.0","21429.805","385.591","145934460.0","72.58","0.816"
"SMR","Europe","San Marino","2020-12-31","2428.0","44.0","59.0","71542.224","1738.464","33938.0","84.97",
"SRB","Europe","Serbia","2020-12-31","337923.0","2932.0","3211.0","49660.994","471.887","6804596.0","76.0","0.787"
"SVK","Europe","Slovakia","2020-12-31","179543.0","6315.0","2138.0","32885.484","391.601","5459643.0","77.54","0.855"
"SVN","Europe","Slovenia","2020-12-31","122152.0","2412.0","2697.0","58757.093","1297.301","2078932.0","81.32","0.896"
"ESP","Europe","Spain","2020-12-31","1928265.0","18047.0","50837.0","41242.091","1087.311","46754783.0","83.56","0.891"
"SWE","Europe","Sweden","2020-12-31","437379.0","0.0","8727.0","43307.982","864.122","10099270.0","82.8","0.933"
"CHE","Europe","Switzerland","2020-12-31","452296.0","4391.0","7645.0","52260.654","883.343","8654618.0","83.78","0.944"
"UKR","Europe","Ukraine","2020-12-31","1086997.0","10117.0","19281.0","24854.872","440.872","43733759.0","72.06","0.751"
"GBR","Europe","United Kingdom","2020-12-31","2496231.0","56029.0","73622.0","36770.923","1084.495","67886004.0","81.32","0.922"
"VAT","Europe","Vatican","2020-12-31","27.0","0.0",,"33374.536",,"809.0","75.12",
"OWID_INT","International","International","2020-12-31","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2020-12-31","159.0","1.0","5.0","1623.642","51.058","97928.0","77.02","0.78"
"BHS","North America","Bahamas","2020-12-31","7871.0","14.0","170.0","20015.359","432.297","393248.0","73.92","0.807"
"BRB","North America","Barbados","2020-12-31","383.0","11.0","7.0","1332.772","24.359","287371.0","79.19","0.8"
"BLZ","North America","Belize","2020-12-31","10776.0","52.0","248.0","27101.184","623.71","397621.0","74.62","0.708"
"CAN","North America","Canada","2020-12-31","584409.0","7143.0","15632.0","15484.25","414.179","37742157.0","82.43","0.926"
"CRI","North America","Costa Rica","2020-12-31","169321.0","1207.0","2185.0","33238.557","428.926","5094114.0","80.28","0.794"
"CUB","North America","Cuba","2020-12-31","11863.0","176.0","146.0","1047.356","12.89","11326616.0","78.8","0.777"
"DMA","North America","Dominica","2020-12-31","88.0","0.0",,"1222.375",,"71991.0","75.0","0.715"
"DOM","North America","Dominican Republic","2020-12-31","170785.0","1206.0","2414.0","15743.594","222.531","10847904.0","74.08","0.736"
"SLV","North America","El Salvador","2020-12-31","45960.0","0.0","1327.0","7085.812","204.588","6486201.0","73.32","0.674"
"GRD","North America","Grenada","2020-12-31","127.0","0.0",,"1128.698",,"112519.0","72.4","0.772"
"GTM","North America","Guatemala","2020-12-31","138012.0","846.0","4813.0","7703.468","268.649","17915567.0","74.3","0.65"
"HTI","North America","Haiti","2020-12-31","10015.0","16.0","236.0","878.314","20.697","11402533.0","64.0","0.498"
"HND","North America","Honduras","2020-12-31","121827.0","915.0","3130.0","12300.032","316.015","9904608.0","75.27","0.617"
"JAM","North America","Jamaica","2020-12-31","12827.0","34.0","302.0","4331.747","101.987","2961161.0","74.47","0.732"
"MEX","North America","Mexico","2020-12-31","1426094.0","12159.0","125807.0","11060.758","975.757","128932753.0","75.05","0.774"
"NIC","North America","Nicaragua","2020-12-31","6046.0","0.0","165.0","912.665","24.907","6624554.0","74.48","0.658"
"PAN","North America","Panama","2020-12-31","246790.0","4046.0","4022.0","57196.586","932.147","4314768.0","78.51","0.789"
"KNA","North America","Saint Kitts and Nevis","2020-12-31","32.0","0.0",,"601.594",,"53192.0","76.23","0.778"
"LCA","North America","Saint Lucia","2020-12-31","353.0","13.0","5.0","1922.354","27.229","183629.0","76.2","0.747"
"VCT","North America","Saint Vincent and the Grenadines","2020-12-31","121.0","6.0",,"1090.611",,"110947.0","72.53","0.723"
"TTO","North America","Trinidad and Tobago","2020-12-31","7150.0","18.0","127.0","5109.0","90.747","1399491.0","73.51","0.784"
"USA","North America","United States","2020-12-31","19968087.0","227315.0","345737.0","60326.064","1044.514","331002647.0","78.86","0.924"
"AUS","Oceania","Australia","2020-12-31","28425.0","20.0","909.0","1114.711","35.647","25499881.0","83.44","0.939"
"FJI","Oceania","Fiji","2020-12-31","49.0","0.0","2.0","54.66","2.231","896444.0","67.44","0.741"
"MHL","Oceania","Marshall Islands","2020-12-31","4.0","0.0",,"67.574",,"59194.0","73.7","0.708"
"NZL","Oceania","New Zealand","2020-12-31","2162.0","0.0","25.0","448.34","5.184","4822233.0","82.29","0.917"
"PNG","Oceania","Papua New Guinea","2020-12-31","780.0","0.0","9.0","87.18","1.006","8947027.0","64.5","0.544"
"WSM","Oceania","Samoa","2020-12-31","2.0","0.0",,"10.08",,"198410.0","73.32","0.713"
"SLB","Oceania","Solomon Islands","2020-12-31","17.0","0.0",,"24.75",,"686878.0","73.0","0.546"
"VUT","Oceania","Vanuatu","2020-12-31","1.0","0.0",,"3.256",,"307150.0","70.47","0.603"
"ARG","South America","Argentina","2020-12-31","1625514.0","11586.0","43245.0","35966.059","956.837","45195777.0","76.67","0.825"
"BOL","South America","Bolivia","2020-12-31","160124.0","1752.0","9165.0","13717.434","785.143","11673029.0","71.51","0.693"
"BRA","South America","Brazil","2020-12-31","7675973.0","56773.0","194949.0","36112.13","917.151","212559409.0","75.88","0.759"
"CHL","South America","Chile","2020-12-31","608973.0","2023.0","16608.0","31856.369","868.792","19116209.0","80.18","0.843"
"COL","South America","Colombia","2020-12-31","1642775.0","16314.0","43213.0","32285.414","849.264","50882884.0","77.29","0.747"
"ECU","South America","Ecuador","2020-12-31","212512.0","1000.0","14034.0","12045.076","795.44","17643060.0","77.01","0.752"
"GUY","South America","Guyana","2020-12-31","6332.0","13.0","164.0","8050.254","208.503","786559.0","69.91","0.654"
"PRY","South America","Paraguay","2020-12-31","107932.0","974.0","2262.0","15132.358","317.139","7132530.0","74.25","0.702"
"PER","South America","Peru","2020-12-31","1015137.0","4641.0","37680.0","30787.994","1142.793","32971846.0","76.74","0.75"
"SUR","South America","Suriname","2020-12-31","6210.0","29.0","122.0","10585.817","207.966","586634.0","71.68","0.72"
"URY","South America","Uruguay","2020-12-31","19119.0","639.0","181.0","5503.887","52.105","3473727.0","77.91","0.804"
"VEN","South America","Venezuela","2020-12-31","113558.0","437.0","1028.0","3993.467","36.151","28435943.0","72.06","0.761"
"OWID_WRL","World","World","2020-12-31","83424446.0","716166.0","1818116.0","10702.579","233.247","7794798729.0","72.58",
