"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"ZAF","Africa","South Africa","2021-01-25","1417537.0","4551.0","41117.0","23901.0","693.271",,"2.32","64.13"
"SSD","Africa","South Sudan","2021-01-25","3788.0","0.0","64.0","338.404","5.717",,,"57.85"
"SDN","Africa","Sudan","2021-01-25","26526.0","247.0","1738.0","604.936","39.636","25.93","0.8","65.31"
"TZA","Africa","Tanzania","2021-01-25","509.0","0.0","21.0","8.521","0.352","6.48","0.7","65.46"
"TGO","Africa","Togo","2021-01-25","4682.0","20.0","76.0","565.545","9.18",,"0.7","61.04"
"TUN","Africa","Tunisia","2021-01-25","198636.0","1263.0","6287.0","16807.041","531.957","68.52","2.3","76.7"
"UGA","Africa","Uganda","2021-01-25","39188.0","39.0","318.0","856.737","6.952",,"0.5","63.37"
"ZMB","Africa","Zambia","2021-01-25","46146.0","809.0","660.0","2510.124","35.901",,"2.0","63.89"
"ZWE","Africa","Zimbabwe","2021-01-25","31646.0","326.0","1075.0","2129.19","72.328",,"1.7","61.49"
"AFG","Asia","Afghanistan","2021-01-25","54672.0","77.0","2385.0","1404.427","61.266","12.04","0.5","64.83"
"ARM","Asia","Armenia","2021-01-25","166094.0","58.0","3047.0","56051.598","1028.268",,"4.2","75.09"
"AZE","Asia","Azerbaijan","2021-01-25","229032.0","57.0","3093.0","22588.82","305.054",,"4.7","73.0"
"BHR","Asia","Bahrain","2021-01-25","100230.0","413.0","369.0","58903.974","216.857",,"2.0","77.29"
"BGD","Asia","Bangladesh","2021-01-25","532401.0","602.0","8041.0","3232.758","48.825",,"0.8","72.59"
"BTN","Asia","Bhutan","2021-01-25","856.0","1.0","1.0","1109.366","1.296",,"1.7","71.78"
"BRN","Asia","Brunei","2021-01-25","175.0","0.0","3.0","400.016","6.857",,"2.7","75.86"
"KHM","Asia","Cambodia","2021-01-25","460.0","2.0",,"27.514",,"50.93","0.8","69.82"
"CHN","Asia","China","2021-01-25","99402.0","155.0","4807.0","69.062","3.34",,"4.34","76.91"
"GEO","Asia","Georgia","2021-01-25","253816.0","298.0","3071.0","63626.188","769.833",,"2.6","73.77"
"IND","Asia","India","2021-01-25","10676838.0","9102.0","153587.0","7736.815","111.295",,"0.53","69.66"
"IDN","Asia","Indonesia","2021-01-25","999256.0","9994.0","28132.0","3653.271","102.85",,"1.04","71.72"
"IRN","Asia","Iran","2021-01-25","1379286.0","6309.0","57481.0","16421.449","684.355","72.69","1.5","76.68"
"IRQ","Asia","Iraq","2021-01-25","614576.0","813.0","13000.0","15279.407","323.202",,"1.4","70.6"
"ISR","Asia","Israel","2021-01-25","613340.0","15937.0","4498.0","70860.966","519.667",,"2.99","82.97"
"JPN","Asia","Japan","2021-01-25","368684.0","2785.0","5193.0","2915.041","41.059","53.24","13.05","84.63"
"JOR","Asia","Jordan","2021-01-25","321298.0","845.0","4239.0","31490.11","415.46",,"1.4","74.53"
"KAZ","Asia","Kazakhstan","2021-01-25","227165.0","1274.0","2961.0","12098.234","157.695",,"6.7","73.6"
"KWT","Asia","Kuwait","2021-01-25","161777.0","492.0","954.0","37881.891","223.39",,"2.0","75.49"
"KGZ","Asia","Kyrgyzstan","2021-01-25","84068.0","168.0","1402.0","12885.582","214.893",,"4.5","71.45"
"LAO","Asia","Laos","2021-01-25","44.0","3.0",,"6.048",,"22.22","1.5","67.92"
"LBN","Asia","Lebanon","2021-01-25","282249.0","2652.0","2374.0","41352.487","347.816",,"2.9","78.93"
"MYS","Asia","Malaysia","2021-01-25","186849.0","3048.0","689.0","5773.003","21.288","77.31","1.9","76.16"
"MDV","Asia","Maldives","2021-01-25","15102.0","109.0","51.0","27938.625","94.35",,,"78.92"
"MNG","Asia","Mongolia","2021-01-25","1656.0","13.0","2.0","505.141","0.61","73.61","7.0","69.87"
"MMR","Asia","Myanmar","2021-01-25","137957.0","383.0","3069.0","2535.518","56.405","70.37","0.9","67.13"
"NPL","Asia","Nepal","2021-01-25","269789.0","339.0","2011.0","9259.388","69.019",,"0.3","70.78"
"OMN","Asia","Oman","2021-01-25","133253.0","209.0","1522.0","26094.158","298.044",,"1.6","77.86"
"PAK","Asia","Pakistan","2021-01-25","535914.0","1873.0","11376.0","2426.132","51.5",,"0.6","67.27"
"PSE","Asia","Palestine","2021-01-25","155884.0","470.0","1796.0","30557.006","352.059","78.7",,"74.05"
"PHL","Asia","Philippines","2021-01-25","514996.0","1377.0","10292.0","4699.68","93.921",,"1.0","71.23"
"QAT","Asia","Qatar","2021-01-25","149296.0","277.0","248.0","51819.816","86.079",,"1.2","80.23"
"SAU","Asia","Saudi Arabia","2021-01-25","366584.0","213.0","6355.0","10529.827","182.542","50.0","2.7","75.13"
"SGP","Asia","Singapore","2021-01-25","59352.0","44.0","29.0","10145.046","4.957","48.15","2.4","83.62"
"KOR","Asia","South Korea","2021-01-25","75875.0","354.0","1371.0","1479.934","26.741","63.89","12.27","83.03"
"LKA","Asia","Sri Lanka","2021-01-25","59167.0","737.0","287.0","2763.102","13.403",,"3.6","76.98"
"SYR","Asia","Syria","2021-01-25","13697.0","69.0","890.0","782.656","50.855",,"1.5","72.7"
"TWN","Asia","Taiwan","2021-01-25","889.0","0.0","7.0","37.327","0.294","19.44",,"80.46"
"TJK","Asia","Tajikistan","2021-01-25","13308.0","0.0","90.0","1395.313","9.436",,"4.8","71.1"
"THA","Asia","Thailand","2021-01-25","14646.0","1146.0","75.0","209.828","1.074",,"2.1","77.15"
"TLS","Asia","Timor","2021-01-25","67.0","0.0",,"50.818",,"46.3","5.9","69.5"
"TUR","Asia","Turkey","2021-01-25","2435247.0","5642.0","25210.0","28874.484","298.912",,"2.81","77.69"
"ARE","Asia","United Arab Emirates","2021-01-25","281546.0","3591.0","798.0","28466.594","80.684",,"1.2","77.97"
"UZB","Asia","Uzbekistan","2021-01-25","78429.0","54.0","621.0","2343.319","18.554",,"4.0","71.72"
"VNM","Asia","Vietnam","2021-01-25","1549.0","1.0","35.0","15.914","0.36","56.48","2.6","75.4"
"YEM","Asia","Yemen","2021-01-25","2118.0","0.0","615.0","71.012","20.62",,"0.7","66.12"
"ALB","Europe","Albania","2021-01-25","72812.0","538.0","1324.0","25301.272","460.074",,"2.89","78.57"
"AND","Europe","Andorra","2021-01-25","9596.0","47.0","97.0","124195.949","1255.42",,,"83.73"
"AUT","Europe","Austria","2021-01-25","405723.0","1009.0","7451.0","45048.299","827.301",,"7.37","81.54"
"BLR","Europe","Belarus","2021-01-25","238635.0","1024.0","1658.0","25254.196","175.462",,"11.0","74.79"
"BEL","Europe","Belgium","2021-01-25","694858.0","1192.0","20814.0","59955.222","1795.918",,"5.64","81.63"
"BIH","Europe","Bosnia and Herzegovina","2021-01-25","120143.0","723.0","4593.0","36619.864","1399.957",,"3.5","77.4"
"BGR","Europe","Bulgaria","2021-01-25","215589.0","772.0","8880.0","31026.942","1277.984",,"7.454","75.05"
"HRV","Europe","Croatia","2021-01-25","229054.0","134.0","4859.0","55795.139","1183.601",,"5.54","78.49"
"CYP","Europe","Cyprus","2021-01-25","30143.0","126.0","188.0","34413.785","214.637",,"3.4","80.98"
"CZE","Europe","Czechia","2021-01-25","940004.0","2387.0","15453.0","87777.158","1442.994",,"6.63","79.38"
"DNK","Europe","Denmark","2021-01-25","195978.0","625.0","2011.0","33834.795","347.191",,"2.5","80.9"
"EST","Europe","Estonia","2021-01-25","40975.0","259.0","383.0","30888.651","288.721",,"4.69","78.74"
"FIN","Europe","Finland","2021-01-25","42772.0","192.0","655.0","7719.577","118.216",,"3.28","81.91"
"FRA","Europe","France","2021-01-25","3116355.0","4300.0","73636.0","47743.026","1128.115",,"5.98","82.66"
"DEU","Europe","Germany","2021-01-25","2154656.0","6887.0","53127.0","25716.812","634.095",,"8.0","81.33"
"GRC","Europe","Greece","2021-01-25","152412.0","432.0","5671.0","14622.583","544.082",,"4.21","82.24"
"HUN","Europe","Hungary","2021-01-25","360418.0","844.0","12024.0","37309.0","1244.675",,"7.02","76.88"
"ISL","Europe","Iceland","2021-01-25","5990.0","9.0","29.0","17553.114","84.982","44.44","2.91","82.99"
"IRL","Europe","Ireland","2021-01-25","188923.0","1369.0","2977.0","38260.592","602.901",,"2.96","82.3"
"ITA","Europe","Italy","2021-01-25","2475372.0","8559.0","85881.0","40941.071","1420.417",,"3.18","83.51"
"OWID_KOS","Europe","Kosovo","2021-01-25","58399.0","1082.0","1466.0","30215.121","758.495",,,
"LVA","Europe","Latvia","2021-01-25","61231.0","223.0","1114.0","32462.589","590.605",,"5.57","75.29"
"LIE","Europe","Liechtenstein","2021-01-25","2454.0","13.0","52.0","64346.96","1363.505",,"2.397","82.49"
"LTU","Europe","Lithuania","2021-01-25","177166.0","542.0","2664.0","65079.743","978.588",,"6.56","75.93"
"LUX","Europe","Luxembourg","2021-01-25","49733.0","295.0","566.0","79448.733","904.188",,"4.51","82.25"
"MLT","Europe","Malta","2021-01-25","16861.0","203.0","253.0","38186.887","572.996","52.78","4.485","82.53"
"MDA","Europe","Moldova","2021-01-25","156426.0","224.0","3368.0","38777.252","834.911",,"5.8","71.9"
"MCO","Europe","Monaco","2021-01-25","1368.0","11.0","9.0","34858.832","229.334",,"13.8","86.75"
"MNE","Europe","Montenegro","2021-01-25","58697.0","381.0","770.0","93457.334","1225.994",,"3.861","76.88"
"NLD","Europe","Netherlands","2021-01-25","966194.0","4041.0","13686.0","56387.579","798.722",,"3.32","82.28"
"MKD","Europe","North Macedonia","2021-01-25","90717.0","63.0","2791.0","43543.185","1339.65",,"4.28","75.8"
"NOR","Europe","Norway","2021-01-25","61315.0","233.0","548.0","11310.139","101.084",,"3.6","82.4"
"POL","Europe","Poland","2021-01-25","1478119.0","2674.0","35401.0","39055.524","935.381",,"6.62","78.73"
"PRT","Europe","Portugal","2021-01-25","643113.0","6923.0","10721.0","63070.656","1051.418",,"3.39","82.05"
"ROU","Europe","Romania","2021-01-25","712561.0","1551.0","17841.0","37039.858","927.399",,"6.892","76.05"
"RUS","Europe","Russia","2021-01-25","3698246.0","18999.0","68841.0","25341.828","471.725",,"8.05","72.58"
"SMR","Europe","San Marino","2021-01-25","2889.0","15.0","65.0","85125.818","1915.257","73.15","3.8","84.97"
"SRB","Europe","Serbia","2021-01-25","385126.0","1523.0","3905.0","56597.923","573.877",,"5.609","76.0"
"SVK","Europe","Slovakia","2021-01-25","237027.0","551.0","4068.0","43414.377","745.104",,"5.82","77.54"
"SVN","Europe","Slovenia","2021-01-25","158131.0","301.0","3379.0","76063.575","1625.354",,"4.5","81.32"
"ESP","Europe","Spain","2021-01-25","2593382.0","93822.0","56208.0","55467.737","1202.187",,"2.97","83.56"
"SWE","Europe","Sweden","2021-01-25","547166.0","0.0","11005.0","54178.767","1089.683",,"2.22","82.8"
"CHE","Europe","Switzerland","2021-01-25","513599.0","4320.0","9146.0","59343.925","1056.777","58.33","4.53","83.78"
"UKR","Europe","Ukraine","2021-01-25","1234772.0","2807.0","23001.0","28233.841","525.932",,"8.8","72.06"
"GBR","Europe","United Kingdom","2021-01-25","3680101.0","22244.0","98723.0","54210.011","1454.247","81.48","2.54","81.32"
"VAT","Europe","Vatican","2021-01-25","27.0","0.0",,"33374.536",,,,"75.12"
"OWID_INT","International","International","2021-01-25","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2021-01-25","201.0","3.0","6.0","2052.528","61.27",,"3.8","77.02"
"BHS","North America","Bahamas","2021-01-25","8133.0","32.0","175.0","20681.606","445.012",,"2.9","73.92"
"BRB","North America","Barbados","2021-01-25","1401.0","14.0","10.0","4875.231","34.798","61.11","5.8","79.19"
"BLZ","North America","Belize","2021-01-25","11770.0","20.0","293.0","29601.052","736.883","72.22","1.3","74.62"
"CAN","North America","Canada","2021-01-25","757657.0","5617.0","18868.0","20074.555","499.918",,"2.5","82.43"
"CRI","North America","Costa Rica","2021-01-25","190745.0","1437.0","2558.0","37444.195","502.148","63.89","1.13","80.28"
"CUB","North America","Cuba","2021-01-25","21828.0","567.0","197.0","1927.142","17.393",,"5.2","78.8"
"DMA","North America","Dominica","2021-01-25","113.0","0.0",,"1569.641",,"29.63","3.8","75.0"
"DOM","North America","Dominican Republic","2021-01-25","205162.0","1216.0","2545.0","18912.594","234.608",,"1.6","74.08"
"SLV","North America","El Salvador","2021-01-25","53479.0","261.0","1572.0","8245.042","242.361",,"1.3","73.32"
"GRD","North America","Grenada","2021-01-25","148.0","1.0","1.0","1315.333","8.887",,"3.7","72.4"
"GTM","North America","Guatemala","2021-01-25","154430.0","218.0","5469.0","8619.878","305.265",,"0.6","74.3"
"HTI","North America","Haiti","2021-01-25","11099.0","0.0","243.0","973.38","21.311","36.11","0.7","64.0"
"HND","North America","Honduras","2021-01-25","141984.0","1055.0","3462.0","14335.146","349.534",,"0.7","75.27"
"JAM","North America","Jamaica","2021-01-25","15012.0","133.0","338.0","5069.633","114.144",,"1.7","74.47"
"MEX","North America","Mexico","2021-01-25","1771740.0","8521.0","150273.0","13741.582","1165.515",,"1.38","75.05"
"NIC","North America","Nicaragua","2021-01-25","6204.0","0.0","168.0","936.516","25.36",,"0.9","74.48"
"PAN","North America","Panama","2021-01-25","312158.0","914.0","5098.0","72346.416","1181.524",,"2.3","78.51"
"KNA","North America","Saint Kitts and Nevis","2021-01-25","35.0","0.0",,"657.994",,,"2.3","76.23"
"LCA","North America","Saint Lucia","2021-01-25","886.0","76.0","11.0","4824.946","59.903",,"1.3","76.2"
"VCT","North America","Saint Vincent and the Grenadines","2021-01-25","746.0","8.0","2.0","6723.931","18.027",,"2.6","72.53"
"TTO","North America","Trinidad and Tobago","2021-01-25","7490.0","17.0","134.0","5351.946","95.749",,"3.0","73.51"
"USA","North America","United States","2021-01-25","25293201.0","147254.0","420972.0","76413.893","1271.809",,"2.77","78.86"
"AUS","Oceania","Australia","2021-01-25","28780.0","3.0","909.0","1128.633","35.647",,"3.84","83.44"
"FJI","Oceania","Fiji","2021-01-25","55.0","0.0","2.0","61.354","2.231",,"2.3","67.44"
"MHL","Oceania","Marshall Islands","2021-01-25","4.0","0.0",,"67.574",,,"2.7","73.7"
"FSM","Oceania","Micronesia (country)","2021-01-25","1.0","0.0",,"8.694",,,,"67.88"
"NZL","Oceania","New Zealand","2021-01-25","2290.0","2.0","25.0","474.884","5.184",,"2.61","82.29"
"PNG","Oceania","Papua New Guinea","2021-01-25","835.0","0.0","9.0","93.327","1.006",,,"64.5"
"WSM","Oceania","Samoa","2021-01-25","2.0","0.0",,"10.08",,,,"73.32"
"SLB","Oceania","Solomon Islands","2021-01-25","17.0","0.0",,"24.75",,,"1.4","73.0"
"VUT","Oceania","Vanuatu","2021-01-25","1.0","0.0",,"3.256",,,,"70.47"
"ARG","South America","Argentina","2021-01-25","1874801.0","7578.0","47034.0","41481.774","1040.672","79.17","5.0","76.67"
"BOL","South America","Bolivia","2021-01-25","202818.0","1781.0","10051.0","17374.925","861.045",,"1.1","71.51"
"BRA","South America","Brazil","2021-01-25","8871393.0","26816.0","217664.0","41736.064","1024.015",,"2.2","75.88"
"CHL","South America","Chile","2021-01-25","703178.0","4068.0","17999.0","36784.385","941.557","79.17","2.11","80.18"
"COL","South America","Colombia","2021-01-25","2027746.0","12261.0","51747.0","39851.24","1016.982",,"1.71","77.29"
"ECU","South America","Ecuador","2021-01-25","241567.0","275.0","14639.0","13691.899","829.731",,"1.5","77.01"
"GUY","South America","Guyana","2021-01-25","7317.0","19.0","172.0","9302.544","218.674",,"1.6","69.91"
"PRY","South America","Paraguay","2021-01-25","128366.0","714.0","2632.0","17997.26","369.014",,"1.3","74.25"
"PER","South America","Peru","2021-01-25","1093938.0","0.0","39608.0","33177.942","1201.267",,"1.6","76.74"
"SUR","South America","Suriname","2021-01-25","8112.0","55.0","149.0","13828.043","253.991",,"3.1","71.68"
"URY","South America","Uruguay","2021-01-25","38041.0","408.0","390.0","10951.062","112.271",,"2.8","77.91"
"VEN","South America","Venezuela","2021-01-25","124112.0","403.0","1154.0","4364.617","40.582",,"0.8","72.06"
"OWID_WRL","World","World","2021-01-25","99718414.0","505144.0","2139928.0","12792.943","274.533",,"2.705","72.58"
