"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2021-04-10","118378.0","127.0","3126.0","2699.548","71.287",,"6.73","0.7"
"AGO","Africa","Angola","2021-04-10","23331.0","89.0","550.0","709.877","16.734",,"3.94",
"BEN","Africa","Benin","2021-04-10","7515.0","0.0","93.0","619.886","7.671",,"0.99","0.6"
"BWA","Africa","Botswana","2021-04-10","42674.0","0.0","636.0","18146.601","270.451",,"4.81","5.7"
"BFA","Africa","Burkina Faso","2021-04-10","12956.0","32.0","152.0","619.807","7.272",,"2.42","1.6"
"BDI","Africa","Burundi","2021-04-10","3119.0","41.0","6.0","262.304","0.505",,"6.05",
"CMR","Africa","Cameroon","2021-04-10","61731.0","0.0","919.0","2325.447","34.619",,"7.2",
"CPV","Africa","Cape Verde","2021-04-10","18629.0","0.0","177.0","33506.119","318.352",,"2.42","2.1"
"CAF","Africa","Central African Republic","2021-04-10","5491.0","89.0","74.0","1136.909","15.322",,"6.1",
"TCD","Africa","Chad","2021-04-10","4625.0","6.0","167.0","281.568","10.167",,"6.1",
"COM","Africa","Comoros","2021-04-10","3789.0","31.0","146.0","4357.201","167.894",,"11.88","4.4"
"COG","Africa","Congo","2021-04-10","10084.0","0.0","137.0","1827.443","24.827",,"7.2","1.7"
"CIV","Africa","Cote d'Ivoire","2021-04-10","45089.0","0.0","260.0","1709.323","9.857",,"2.42",
"COD","Africa","Democratic Republic of Congo","2021-04-10","28542.0","31.0","745.0","318.686","8.318",,"6.1",
"DJI","Africa","Djibouti","2021-04-10","9722.0","60.0","94.0","9840.061","95.142",,"6.05","1.7"
"EGY","Africa","Egypt","2021-04-10","209677.0","801.0","12405.0","2048.939","121.22",,"17.31","0.2"
"GNQ","Africa","Equatorial Guinea","2021-04-10","7219.0","160.0","106.0","5145.458","75.553",,"7.78",
"ERI","Africa","Eritrea","2021-04-10","3447.0","0.0","10.0","971.964","2.82",,"6.05","0.2"
"SWZ","Africa","Eswatini","2021-04-10","17373.0","3.0","669.0","14974.607","576.643",,"3.94","1.7"
"ETH","Africa","Ethiopia","2021-04-10","227255.0","1739.0","3146.0","1976.756","27.365",,"7.47","0.4"
"GAB","Africa","Gabon","2021-04-10","20636.0","0.0","127.0","9271.573","57.06",,"7.2",
"GMB","Africa","Gambia","2021-04-10","5602.0","38.0","168.0","2318.072","69.517",,"1.91","0.7"
"GHA","Africa","Ghana","2021-04-10","91260.0","151.0","754.0","2936.96","24.265",,"4.97","0.3"
"GIN","Africa","Guinea","2021-04-10","20807.0","61.0","133.0","1584.355","10.127",,"2.42",
"GNB","Africa","Guinea-Bissau","2021-04-10","3678.0","3.0","66.0","1868.904","33.537",,"2.42",
"KEN","Africa","Kenya","2021-04-10","145184.0","1030.0","2330.0","2700.028","43.332",,"2.92","1.2"
"LSO","Africa","Lesotho","2021-04-10","10707.0","0.0","315.0","4998.011","147.042",,"3.94","0.4"
"LBR","Africa","Liberia","2021-04-10","2042.0","0.0","85.0","403.743","16.806",,"2.42","1.5"
"LBY","Africa","Libya","2021-04-10","166888.0","0.0","2807.0","24287.735","408.512",,"10.43",
"MDG","Africa","Madagascar","2021-04-10","27548.0","514.0","493.0","994.835","17.804",,"3.94",
"MWI","Africa","Malawi","2021-04-10","33805.0","26.0","1127.0","1767.124","58.913","1.07","3.94","4.4"
"MLI","Africa","Mali","2021-04-10","11705.0","312.0","405.0","578.001","19.999",,"2.42","1.6"
"MRT","Africa","Mauritania","2021-04-10","18012.0","7.0","450.0","3873.832","96.781",,"2.42",
"MUS","Africa","Mauritius","2021-04-10","1190.0","7.0","12.0","935.706","9.436",,"22.02","3.2"
"MAR","Africa","Morocco","2021-04-10","501688.0","740.0","8891.0","13591.992","240.88","23.32","7.14","0.8"
"MOZ","Africa","Mozambique","2021-04-10","68578.0","72.0","789.0","2194.114","25.244",,"3.3","5.1"
"NAM","Africa","Namibia","2021-04-10","45323.0","130.0","564.0","17837.268","221.967",,"3.94","9.7"
"NER","Africa","Niger","2021-04-10","5072.0","10.0","188.0","209.529","7.766",,"2.42","0.1"
"NGA","Africa","Nigeria","2021-04-10","163736.0","84.0","2060.0","794.297","9.993",,"2.42","0.6"
"RWA","Africa","Rwanda","2021-04-10","23343.0","83.0","314.0","1802.241","24.243",,"4.28","4.7"
"STP","Africa","Sao Tome and Principe","2021-04-10","2263.0","2.0","35.0","10325.742","159.7",,"2.42",
"SEN","Africa","Senegal","2021-04-10","39364.0","57.0","1077.0","2350.942","64.322","2.05","2.42","0.4"
"SYC","Africa","Seychelles","2021-04-10","4395.0","0.0","24.0","44691.885","244.051",,"10.55","7.1"
"SLE","Africa","Sierra Leone","2021-04-10","3995.0","0.0","79.0","500.816","9.903",,"2.42","8.8"
"SOM","Africa","Somalia","2021-04-10","12271.0","0.0","605.0","772.09","38.067",,"6.05",
"ZAF","Africa","South Africa","2021-04-10","1557527.0","1285.0","53256.0","26261.362","897.946","0.49","5.52","8.1"
"SSD","Africa","South Sudan","2021-04-10","10359.0","19.0","114.0","925.429","10.184",,"10.43",
"SDN","Africa","Sudan","2021-04-10","31833.0","0.0","2063.0","725.964","47.048",,"15.67",
"TZA","Africa","Tanzania","2021-04-10","509.0","0.0","21.0","8.521","0.352",,"5.75","3.3"
"TGO","Africa","Togo","2021-04-10","11947.0","133.0","116.0","1443.095","14.012",,"6.15","0.9"
"TUN","Africa","Tunisia","2021-04-10","270297.0","1460.0","9235.0","22870.441","781.394",,"8.52","1.1"
"UGA","Africa","Uganda","2021-04-10","41113.0","27.0","337.0","898.822","7.368",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-04-10","89918.0","135.0","1226.0","4891.113","66.689",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-04-10","37273.0","126.0","1538.0","2507.783","103.479","1.5","1.82","1.6"
"AFG","Asia","Afghanistan","2021-04-10","57144.0","125.0","2521.0","1467.928","64.76",,"9.59",
"ARM","Asia","Armenia","2021-04-10","202167.0","1009.0","3720.0","68225.122","1255.385",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-04-10","283579.0","2192.0","3879.0","27968.646","382.576","11.38","7.11","0.3"
"BHR","Asia","Bahrain","2021-04-10","155402.0","1122.0","554.0","91327.899","325.579","55.19","16.52","5.8"
"BGD","Asia","Bangladesh","2021-04-10","678937.0","5343.0","9661.0","4122.53","58.662","3.53","8.38","1.0"
"BTN","Asia","Bhutan","2021-04-10","910.0","4.0","1.0","1179.349","1.296","61.45","9.75",
"BRN","Asia","Brunei","2021-04-10","219.0","0.0","3.0","500.591","6.857",,"12.79","2.0"
"KHM","Asia","Cambodia","2021-04-10","4081.0","477.0","26.0","244.094","1.555","7.4","4.0","2.0"
"CHN","Asia","China","2021-04-10","102027.0","15.0","4843.0","70.885","3.365","11.43","9.74","1.9"
"GEO","Asia","Georgia","2021-04-10","287689.0","506.0","3869.0","72117.418","969.875","0.46","7.11","5.3"
"HKG","Asia","Hong Kong","2021-04-10",,,,,,"10.55","8.33",
"IND","Asia","India","2021-04-10","13358805.0","152879.0","169275.0","9680.263","122.663","7.36","10.39","1.9"
"IDN","Asia","Indonesia","2021-04-10","1562868.0","4723.0","42443.0","5713.832","155.171","5.51","6.32","2.8"
"IRN","Asia","Iran","2021-04-10","2049078.0","19666.0","64232.0","24395.832","764.731",,"9.59","0.8"
"IRQ","Asia","Iraq","2021-04-10","918155.0","6779.0","14678.0","22826.899","364.92",,"8.83",
"ISR","Asia","Israel","2021-04-10","835813.0","139.0","6292.0","96563.924","726.933","118.21","6.74","15.4"
"JPN","Asia","Japan","2021-04-10","503537.0","3706.0","9352.0","3981.271","73.943",,"5.72","11.2"
"JOR","Asia","Jordan","2021-04-10","662395.0","3145.0","7708.0","64920.701","755.454",,"11.75",
"KAZ","Asia","Kazakhstan","2021-04-10","320881.0","2944.0","3267.0","17089.312","173.992",,"7.11","7.0"
"KWT","Asia","Kuwait","2021-04-10","245704.0","1379.0","1403.0","57534.334","328.528",,"15.84","2.7"
"KGZ","Asia","Kyrgyzstan","2021-04-10","90019.0","208.0","1519.0","13797.726","232.826",,"7.11","3.6"
"LAO","Asia","Laos","2021-04-10","49.0","0.0",,"6.735",,,"4.0","7.3"
"LBN","Asia","Lebanon","2021-04-10","494633.0","2705.0","6630.0","72469.006","971.366","4.01","12.71","26.9"
"MAC","Asia","Macao","2021-04-10",,,,,,"10.09",,
