"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"ISR","Asia","Israel","2020-12-12","355786.0","2517.0","2983.0","41104.999","344.635","8655541.0","82.97","0.903"
"JPN","Asia","Japan","2020-12-12","178272.0","2962.0","2462.0","1409.527","19.466","126476458.0","84.63","0.909"
"JOR","Asia","Jordan","2020-12-12","257275.0","1816.0","3335.0","25215.277","326.86","10203140.0","74.53","0.735"
"KAZ","Asia","Kazakhstan","2020-12-12","185513.0","956.0","2552.0","9879.954","135.913","18776707.0","73.6","0.8"
"KWT","Asia","Kuwait","2020-12-12","146044.0","255.0","911.0","34197.833","213.321","4270563.0","75.49","0.803"
"KGZ","Asia","Kyrgyzstan","2020-12-12","77059.0","0.0","1307.0","11811.273","200.331","6524191.0","71.45","0.672"
"LAO","Asia","Laos","2020-12-12","41.0","0.0",,"5.635",,"7275556.0","67.92","0.601"
"LBN","Asia","Lebanon","2020-12-12","145245.0","1540.0","1190.0","21279.941","174.348","6825442.0","78.93","0.757"
"MYS","Asia","Malaysia","2020-12-12","82246.0","1937.0","411.0","2541.124","12.699","32365998.0","76.16","0.802"
"MDV","Asia","Maldives","2020-12-12","13348.0","22.0","48.0","24693.733","88.8","540542.0","78.92","0.717"
"MNG","Asia","Mongolia","2020-12-12","907.0","1.0",,"276.668",,"3278292.0","69.87","0.741"
"MMR","Asia","Myanmar","2020-12-12","107215.0","1352.0","2245.0","1970.509","41.261","54409794.0","67.13","0.578"
"NPL","Asia","Nepal","2020-12-12","247593.0","899.0","1689.0","8497.602","57.968","29136808.0","70.78","0.574"
"OMN","Asia","Oman","2020-12-12","125669.0","0.0","1463.0","24609.027","286.491","5106622.0","77.86","0.821"
"PAK","Asia","Pakistan","2020-12-12","438425.0","3369.0","8796.0","1984.79","39.82","220892331.0","67.27","0.562"
"PSE","Asia","Palestine","2020-12-12","108099.0","1477.0","961.0","21189.999","188.379","5101416.0","74.05","0.686"
"PHL","Asia","Philippines","2020-12-12","448331.0","1292.0","8730.0","4091.317","79.667","109581085.0","71.23","0.699"
"QAT","Asia","Qatar","2020-12-12","140827.0","147.0","240.0","48880.273","83.303","2881060.0","80.23","0.856"
"SAU","Asia","Saudi Arabia","2020-12-12","359749.0","166.0","6036.0","10333.497","173.379","34813867.0","75.13","0.853"
"SGP","Asia","Singapore","2020-12-12","58313.0","8.0","29.0","9967.45","4.957","5850343.0","83.62","0.932"
"KOR","Asia","South Korea","2020-12-12","42766.0","1030.0","580.0","834.146","11.313","51269183.0","83.03","0.903"
"LKA","Asia","Sri Lanka","2020-12-12","32135.0","760.0","149.0","1500.706","6.958","21413250.0","76.98","0.77"
"SYR","Asia","Syria","2020-12-12","9041.0","130.0","506.0","516.609","28.913","17500657.0","72.7","0.536"
"TWN","Asia","Taiwan","2020-12-12","733.0","8.0","7.0","30.777","0.294","23816775.0","80.46",
"TJK","Asia","Tajikistan","2020-12-12","12624.0","36.0","89.0","1323.598","9.331","9537642.0","71.1","0.65"
"THA","Asia","Thailand","2020-12-12","4209.0","17.0","60.0","60.301","0.86","69799978.0","77.15","0.755"
"TLS","Asia","Timor","2020-12-12","31.0","0.0",,"23.513",,"1318442.0","69.5","0.625"
"TUR","Asia","Turkey","2020-12-12","1809809.0","29136.0","16199.0","21458.727","192.07","84339067.0","77.69","0.791"
"ARE","Asia","United Arab Emirates","2020-12-12","183755.0","1154.0","609.0","18579.127","61.575","9890400.0","77.97","0.863"
"UZB","Asia","Uzbekistan","2020-12-12","74811.0","0.0","612.0","2235.219","18.285","33469199.0","71.72","0.71"
"VNM","Asia","Vietnam","2020-12-12","1395.0","4.0","35.0","14.331","0.36","97338583.0","75.4","0.694"
"YEM","Asia","Yemen","2020-12-12","2083.0","1.0","606.0","69.838","20.318","29825968.0","66.12","0.452"
"ALB","Europe","Albania","2020-12-12","47742.0","879.0","989.0","16589.756","343.665","2877800.0","78.57","0.785"
"AND","Europe","Andorra","2020-12-12","7288.0","52.0","78.0","94324.727","1009.513","77265.0","83.73","0.858"
"AUT","Europe","Austria","2020-12-12","319822.0","3241.0","4415.0","35510.526","490.207","9006400.0","81.54","0.908"
"BLR","Europe","Belarus","2020-12-12","158334.0","1975.0","1254.0","16756.125","132.708","9449321.0","74.79","0.808"
"BEL","Europe","Belgium","2020-12-12","603159.0","2762.0","17792.0","52043.053","1535.167","11589616.0","81.63","0.916"
"BIH","Europe","Bosnia and Herzegovina","2020-12-12","100306.0","763.0","3298.0","30573.501","1005.238","3280815.0","77.4","0.768"
"BGR","Europe","Bulgaria","2020-12-12","178952.0","1287.0","5626.0","25754.251","809.678","6948445.0","75.05","0.813"
"HRV","Europe","Croatia","2020-12-12","172523.0","4135.0","2562.0","42024.784","624.076","4105268.0","78.49","0.831"
"CYP","Europe","Cyprus","2020-12-12","14476.0","827.0","75.0","16527.02","85.626","875899.0","80.98","0.869"
"CZE","Europe","Czechia","2020-12-12","575422.0","6217.0","9450.0","53732.652","882.437","10708982.0","79.38","0.888"
"DNK","Europe","Denmark","2020-12-12","107660.0","3557.0","935.0","18587.056","161.424","5792203.0","80.9","0.929"
"EST","Europe","Estonia","2020-12-12","17713.0","757.0","148.0","13352.792","111.569","1326539.0","78.74","0.871"
"FIN","Europe","Finland","2020-12-12","30450.0","377.0","453.0","5495.678","81.758","5540718.0","81.91","0.92"
"FRA","Europe","France","2020-12-12","2405255.0","45.0","57671.0","36848.868","883.528","65273512.0","82.66","0.901"
"DEU","Europe","Germany","2020-12-12","1336101.0","21792.0","21900.0","15946.981","261.387","83783945.0","81.33","0.936"
"GRC","Europe","Greece","2020-12-12","123842.0","1194.0","3540.0","11881.544","339.632","10423056.0","82.24","0.87"
"HUN","Europe","Hungary","2020-12-12","276247.0","5047.0","6784.0","28595.962","702.252","9660350.0","76.88","0.838"
"ISL","Europe","Iceland","2020-12-12","5552.0","13.0","28.0","16269.597","82.051","341250.0","82.99","0.935"
"IRL","Europe","Ireland","2020-12-12","75756.0","249.0","2123.0","15342.068","429.949","4937796.0","82.3","0.938"
"ITA","Europe","Italy","2020-12-12","1825775.0","19902.0","64036.0","30197.152","1059.115","60461828.0","83.51","0.88"
"OWID_KOS","Europe","Kosovo","2020-12-12","46118.0","524.0","1186.0","23861.041","613.626","1932774.0",,
"LVA","Europe","Latvia","2020-12-12","25046.0","660.0","324.0","13278.535","171.774","1886202.0","75.29","0.847"
"LIE","Europe","Liechtenstein","2020-12-12","1482.0","16.0","20.0","38859.9","524.425","38137.0","82.49","0.916"
"LTU","Europe","Lithuania","2020-12-12","90252.0","3303.0","791.0","33152.958","290.564","2722291.0","75.93","0.858"
"LUX","Europe","Luxembourg","2020-12-12","40755.0","0.0","392.0","65106.33","626.222","625976.0","82.25","0.904"
"MLT","Europe","Malta","2020-12-12","11101.0","121.0","166.0","25141.607","375.958","441539.0","82.53","0.878"
"MDA","Europe","Moldova","2020-12-12","125723.0","1459.0","2547.0","31166.126","631.389","4033963.0","71.9","0.7"
"MCO","Europe","Monaco","2020-12-12","668.0","9.0","3.0","17021.71","76.445","39244.0","86.75",
"MNE","Europe","Montenegro","2020-12-12","40948.0","402.0","578.0","65197.385","920.291","628062.0","76.88","0.814"
"NLD","Europe","Netherlands","2020-12-12","613630.0","9178.0","10104.0","35811.762","589.675","17134873.0","82.28","0.931"
"MKD","Europe","North Macedonia","2020-12-12","73025.0","981.0","2096.0","35051.215","1006.057","2083380.0","75.8","0.757"
"NOR","Europe","Norway","2020-12-12","40803.0","364.0","387.0","7526.504","71.386","5421242.0","82.4","0.953"
"POL","Europe","Poland","2020-12-12","1126700.0","11499.0","22676.0","29770.174","599.155","37846605.0","78.73","0.865"
"PRT","Europe","Portugal","2020-12-12","344700.0","4413.0","5461.0","33805.031","535.565","10196707.0","82.05","0.847"
"ROU","Europe","Romania","2020-12-12","551900.0","6333.0","13264.0","28688.488","689.48","19237682.0","76.05","0.811"
"RUS","Europe","Russia","2020-12-12","2602048.0","27729.0","45923.0","17830.251","314.682","145934460.0","72.58","0.816"
"SMR","Europe","San Marino","2020-12-12","1932.0","24.0","51.0","56927.338","1502.74","33938.0","84.97",
"SRB","Europe","Serbia","2020-12-12","261437.0","5679.0","2275.0","38420.65","334.333","6804596.0","76.0","0.787"
"SVK","Europe","Slovakia","2020-12-12","130794.0","3707.0","1148.0","23956.511","210.27","5459643.0","77.54","0.855"
"SVN","Europe","Slovenia","2020-12-12","95481.0","1744.0","2041.0","45927.909","981.754","2078932.0","81.32","0.896"
"ESP","Europe","Spain","2020-12-12","1730575.0","0.0","47624.0","37013.86","1018.591","46754783.0","83.56","0.891"
"SWE","Europe","Sweden","2020-12-12","320098.0","0.0","7514.0","31695.162","744.014","10099270.0","82.8","0.933"
"CHE","Europe","Switzerland","2020-12-12","373831.0","0.0","5976.0","43194.396","690.498","8654618.0","83.78","0.944"
"UKR","Europe","Ukraine","2020-12-12","908839.0","13219.0","15528.0","20781.177","355.058","43733759.0","72.06","0.751"
"GBR","Europe","United Kingdom","2020-12-12","1835949.0","21554.0","64123.0","27044.588","944.569","67886004.0","81.32","0.922"
"VAT","Europe","Vatican","2020-12-12","27.0","0.0",,"33374.536",,"809.0","75.12",
"OWID_INT","International","International","2020-12-12","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2020-12-12","148.0","1.0","4.0","1511.314","40.846","97928.0","77.02","0.78"
"BHS","North America","Bahamas","2020-12-12","7648.0","25.0","163.0","19448.287","414.497","393248.0","73.92","0.807"
"BRB","North America","Barbados","2020-12-12","292.0","0.0","7.0","1016.108","24.359","287371.0","79.19","0.8"
"BLZ","North America","Belize","2020-12-12","9173.0","208.0","192.0","23069.707","482.872","397621.0","74.62","0.708"
"CAN","North America","Canada","2020-12-12","458527.0","5984.0","13367.0","12148.935","354.166","37742157.0","82.43","0.926"
"CRI","North America","Costa Rica","2020-12-12","150947.0","0.0","1895.0","29631.649","371.998","5094114.0","80.28","0.794"
"CUB","North America","Cuba","2020-12-12","9354.0","87.0","137.0","825.842","12.095","11326616.0","78.8","0.777"
"DMA","North America","Dominica","2020-12-12","87.0","0.0",,"1208.484",,"71991.0","75.0","0.715"
"DOM","North America","Dominican Republic","2020-12-12","153585.0","1133.0","2360.0","14158.035","217.554","10847904.0","74.08","0.736"
"SLV","North America","El Salvador","2020-12-12","41394.0","653.0","1193.0","6381.856","183.929","6486201.0","73.32","0.674"
"GRD","North America","Grenada","2020-12-12","43.0","0.0",,"382.158",,"112519.0","72.4","0.772"
"GTM","North America","Guatemala","2020-12-12","129099.0","558.0","4405.0","7205.968","245.876","17915567.0","74.3","0.65"
"HTI","North America","Haiti","2020-12-12","9491.0","26.0","233.0","832.359","20.434","11402533.0","64.0","0.498"
"HND","North America","Honduras","2020-12-12","114043.0","335.0","2974.0","11514.136","300.264","9904608.0","75.27","0.617"
"JAM","North America","Jamaica","2020-12-12","11608.0","99.0","271.0","3920.084","91.518","2961161.0","74.47","0.732"
"MEX","North America","Mexico","2020-12-12","1241436.0","12057.0","113704.0","9628.554","881.886","128932753.0","75.05","0.774"
"NIC","North America","Nicaragua","2020-12-12","5887.0","0.0","162.0","888.664","24.454","6624554.0","74.48","0.658"
"PAN","North America","Panama","2020-12-12","190585.0","2806.0","3331.0","44170.393","772.0","4314768.0","78.51","0.789"
"KNA","North America","Saint Kitts and Nevis","2020-12-12","27.0","0.0",,"507.595",,"53192.0","76.23","0.778"
"LCA","North America","Saint Lucia","2020-12-12","274.0","0.0","4.0","1492.139","21.783","183629.0","76.2","0.747"
"VCT","North America","Saint Vincent and the Grenadines","2020-12-12","94.0","0.0",,"847.251",,"110947.0","72.53","0.723"
"TTO","North America","Trinidad and Tobago","2020-12-12","6864.0","12.0","122.0","4904.64","87.175","1399491.0","73.51","0.784"
"USA","North America","United States","2020-12-12","16062299.0","219510.0","297818.0","48526.195","899.745","331002647.0","78.86","0.924"
"AUS","Oceania","Australia","2020-12-12","28030.0","5.0","908.0","1099.221","35.608","25499881.0","83.44","0.939"
"FJI","Oceania","Fiji","2020-12-12","44.0","0.0","2.0","49.083","2.231","896444.0","67.44","0.741"
"MHL","Oceania","Marshall Islands","2020-12-12","4.0","0.0",,"67.574",,"59194.0","73.7","0.708"
"NZL","Oceania","New Zealand","2020-12-12","2096.0","4.0","25.0","434.653","5.184","4822233.0","82.29","0.917"
"PNG","Oceania","Papua New Guinea","2020-12-12","720.0","0.0","8.0","80.474","0.894","8947027.0","64.5","0.544"
"WSM","Oceania","Samoa","2020-12-12","2.0","0.0",,"10.08",,"198410.0","73.32","0.713"
"SLB","Oceania","Solomon Islands","2020-12-12","17.0","0.0",,"24.75",,"686878.0","73.0","0.546"
"VUT","Oceania","Vanuatu","2020-12-12","1.0","0.0",,"3.256",,"307150.0","70.47","0.603"
"ARG","South America","Argentina","2020-12-12","1494602.0","5274.0","40668.0","33069.506","899.819","45195777.0","76.67","0.825"
"BOL","South America","Bolivia","2020-12-12","147030.0","333.0","9014.0","12595.702","772.207","11673029.0","71.51","0.693"
"BRA","South America","Brazil","2020-12-12","6880127.0","43900.0","181123.0","32368.019","852.105","212559409.0","75.88","0.759"
"CHL","South America","Chile","2020-12-12","569781.0","1807.0","15846.0","29806.171","828.93","19116209.0","80.18","0.843"
"COL","South America","Colombia","2020-12-12","1417072.0","8163.0","38866.0","27849.679","763.832","50882884.0","77.29","0.747"
"ECU","South America","Ecuador","2020-12-12","201524.0","759.0","13874.0","11422.282","786.372","17643060.0","77.01","0.752"
"GUY","South America","Guyana","2020-12-12","5879.0","40.0","154.0","7474.328","195.79","786559.0","69.91","0.654"
"PRY","South America","Paraguay","2020-12-12","92913.0","800.0","1937.0","13026.654","271.573","7132530.0","74.25","0.702"
"PER","South America","Peru","2020-12-12","980943.0","1832.0","36544.0","29750.928","1108.34","32971846.0","76.74","0.75"
"SUR","South America","Suriname","2020-12-12","5340.0","1.0","117.0","9102.78","199.443","586634.0","71.68","0.72"
"URY","South America","Uruguay","2020-12-12","9180.0","331.0","91.0","2642.695","26.197","3473727.0","77.91","0.804"
"VEN","South America","Venezuela","2020-12-12","107177.0","462.0","949.0","3769.068","33.373","28435943.0","72.06","0.761"
"OWID_WRL","World","World","2020-12-12","71704885.0","623311.0","1605017.0","9199.068","205.909","7794798729.0","72.58",
