"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2020-12-14","92597.0","495.0","2609.0","2111.626","59.497","43851043.0","76.88","0.754"
"AGO","Africa","Angola","2020-12-14","16277.0","89.0","372.0","495.249","11.319","32866268.0","61.15","0.581"
"BEN","Africa","Benin","2020-12-14","3090.0","0.0","44.0","254.883","3.629","12123198.0","61.77","0.515"
"BWA","Africa","Botswana","2020-12-14","12873.0","372.0","38.0","5474.087","16.159","2351625.0","69.59","0.717"
"BFA","Africa","Burkina Faso","2020-12-14","4209.0","179.0","71.0","201.356","3.397","20903278.0","61.58","0.423"
"BDI","Africa","Burundi","2020-12-14","729.0","0.0","1.0","61.308","0.084","11890781.0","61.58","0.417"
"CMR","Africa","Cameroon","2020-12-14","25214.0","71.0","443.0","949.828","16.688","26545864.0","59.29","0.556"
"CPV","Africa","Cape Verde","2020-12-14","11361.0","4.0","110.0","20433.894","197.846","555988.0","72.98","0.654"
"CAF","Africa","Central African Republic","2020-12-14","4936.0","0.0","63.0","1021.996","13.044","4829764.0","53.28","0.367"
"TCD","Africa","Chad","2020-12-14","1771.0","1.0","102.0","107.818","6.21","16425859.0","54.24","0.404"
"COM","Africa","Comoros","2020-12-14","628.0","0.0","7.0","722.175","8.05","869595.0","64.32","0.503"
"COG","Africa","Congo","2020-12-14","6200.0","151.0","100.0","1123.577","18.122","5518092.0","64.57","0.606"
"CIV","Africa","Cote d'Ivoire","2020-12-14","21705.0","25.0","133.0","822.836","5.042","26378275.0","57.78","0.492"
"COD","Africa","Democratic Republic of Congo","2020-12-14","14513.0","52.0","356.0","162.045","3.975","89561404.0","60.68","0.457"
"DJI","Africa","Djibouti","2020-12-14","5733.0","5.0","61.0","5802.62","61.741","988002.0","67.11","0.476"
"EGY","Africa","Egypt","2020-12-14","122086.0","511.0","6943.0","1193.01","67.846","102334403.0","71.99","0.696"
"GNQ","Africa","Equatorial Guinea","2020-12-14","5185.0","0.0","85.0","3695.692","60.585","1402985.0","58.74","0.591"
"ERI","Africa","Eritrea","2020-12-14","711.0","0.0",,"200.483",,"3546427.0","66.32","0.44"
"SWZ","Africa","Eswatini","2020-12-14","6825.0","57.0","130.0","5882.789","112.053","1160164.0","60.19","0.588"
"ETH","Africa","Ethiopia","2020-12-14","117242.0","473.0","1809.0","1019.819","15.735","114963583.0","66.6","0.463"
"GAB","Africa","Gabon","2020-12-14","9351.0","21.0","63.0","4201.322","28.305","2225728.0","66.47","0.702"
"GMB","Africa","Gambia","2020-12-14","3782.0","0.0","123.0","1564.967","50.897","2416664.0","62.05","0.46"
"GHA","Africa","Ghana","2020-12-14","53014.0","81.0","327.0","1706.114","10.524","31072945.0","64.07","0.592"
"GIN","Africa","Guinea","2020-12-14","13457.0","37.0","80.0","1024.687","6.092","13132792.0","61.6","0.459"
"GNB","Africa","Guinea-Bissau","2020-12-14","2444.0","0.0","44.0","1241.871","22.358","1967998.0","58.32","0.455"
"KEN","Africa","Kenya","2020-12-14","92055.0","163.0","1593.0","1711.973","29.625","53771300.0","66.7","0.59"
"LSO","Africa","Lesotho","2020-12-14","2277.0","27.0","44.0","1062.9","20.539","2142252.0","54.33","0.52"
"LBR","Africa","Liberia","2020-12-14","1676.0","0.0","83.0","331.377","16.411","5057677.0","64.1","0.435"
"LBY","Africa","Libya","2020-12-14","91357.0","578.0","1314.0","13295.471","191.231","6871287.0","72.91","0.706"
"MDG","Africa","Madagascar","2020-12-14","17587.0","0.0","259.0","635.116","9.353","27691019.0","67.04","0.519"
"MWI","Africa","Malawi","2020-12-14","6070.0","4.0","187.0","317.303","9.775","19129955.0","64.26","0.477"
"MLI","Africa","Mali","2020-12-14","5836.0","22.0","201.0","288.186","9.926","20250834.0","59.31","0.427"
"MRT","Africa","Mauritania","2020-12-14","11135.0","164.0","228.0","2394.799","49.036","4649660.0","64.92","0.52"
"MUS","Africa","Mauritius","2020-12-14","523.0","8.0","10.0","411.239","7.863","1271767.0","74.99","0.79"
"MAR","Africa","Morocco","2020-12-14","400826.0","1217.0","6659.0","10859.386","180.409","36910558.0","76.68","0.667"
"MOZ","Africa","Mozambique","2020-12-14","17002.0","48.0","143.0","543.969","4.575","31255435.0","60.85","0.437"
"NAM","Africa","Namibia","2020-12-14","16726.0","190.0","163.0","6582.665","64.15","2540916.0","63.71","0.647"
"NER","Africa","Niger","2020-12-14","2322.0","64.0","82.0","95.924","3.388","24206636.0","62.42","0.354"
"NGA","Africa","Nigeria","2020-12-14","73374.0","199.0","1197.0","355.943","5.807","206139587.0","54.69","0.532"
"RWA","Africa","Rwanda","2020-12-14","6747.0","88.0","56.0","520.915","4.324","12952209.0","69.02","0.524"
"STP","Africa","Sao Tome and Principe","2020-12-14","1010.0","1.0","17.0","4608.484","77.569","219161.0","70.39","0.589"
"SEN","Africa","Senegal","2020-12-14","17146.0","71.0","350.0","1024.013","20.903","16743930.0","67.94","0.505"
"SYC","Africa","Seychelles","2020-12-14","187.0","0.0",,"1901.566",,"98340.0","73.4","0.797"
"SLE","Africa","Sierra Leone","2020-12-14","2445.0","5.0","75.0","306.507","9.402","7976985.0","54.7","0.419"
"SOM","Africa","Somalia","2020-12-14","4579.0","0.0","121.0","288.11","7.613","15893219.0","57.4",
"ZAF","Africa","South Africa","2020-12-14","866127.0","5163.0","23451.0","14603.712","395.406","59308690.0","64.13","0.699"
"SSD","Africa","South Sudan","2020-12-14","3206.0","0.0","62.0","286.41","5.539","11193729.0","57.85","0.388"
"SDN","Africa","Sudan","2020-12-14","21591.0","205.0","1355.0","492.391","30.901","43849269.0","65.31","0.502"
"TZA","Africa","Tanzania","2020-12-14","509.0","0.0","21.0","8.521","0.352","59734213.0","65.46","0.538"
"TGO","Africa","Togo","2020-12-14","3266.0","15.0","66.0","394.505","7.972","8278737.0","61.04","0.503"
"TUN","Africa","Tunisia","2020-12-14","111361.0","0.0","3894.0","9422.506","329.48","11818618.0","76.7","0.735"
"UGA","Africa","Uganda","2020-12-14","27766.0","234.0","224.0","607.027","4.897","45741000.0","63.37","0.516"
"ZMB","Africa","Zambia","2020-12-14","18322.0","48.0","367.0","996.63","19.963","18383956.0","63.89","0.588"
"ZWE","Africa","Zimbabwe","2020-12-14","11358.0","112.0","309.0","764.183","20.79","14862927.0","61.49","0.535"
"AFG","Asia","Afghanistan","2020-12-14","48718.0","191.0","1969.0","1251.479","50.58","38928341.0","64.83","0.498"
"ARM","Asia","Armenia","2020-12-14","148682.0","357.0","2503.0","50175.585","844.685","2963234.0","75.09","0.755"
"AZE","Asia","Azerbaijan","2020-12-14","178986.0","3112.0","1966.0","17652.916","193.901","10139175.0","73.0","0.757"
"BHR","Asia","Bahrain","2020-12-14","89268.0","125.0","348.0","52461.737","204.515","1701583.0","77.29","0.846"
"BGD","Asia","Bangladesh","2020-12-14","492332.0","1799.0","7089.0","2989.458","43.045","164689383.0","72.59","0.608"
"BTN","Asia","Bhutan","2020-12-14","438.0","0.0",,"567.643",,"771612.0","71.78","0.612"
"BRN","Asia","Brunei","2020-12-14","152.0","0.0","3.0","347.442","6.857","437483.0","75.86","0.853"
"KHM","Asia","Cambodia","2020-12-14","362.0","3.0",,"21.652",,"16718971.0","69.82","0.582"
"CHN","Asia","China","2020-12-14","94427.0","99.0","4754.0","65.605","3.303","1439323774.0","76.91","0.752"
"GEO","Asia","Georgia","2020-12-14","191063.0","1337.0","1839.0","47895.367","460.998","3989175.0","73.77","0.78"
"IND","Asia","India","2020-12-14","9906165.0","22065.0","143709.0","7178.358","104.137","1380004385.0","69.66","0.64"
"IDN","Asia","Indonesia","2020-12-14","623309.0","5489.0","18956.0","2278.812","69.303","273523621.0","71.72","0.694"
"IRN","Asia","Iran","2020-12-14","1115770.0","7501.0","52447.0","13284.091","624.421","83992953.0","76.68","0.798"
"IRQ","Asia","Iraq","2020-12-14","575972.0","1338.0","12603.0","14319.646","313.332","40222503.0","70.6","0.685"
"ISR","Asia","Israel","2020-12-14","359506.0","2330.0","3004.0","41534.781","347.061","8655541.0","82.97","0.903"
"JPN","Asia","Japan","2020-12-14","182311.0","1672.0","2530.0","1441.462","20.004","126476458.0","84.63","0.909"
"JOR","Asia","Jordan","2020-12-14","262477.0","2863.0","3407.0","25725.12","333.917","10203140.0","74.53","0.735"
"KAZ","Asia","Kazakhstan","2020-12-14","186960.0","683.0","2554.0","9957.017","136.02","18776707.0","73.6","0.8"
"KWT","Asia","Kuwait","2020-12-14","146449.0","231.0","912.0","34292.668","213.555","4270563.0","75.49","0.803"
"KGZ","Asia","Kyrgyzstan","2020-12-14","77674.0","318.0","1312.0","11905.537","201.098","6524191.0","71.45","0.672"
"LAO","Asia","Laos","2020-12-14","41.0","0.0",,"5.635",,"7275556.0","67.92","0.601"
"LBN","Asia","Lebanon","2020-12-14","147613.0","1093.0","1210.0","21626.878","177.278","6825442.0","78.93","0.757"
"MYS","Asia","Malaysia","2020-12-14","84846.0","1371.0","419.0","2621.455","12.946","32365998.0","76.16","0.802"
"MDV","Asia","Maldives","2020-12-14","13379.0","11.0","48.0","24751.083","88.8","540542.0","78.92","0.717"
"MNG","Asia","Mongolia","2020-12-14","917.0","5.0",,"279.719",,"3278292.0","69.87","0.741"
