"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"LBR","Africa","Liberia","2021-02-27","2010.0","0.0","85.0","397.416","16.806",,"2.42","1.5"
"LBY","Africa","Libya","2021-02-27","132458.0","0.0","2174.0","19277.029","316.389",,"10.43",
"MDG","Africa","Madagascar","2021-02-27","19831.0","0.0","297.0","716.153","10.725",,"3.94",
"MWI","Africa","Malawi","2021-02-27","31798.0","123.0","1041.0","1662.21","54.417",,"3.94","4.4"
"MLI","Africa","Mali","2021-02-27","8365.0","7.0","352.0","413.069","17.382",,"2.42","1.6"
"MRT","Africa","Mauritania","2021-02-27","17196.0","9.0","440.0","3698.335","94.631",,"2.42",
"MUS","Africa","Mauritius","2021-02-27","610.0","0.0","10.0","479.648","7.863",,"22.02","3.2"
"MAR","Africa","Morocco","2021-02-27","483410.0","416.0","8615.0","13096.795","233.402","9.75","7.14","0.8"
"MOZ","Africa","Mozambique","2021-02-27","58772.0","554.0","630.0","1880.377","20.156",,"3.3","5.1"
"NAM","Africa","Namibia","2021-02-27","38642.0","218.0","420.0","15207.901","165.295",,"3.94","9.7"
"NER","Africa","Niger","2021-02-27","4740.0","0.0","172.0","195.814","7.105",,"2.42","0.1"
"NGA","Africa","Nigeria","2021-02-27","155417.0","341.0","1905.0","753.941","9.241",,"2.42","0.6"
"RWA","Africa","Rwanda","2021-02-27","18790.0","101.0","261.0","1450.718","20.151",,"4.28","4.7"
"STP","Africa","Sao Tome and Principe","2021-02-27","1786.0","41.0","28.0","8149.26","127.76",,"2.42",
"SEN","Africa","Senegal","2021-02-27","34255.0","224.0","866.0","2045.816","51.72",,"2.42","0.4"
"SYC","Africa","Seychelles","2021-02-27","2592.0","0.0","11.0","26357.535","111.857",,"10.55","7.1"
"SLE","Africa","Sierra Leone","2021-02-27","3887.0","3.0","79.0","487.277","9.903",,"2.42","8.8"
"SOM","Africa","Somalia","2021-02-27","6991.0","304.0","231.0","439.873","14.535",,"6.05",
"ZAF","Africa","South Africa","2021-02-27","1512225.0","1447.0","49941.0","25497.528","842.052","0.11","5.52","8.1"
"SSD","Africa","South Sudan","2021-02-27","7771.0","174.0","93.0","694.228","8.308",,"10.43",
"SDN","Africa","Sudan","2021-02-27","30316.0","32.0","1880.0","691.368","42.874",,"15.67",
"TZA","Africa","Tanzania","2021-02-27","509.0","0.0","21.0","8.521","0.352",,"5.75","3.3"
"TGO","Africa","Togo","2021-02-27","6851.0","121.0","83.0","827.542","10.026",,"6.15","0.9"
"TUN","Africa","Tunisia","2021-02-27","232615.0","651.0","7974.0","19682.081","674.698",,"8.52","1.1"
"UGA","Africa","Uganda","2021-02-27","40335.0","13.0","334.0","881.813","7.302",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-02-27","78202.0","563.0","1081.0","4253.818","58.801",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-02-27","36058.0","14.0","1463.0","2426.036","98.433","0.11","1.82","1.6"
"AFG","Asia","Afghanistan","2021-02-27","55707.0","11.0","2443.0","1431.014","62.756",,"9.59",
"ARM","Asia","Armenia","2021-02-27","171793.0","283.0","3190.0","57974.834","1076.527",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-02-27","234267.0","278.0","3218.0","23105.134","317.383",,"7.11","0.3"
"BHR","Asia","Bahrain","2021-02-27","121778.0","651.0","444.0","71567.476","260.933","17.35","16.52","5.8"
"BGD","Asia","Bangladesh","2021-02-27","545831.0","407.0","8400.0","3314.306","51.005","1.81","8.38","1.0"
"BTN","Asia","Bhutan","2021-02-27","867.0","0.0","1.0","1123.622","1.296",,"9.75",
"BRN","Asia","Brunei","2021-02-27","186.0","1.0","3.0","425.159","6.857",,"12.79","2.0"
"KHM","Asia","Cambodia","2021-02-27","805.0","38.0",,"48.149",,,"4.0","2.0"
"CHN","Asia","China","2021-02-27","100924.0","39.0","4834.0","70.119","3.359",,"9.74","1.9"
"GEO","Asia","Georgia","2021-02-27","270510.0","373.0","3499.0","67811.014","877.124",,"7.11","5.3"
"IND","Asia","India","2021-02-27","11096731.0","16752.0","157051.0","8041.084","113.805","1.03","10.39","1.9"
"IDN","Asia","Indonesia","2021-02-27","1329074.0","6208.0","35981.0","4859.083","131.546","0.95","6.32","2.8"
"IRN","Asia","Iran","2021-02-27","1623159.0","7975.0","59980.0","19324.943","714.108",,"9.59","0.8"
"IRQ","Asia","Iraq","2021-02-27","692241.0","3543.0","13383.0","17210.291","332.724",,"8.83",
"ISR","Asia","Israel","2021-02-27","773335.0","2555.0","5732.0","89345.657","662.235","92.46","6.74","15.4"
"JPN","Asia","Japan","2021-02-27","431093.0","1220.0","7859.0","3408.484","62.138",,"5.72","11.2"
"JOR","Asia","Jordan","2021-02-27","386496.0","2584.0","4675.0","37880.104","458.192",,"11.75",
"KAZ","Asia","Kazakhstan","2021-02-27","262093.0","849.0","3162.0","13958.411","168.4",,"7.11","7.0"
"KWT","Asia","Kuwait","2021-02-27","189890.0","844.0","1078.0","44464.863","252.426",,"15.84","2.7"
"KGZ","Asia","Kyrgyzstan","2021-02-27","86185.0","43.0","1463.0","13210.067","224.242",,"7.11","3.6"
"LAO","Asia","Laos","2021-02-27","45.0","0.0",,"6.185",,,"4.0","7.3"
"LBN","Asia","Lebanon","2021-02-27","372792.0","3100.0","4652.0","54618.001","681.568","0.39","12.71","26.9"
"MYS","Asia","Malaysia","2021-02-27","298315.0","2364.0","1121.0","9216.926","34.635",,"16.74","1.0"
"MDV","Asia","Maldives","2021-02-27","19597.0","118.0","61.0","36254.352","112.85","19.52","9.19","2.1"
"MNG","Asia","Mongolia","2021-02-27","2907.0","41.0","2.0","886.742","0.61",,"4.82","5.5"
"MMR","Asia","Myanmar","2021-02-27","141890.0","15.0","3199.0","2607.803","58.795",,"4.61","6.3"
"NPL","Asia","Nepal","2021-02-27","274065.0","81.0","2773.0","9406.144","95.172",,"7.26","9.5"
"OMN","Asia","Oman","2021-02-27","140588.0","0.0","1562.0","27530.528","305.877",,"12.61","0.5"
"PAK","Asia","Pakistan","2021-02-27","579973.0","1176.0","12860.0","2625.591","58.218",,"8.35","2.8"
"PSE","Asia","Palestine","2021-02-27","181909.0","1061.0","2025.0","35658.531","396.949",,"10.59",
"PHL","Asia","Philippines","2021-02-27","574247.0","2920.0","12289.0","5240.384","112.145",,"7.07","7.8"
"QAT","Asia","Qatar","2021-02-27","163197.0","460.0","257.0","56644.777","89.203",,"16.52","0.8"
"SAU","Asia","Saudi Arabia","2021-02-27","377061.0","338.0","6488.0","10830.77","186.363",,"17.72","1.8"
"SGP","Asia","Singapore","2021-02-27","59925.0","12.0","29.0","10242.989","4.957",,"10.99","5.2"
"KOR","Asia","South Korea","2021-02-27","89676.0","355.0","1603.0","1749.121","31.266","0.04","6.8","6.2"
"LKA","Asia","Sri Lanka","2021-02-27","82890.0","460.0","464.0","3870.968","21.669",,"10.68","0.3"
"SYR","Asia","Syria","2021-02-27","15533.0","66.0","1023.0","887.567","58.455",,,
"TWN","Asia","Taiwan","2021-02-27","954.0","3.0","9.0","40.056","0.378",,,
"TJK","Asia","Tajikistan","2021-02-27","13308.0","0.0","90.0","1395.313","9.436",,"7.11",
"THA","Asia","Thailand","2021-02-27","25951.0","142.0","83.0","371.791","1.189",,"7.04","1.9"
"TLS","Asia","Timor","2021-02-27","111.0","1.0",,"84.19",,,"6.86","6.3"
"TUR","Asia","Turkey","2021-02-27","2693164.0","9193.0","28503.0","31932.58","337.957","10.1","12.13","14.1"
"ARE","Asia","United Arab Emirates","2021-02-27","388594.0","3434.0","1213.0","39290.019","122.644","60.82","17.26","1.2"
"UZB","Asia","Uzbekistan","2021-02-27","79836.0","32.0","622.0","2385.357","18.584",,"7.57","1.3"
"VNM","Asia","Vietnam","2021-02-27","2432.0","6.0","35.0","24.985","0.36",,"6.0","1.0"
"YEM","Asia","Yemen","2021-02-27","2269.0","2.0","631.0","76.075","21.156",,"5.35","7.6"
"ALB","Europe","Albania","2021-02-27","106215.0","986.0","1775.0","36908.402","616.791",,"10.08","7.1"
"AND","Europe","Andorra","2021-02-27","10849.0","27.0","110.0","140412.865","1423.672",,"7.97","29.0"
"AUT","Europe","Austria","2021-02-27","457317.0","2457.0","8538.0","50776.892","947.993",,"6.35","28.4"
"BLR","Europe","Belarus","2021-02-27","285959.0","1459.0","1966.0","30262.386","208.057",,"5.18","10.5"
"BEL","Europe","Belgium","2021-02-27","769414.0","2760.0","22052.0","66388.222","1902.738",,"4.29","25.1"
"BIH","Europe","Bosnia and Herzegovina","2021-02-27","130979.0","0.0","5071.0","39922.702","1545.653",,"10.08","30.2"
"BGR","Europe","Bulgaria","2021-02-27","246706.0","1079.0","10167.0","35505.21","1463.205","3.02","5.81","30.1"
"HRV","Europe","Croatia","2021-02-27","242617.0","520.0","5511.0","59098.943","1342.421",,"5.59","34.3"
"CYP","Europe","Cyprus","2021-02-27","34424.0","243.0","231.0","39301.335","263.729",,"9.24","19.6"
"CZE","Europe","Czechia","2021-02-27","1227595.0","14815.0","20194.0","114632.278","1885.707","6.07","6.82","30.5"
"DNK","Europe","Denmark","2021-02-27","211420.0","520.0","2359.0","36500.793","407.272",,"6.41","19.3"
"EST","Europe","Estonia","2021-02-27","64399.0","1569.0","584.0","48546.631","440.243","8.37","4.02","24.5"
"FIN","Europe","Finland","2021-02-27","57052.0","645.0","742.0","10296.86","133.918","7.99","5.76","18.3"
"FRA","Europe","France","2021-02-27","3747263.0","556.0","85741.0","57408.632","1313.565",,"4.77","30.1"
"DEU","Europe","Germany","2021-02-27","2444177.0","7671.0","70092.0","29172.379","836.58",,"8.31","28.2"
"GRC","Europe","Greece","2021-02-27","189831.0","1630.0","6468.0","18212.605","620.547","8.5","4.55","35.3"
"HUN","Europe","Hungary","2021-02-27","424130.0","4948.0","14902.0","43904.206","1542.594",,"7.55","26.8"
"ISL","Europe","Iceland","2021-02-27","6049.0","0.0","29.0","17726.007","84.982",,"5.31","14.3"
"IRL","Europe","Ireland","2021-02-27","218980.0","729.0","4313.0","44347.721","873.467",,"3.28","23.0"
"IMN","Europe","Isle of Man","2021-02-27",,,,,,"24.5",,
"ITA","Europe","Italy","2021-02-27","2907825.0","18902.0","97507.0","48093.567","1612.703","6.98","4.78","19.8"
"OWID_KOS","Europe","Kosovo","2021-02-27","68451.0","0.0","1592.0","35415.936","823.687",,,
"LVA","Europe","Latvia","2021-02-27","85810.0","827.0","1614.0","45493.537","855.688","3.28","4.91","25.6"
"LIE","Europe","Liechtenstein","2021-02-27","2566.0","2.0","54.0","67283.74","1415.948",,"7.77",
"LTU","Europe","Lithuania","2021-02-27","197343.0","653.0","3234.0","72491.515","1187.97","8.69","3.67","21.3"
"LUX","Europe","Luxembourg","2021-02-27","55110.0","0.0","637.0","88038.519","1017.611",,"4.42","20.9"
"MLT","Europe","Malta","2021-02-27","22219.0","237.0","313.0","50321.716","708.884",,"8.83","20.9"
"MDA","Europe","Moldova","2021-02-27","184856.0","1518.0","3924.0","45824.912","972.741",,"5.72","5.9"
"MCO","Europe","Monaco","2021-02-27","1953.0","11.0","24.0","49765.569","611.558",,"5.46",
"MNE","Europe","Montenegro","2021-02-27","75332.0","543.0","999.0","119943.572","1590.607",,"10.08","44.0"
"NLD","Europe","Netherlands","2021-02-27","1098875.0","4976.0","15668.0","64130.91","914.393",,"5.29","24.4"
"MKD","Europe","North Macedonia","2021-02-27","102482.0","720.0","3126.0","49190.258","1500.446",,"10.08",
"NOR","Europe","Norway","2021-02-27","70826.0","262.0","622.0","13064.534","114.734",,"5.31","19.6"
"POL","Europe","Poland","2021-02-27","1696885.0","12097.0","43656.0","44835.858","1153.498",,"5.91","23.3"
"PRT","Europe","Portugal","2021-02-27","803844.0","1071.0","16276.0","78833.686","1596.202","8.22","9.85","16.3"
"ROU","Europe","Romania","2021-02-27","799164.0","3432.0","20287.0","41541.595","1054.545","7.91","9.74","22.9"
"RUS","Europe","Russia","2021-02-27","4187166.0","11409.0","84330.0","28692.099","577.862",,"6.18","23.4"
"SMR","Europe","San Marino","2021-02-27","3716.0","45.0","74.0","109493.783","2180.447",,"5.64",
"SRB","Europe","Serbia","2021-02-27","456450.0","3210.0","4429.0","67079.662","650.884","21.06","10.08","37.7"
"SVK","Europe","Slovakia","2021-02-27","306268.0","2848.0","7075.0","56096.708","1295.872",,"7.29","23.1"
"SVN","Europe","Slovenia","2021-02-27","189627.0","951.0","3836.0","91213.662","1845.178",,"7.25","20.1"
"ESP","Europe","Spain","2021-02-27","3188553.0","0.0","69142.0","68197.365","1478.822",,"7.17","27.4"
"SWE","Europe","Sweden","2021-02-27","657309.0","0.0","12826.0","65084.803","1269.993",,"4.79","18.8"
"CHE","Europe","Switzerland","2021-02-27","554932.0","0.0","9966.0","64119.757","1151.524",,"5.59","22.6"
"UKR","Europe","Ukraine","2021-02-27","1389570.0","8297.0","27306.0","31773.395","624.369",,"7.11","13.5"
"GBR","Europe","United Kingdom","2021-02-27","4182772.0","7457.0","122939.0","61614.644","1810.962",,"4.28","20.0"
"VAT","Europe","Vatican","2021-02-27","27.0","0.0",,"33374.536",,,,
"ATG","North America","Antigua and Barbuda","2021-02-27","726.0","25.0","14.0","7413.61","142.962",,"13.17",
"BHS","North America","Bahamas","2021-02-27","8519.0","0.0","179.0","21663.174","455.183",,"13.17","3.1"
"BRB","North America","Barbados","2021-02-27","3038.0","44.0","33.0","10571.7","114.834",,"13.57","1.9"
"BLZ","North America","Belize","2021-02-27","12293.0","0.0","315.0","30916.375","792.212",,"17.11",
"CAN","North America","Canada","2021-02-27","869347.0","2680.0","21961.0","23033.845","581.869",,"7.37","12.0"
"CRI","North America","Costa Rica","2021-02-27","204341.0","0.0","2800.0","40113.158","549.654",,"8.78","6.4"
"CUB","North America","Cuba","2021-02-27","49161.0","720.0","318.0","4340.308","28.075",,"8.27","17.1"
"DMA","North America","Dominica","2021-02-27","142.0","0.0",,"1972.469",,,"11.62",
"DOM","North America","Dominican Republic","2021-02-27","239009.0","804.0","3093.0","22032.736","285.124",,"8.2","8.5"
"SLV","North America","El Salvador","2021-02-27","59866.0","0.0","1847.0","9229.748","284.758",,"8.87","2.5"
"GRD","North America","Grenada","2021-02-27","148.0","0.0","1.0","1315.333","8.887",,"10.71",
"GTM","North America","Guatemala","2021-02-27","174335.0","521.0","6374.0","9730.923","355.78",,"10.18",
"HTI","North America","Haiti","2021-02-27","12430.0","78.0","250.0","1090.109","21.925",,"6.65","2.9"
"HND","North America","Honduras","2021-02-27","169754.0","843.0","4141.0","17138.891","418.088",,"7.21","2.0"
"JAM","North America","Jamaica","2021-02-27","22817.0","346.0","417.0","7705.424","140.823",,"11.28","5.3"
"MEX","North America","Mexico","2021-02-27","2084128.0","7246.0","185257.0","16164.457","1436.85","1.85","13.06","6.9"
"NIC","North America","Nicaragua","2021-02-27","6445.0","0.0","173.0","972.896","26.115",,"11.47",
"PAN","North America","Panama","2021-02-27","340445.0","664.0","5831.0","78902.272","1351.405",,"8.33","2.4"
"KNA","North America","Saint Kitts and Nevis","2021-02-27","41.0","0.0",,"770.793",,,"12.84",
"LCA","North America","Saint Lucia","2021-02-27","3356.0","0.0","35.0","18275.98","190.602",,"11.62",
"VCT","North America","Saint Vincent and the Grenadines","2021-02-27","1556.0","37.0","8.0","14024.715","72.107",,"11.62",
"TTO","North America","Trinidad and Tobago","2021-02-27","7705.0","1.0","139.0","5505.573","99.322",,"10.97",
"USA","North America","United States","2021-02-27","28554465.0","68071.0","511994.0","86266.576","1546.797","21.77","10.79","19.1"
"AUS","Oceania","Australia","2021-02-27","28970.0","5.0","909.0","1136.084","35.647","0.1","5.07","13.0"
"FJI","Oceania","Fiji","2021-02-27","59.0","0.0","2.0","65.816","2.231",,"14.49","10.2"
"MHL","Oceania","Marshall Islands","2021-02-27","4.0","0.0",,"67.574",,,"30.53",
"FSM","Oceania","Micronesia (country)","2021-02-27","1.0","0.0",,"8.694",,,"12.02",
"NZL","Oceania","New Zealand","2021-02-27","2376.0","4.0","26.0","492.718","5.392",,"8.08","14.8"
"PNG","Oceania","Papua New Guinea","2021-02-27","1275.0","47.0","12.0","142.505","1.341",,"17.65","23.5"
"WSM","Oceania","Samoa","2021-02-27","3.0","0.0",,"15.12",,,"9.21","16.7"
"SLB","Oceania","Solomon Islands","2021-02-27","18.0","0.0",,"26.206",,,"18.68",
"VUT","Oceania","Vanuatu","2021-02-27","1.0","0.0",,"3.256",,,"12.02","2.8"
"ARG","South America","Argentina","2021-02-27","2104197.0","5469.0","51946.0","46557.381","1149.355","2.18","5.5","16.2"
"BOL","South America","Bolivia","2021-02-27","248547.0","656.0","11628.0","21292.417","996.142",,"6.89",
"BRA","South America","Brazil","2021-02-27","10517232.0","61602.0","254221.0","49479.024","1196.0","3.92","8.11","10.1"
"CHL","South America","Chile","2021-02-27","821418.0","4489.0","20476.0","42969.712","1071.133","17.57","8.46","34.2"
"COL","South America","Colombia","2021-02-27","2248135.0","3343.0","59660.0","44182.539","1172.496","0.22","7.44","4.7"
"ECU","South America","Ecuador","2021-02-27","284347.0","1748.0","15779.0","16116.649","894.346",,"5.55","2.0"
"GUY","South America","Guyana","2021-02-27","8550.0","37.0","195.0","10870.132","247.915",,"11.62",
"PRY","South America","Paraguay","2021-02-27","158537.0","934.0","3167.0","22227.316","444.022",,"8.27","5.0"
"PER","South America","Peru","2021-02-27","1323863.0","7500.0","46299.0","40151.316","1404.198",,"5.95","4.8"
"SUR","South America","Suriname","2021-02-27","8919.0","6.0","170.0","15203.687","289.789",,"12.54","7.4"
"URY","South America","Uruguay","2021-02-27","57362.0","820.0","603.0","16513.1","173.589",,"6.93","14.0"
"VEN","South America","Venezuela","2021-02-27","138739.0","444.0","1341.0","4879.001","47.159",,"6.47",
"OWID_WRL","World","World","2021-02-27","113784735.0","369131.0","2525401.0","14597.521","323.985","3.07","8.51","6.434"
