"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"GAB","Africa","Gabon","2021-02-14","12577.0","0.0","73.0","5650.735","32.798",,"7.2",
"GMB","Africa","Gambia","2021-02-14","4414.0","112.0","138.0","1826.485","57.104",,"1.91","0.7"
"GHA","Africa","Ghana","2021-02-14","75836.0","0.0","533.0","2440.58","17.153",,"4.97","0.3"
"GIN","Africa","Guinea","2021-02-14","14967.0","72.0","85.0","1139.666","6.472",,"2.42",
"GNB","Africa","Guinea-Bissau","2021-02-14","2924.0","39.0","46.0","1485.774","23.374",,"2.42",
"KEN","Africa","Kenya","2021-02-14","102867.0","75.0","1795.0","1913.047","33.382",,"2.92","1.2"
"LSO","Africa","Lesotho","2021-02-14","9965.0","113.0","230.0","4651.647","107.364",,"3.94","0.4"
"LBR","Africa","Liberia","2021-02-14","1956.0","0.0","84.0","386.739","16.608",,"2.42","1.5"
"LBY","Africa","Libya","2021-02-14","127354.0","473.0","2018.0","18534.228","293.686",,"10.43",
"MDG","Africa","Madagascar","2021-02-14","19598.0","238.0","292.0","707.738","10.545",,"3.94",
"MWI","Africa","Malawi","2021-02-14","29035.0","159.0","952.0","1517.777","49.765",,"3.94","4.4"
"MLI","Africa","Mali","2021-02-14","8229.0","3.0","342.0","406.354","16.888",,"2.42","1.6"
"MRT","Africa","Mauritania","2021-02-14","16974.0","9.0","430.0","3650.59","92.48",,"2.42",
"MUS","Africa","Mauritius","2021-02-14","595.0","0.0","10.0","467.853","7.863",,"22.02","3.2"
"MAR","Africa","Morocco","2021-02-14","478474.0","339.0","8477.0","12963.066","229.663",,"7.14","0.8"
"MOZ","Africa","Mozambique","2021-02-14","50265.0","1130.0","535.0","1608.2","17.117",,"3.3","5.1"
"NAM","Africa","Namibia","2021-02-14","35952.0","155.0","388.0","14149.228","152.701",,"3.94","9.7"
"NER","Africa","Niger","2021-02-14","4695.0","5.0","169.0","193.955","6.982",,"2.42","0.1"
"NGA","Africa","Nigeria","2021-02-14","146184.0","520.0","1752.0","709.151","8.499",,"2.42","0.6"
"RWA","Africa","Rwanda","2021-02-14","17343.0","76.0","239.0","1338.999","18.452",,"4.28","4.7"
"STP","Africa","Sao Tome and Principe","2021-02-14","1482.0","0.0","19.0","6762.152","86.694",,"2.42",
"SEN","Africa","Senegal","2021-02-14","31007.0","366.0","748.0","1851.835","44.673",,"2.42","0.4"
"SYC","Africa","Seychelles","2021-02-14","1892.0","0.0","8.0","19239.374","81.35",,"10.55","7.1"
"SLE","Africa","Sierra Leone","2021-02-14","3821.0","0.0","79.0","479.003","9.903",,"2.42","8.8"
"SOM","Africa","Somalia","2021-02-14","5183.0","91.0","152.0","326.114","9.564",,"6.05",
"ZAF","Africa","South Africa","2021-02-14","1491807.0","1744.0","47899.0","25153.262","807.622",,"5.52","8.1"
"SSD","Africa","South Sudan","2021-02-14","5413.0","103.0","74.0","483.574","6.611",,"10.43",
"SDN","Africa","Sudan","2021-02-14","29933.0","0.0","1849.0","682.634","42.167",,"15.67",
"TZA","Africa","Tanzania","2021-02-14","509.0","0.0","21.0","8.521","0.352",,"5.75","3.3"
"TGO","Africa","Togo","2021-02-14","5874.0","51.0","81.0","709.529","9.784",,"6.15","0.9"
"TUN","Africa","Tunisia","2021-02-14","223244.0","740.0","7544.0","18889.18","638.315",,"8.52","1.1"
"UGA","Africa","Uganda","2021-02-14","40019.0","0.0","328.0","874.904","7.171",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-02-14","69437.0","983.0","951.0","3777.043","51.73",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-02-14","35172.0","68.0","1400.0","2366.425","94.194",,"1.82","1.6"
"AFG","Asia","Afghanistan","2021-02-14","55492.0","19.0","2427.0","1425.491","62.345",,"9.59",
"ARM","Asia","Armenia","2021-02-14","169167.0","145.0","3141.0","57088.64","1059.991",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-02-14","232123.0","128.0","3180.0","22893.677","313.635",,"7.11","0.3"
"BHR","Asia","Bahrain","2021-02-14","112742.0","640.0","403.0","66257.126","236.838","14.62","16.52","5.8"
"BGD","Asia","Bangladesh","2021-02-14","540592.0","326.0","8274.0","3282.495","50.24","0.55","8.38","1.0"
"BTN","Asia","Bhutan","2021-02-14","864.0","1.0","1.0","1119.734","1.296",,"9.75",
"BRN","Asia","Brunei","2021-02-14","184.0","0.0","3.0","420.588","6.857",,"12.79","2.0"
"KHM","Asia","Cambodia","2021-02-14","479.0","0.0",,"28.65",,,"4.0","2.0"
"CHN","Asia","China","2021-02-14","100599.0","21.0","4829.0","69.893","3.355",,"9.74","1.9"
"GEO","Asia","Georgia","2021-02-14","265557.0","357.0","3352.0","66569.403","840.274",,"7.11","5.3"
"IND","Asia","India","2021-02-14","10916589.0","11649.0","155732.0","7910.547","112.849","0.6","10.39","1.9"
"IDN","Asia","Indonesia","2021-02-14","1217468.0","6765.0","33183.0","4451.053","121.317","0.55","6.32","2.8"
"IRN","Asia","Iran","2021-02-14","1518263.0","7390.0","58945.0","18076.076","701.785",,"9.59","0.8"
"IRQ","Asia","Iraq","2021-02-14","643852.0","2224.0","13179.0","16007.258","327.652",,"8.83",
"ISR","Asia","Israel","2021-02-14","724380.0","2534.0","5388.0","83689.743","622.491","74.43","6.74","15.4"
"JPN","Asia","Japan","2021-02-14","416154.0","1351.0","6966.0","3290.367","55.077",,"5.72","11.2"
"JOR","Asia","Jordan","2021-02-14","347250.0","2447.0","4455.0","34033.641","436.63",,"11.75",
"KAZ","Asia","Kazakhstan","2021-02-14","251267.0","868.0","3140.0","13381.846","167.228",,"7.11","7.0"
"KWT","Asia","Kuwait","2021-02-14","177701.0","798.0","1003.0","41610.673","234.864",,"15.84","2.7"
"KGZ","Asia","Kyrgyzstan","2021-02-14","85475.0","34.0","1442.0","13101.241","221.024",,"7.11","3.6"
"LAO","Asia","Laos","2021-02-14","45.0","0.0",,"6.185",,,"4.0","7.3"
"LBN","Asia","Lebanon","2021-02-14","339129.0","2130.0","3993.0","49686.013","585.017",,"12.71","26.9"
"MYS","Asia","Malaysia","2021-02-14","264269.0","2464.0","965.0","8165.019","29.815",,"16.74","1.0"
"MDV","Asia","Maldives","2021-02-14","17828.0","112.0","58.0","32981.711","107.3","7.14","9.19","2.1"
"MNG","Asia","Mongolia","2021-02-14","2383.0","32.0","2.0","726.903","0.61",,"4.82","5.5"
"MMR","Asia","Myanmar","2021-02-14","141601.0","16.0","3189.0","2602.491","58.611",,"4.61","6.3"
"NPL","Asia","Nepal","2021-02-14","272718.0","104.0","2054.0","9359.913","70.495",,"7.26","9.5"
"OMN","Asia","Oman","2021-02-14","137306.0","684.0","1542.0","26887.833","301.961","1.75","12.61","0.5"
"PAK","Asia","Pakistan","2021-02-14","564077.0","1048.0","12333.0","2553.629","55.833",,"8.35","2.8"
"PSE","Asia","Palestine","2021-02-14","167604.0","804.0","1933.0","32854.407","378.914",,"10.59",
"PHL","Asia","Philippines","2021-02-14","549176.0","1921.0","11515.0","5011.595","105.082",,"7.07","7.8"
"QAT","Asia","Qatar","2021-02-14","157244.0","440.0","255.0","54578.523","88.509",,"16.52","0.8"
"SAU","Asia","Saudi Arabia","2021-02-14","372732.0","322.0","6433.0","10706.423","184.783","1.28","17.72","1.8"
"SGP","Asia","Singapore","2021-02-14","59800.0","14.0","29.0","10221.623","4.957",,"10.99","5.2"
"KOR","Asia","South Korea","2021-02-14","83869.0","344.0","1527.0","1635.856","29.784",,"6.8","6.2"
"LKA","Asia","Sri Lanka","2021-02-14","75654.0","802.0","397.0","3533.046","18.54","0.88","10.68","0.3"
"SYR","Asia","Syria","2021-02-14","14863.0","43.0","978.0","849.282","55.884",,,
"TWN","Asia","Taiwan","2021-02-14","937.0","0.0","9.0","39.342","0.378",,,
"TJK","Asia","Tajikistan","2021-02-14","13308.0","0.0","90.0","1395.313","9.436",,"7.11",
"THA","Asia","Thailand","2021-02-14","24571.0","166.0","80.0","352.02","1.146",,"7.04","1.9"
"TLS","Asia","Timor","2021-02-14","102.0","1.0",,"77.364",,,"6.86","6.3"
"TUR","Asia","Turkey","2021-02-14","2586183.0","6287.0","27471.0","30664.117","325.721","4.54","12.13","14.1"
"ARE","Asia","United Arab Emirates","2021-02-14","348772.0","3167.0","1014.0","35263.69","102.524","51.11","17.26","1.2"
"UZB","Asia","Uzbekistan","2021-02-14","79416.0","35.0","622.0","2372.809","18.584",,"7.57","1.3"
"VNM","Asia","Vietnam","2021-02-14","2228.0","33.0","35.0","22.889","0.36",,"6.0","1.0"
"YEM","Asia","Yemen","2021-02-14","2145.0","9.0","617.0","71.917","20.687",,"5.35","7.6"
"ALB","Europe","Albania","2021-02-14","93075.0","1088.0","1555.0","32342.414","540.343",,"10.08","7.1"
"AND","Europe","Andorra","2021-02-14","10503.0","40.0","107.0","135934.77","1384.844",,"7.97","29.0"
"AUT","Europe","Austria","2021-02-14","433487.0","1184.0","8211.0","48130.996","911.685","4.15","6.35","28.4"
"BLR","Europe","Belarus","2021-02-14","268687.0","1658.0","1849.0","28434.53","195.675",,"5.18","10.5"
"BEL","Europe","Belgium","2021-02-14","738631.0","1516.0","21662.0","63732.137","1869.087",,"4.29","25.1"
"BIH","Europe","Bosnia and Herzegovina","2021-02-14","125402.0","0.0","4881.0","38222.82","1487.74",,"10.08","30.2"
"BGR","Europe","Bulgaria","2021-02-14","229679.0","163.0","9624.0","33054.734","1385.058","1.08","5.81","30.1"
"HRV","Europe","Croatia","2021-02-14","237657.0","198.0","5318.0","57890.739","1295.409",,"5.59","34.3"
"CYP","Europe","Cyprus","2021-02-14","32513.0","123.0","221.0","37119.577","252.312",,"9.24","19.6"
"CZE","Europe","Czechia","2021-02-14","1088009.0","5160.0","18143.0","101597.799","1694.185","4.21","6.82","30.5"
"DNK","Europe","Denmark","2021-02-14","205049.0","295.0","2293.0","35400.866","395.877","6.87","6.41","19.3"
"EST","Europe","Estonia","2021-02-14","52416.0","667.0","495.0","39513.35","373.151","5.16","4.02","24.5"
"FIN","Europe","Finland","2021-02-14","50319.0","312.0","710.0","9081.675","128.142","4.99","5.76","18.3"
"FRA","Europe","France","2021-02-14","3467884.0","833.0","80961.0","53128.503","1240.335",,"4.77","30.1"
"DEU","Europe","Germany","2021-02-14","2341744.0","4838.0","65107.0","27949.794","777.082","4.95","8.31","28.2"
"GRC","Europe","Greece","2021-02-14","172128.0","662.0","6126.0","16514.159","587.735",,"4.55","35.3"
"HUN","Europe","Hungary","2021-02-14","387462.0","1707.0","13706.0","40108.485","1418.789",,"7.55","26.8"
"ISL","Europe","Iceland","2021-02-14","6033.0","0.0","29.0","17679.121","84.982",,"5.31","14.3"
"IRL","Europe","Ireland","2021-02-14","209582.0","786.0","3948.0","42444.443","799.547",,"3.28","23.0"
"IMN","Europe","Isle of Man","2021-02-14",,,,,,"16.15",,
"ITA","Europe","Italy","2021-02-14","2721879.0","11060.0","93577.0","45018.139","1547.704","4.94","4.78","19.8"
"OWID_KOS","Europe","Kosovo","2021-02-14","63805.0","0.0","1540.0","33012.137","796.782",,,
"LVA","Europe","Latvia","2021-02-14","76706.0","424.0","1451.0","40666.906","769.271","1.96","4.91","25.6"
"LIE","Europe","Liechtenstein","2021-02-14","2539.0","1.0","52.0","66575.766","1363.505",,"7.77",
"LTU","Europe","Lithuania","2021-02-14","187991.0","0.0","2988.0","69056.174","1097.605",,"3.67","21.3"
"LUX","Europe","Luxembourg","2021-02-14","52539.0","0.0","606.0","83931.333","968.088",,"4.42","20.9"
"MLT","Europe","Malta","2021-02-14","19789.0","138.0","293.0","44818.238","663.588",,"8.83","20.9"
"MDA","Europe","Moldova","2021-02-14","170186.0","381.0","3651.0","42188.29","905.065",,"5.72","5.9"
"MCO","Europe","Monaco","2021-02-14","1760.0","5.0","21.0","44847.62","535.114",,"5.46",
"MNE","Europe","Montenegro","2021-02-14","68921.0","445.0","890.0","109735.981","1417.058",,"10.08","44.0"
"NLD","Europe","Netherlands","2021-02-14","1043541.0","3471.0","14936.0","60901.589","871.673","3.37","5.29","24.4"
"MKD","Europe","North Macedonia","2021-02-14","97052.0","180.0","2989.0","46583.917","1434.688",,"10.08",
"NOR","Europe","Norway","2021-02-14","66501.0","109.0","592.0","12266.746","109.2",,"5.31","19.6"
"POL","Europe","Poland","2021-02-14","1588955.0","5334.0","40807.0","41984.083","1078.221",,"5.91","23.3"
"PRT","Europe","Portugal","2021-02-14","785756.0","1677.0","15321.0","77059.78","1502.544","5.13","9.85","16.3"
"ROU","Europe","Romania","2021-02-14","761963.0","1872.0","19366.0","39607.838","1006.67","5.79","9.74","22.9"
"RUS","Europe","Russia","2021-02-14","4026506.0","13968.0","78825.0","27591.194","540.14",,"6.18","23.4"
"SMR","Europe","San Marino","2021-02-14","3278.0","0.0","72.0","96587.896","2121.516",,"5.64",
"SRB","Europe","Serbia","2021-02-14","420879.0","1386.0","4230.0","61852.166","621.639",,"10.08","37.7"
"SVK","Europe","Slovakia","2021-02-14","277682.0","1448.0","5885.0","50860.835","1077.909","5.46","7.29","23.1"
"SVN","Europe","Slovenia","2021-02-14","179477.0","329.0","3717.0","86331.347","1787.937",,"7.25","20.1"
"ESP","Europe","Spain","2021-02-14","3056035.0","0.0","64747.0","65363.045","1384.821",,"7.17","27.4"
"SWE","Europe","Sweden","2021-02-14","608411.0","0.0","12428.0","60243.067","1230.584",,"4.79","18.8"
"CHE","Europe","Switzerland","2021-02-14","540727.0","0.0","9765.0","62478.436","1128.299",,"5.59","22.6"
"UKR","Europe","Ukraine","2021-02-14","1316520.0","3311.0","25631.0","30103.061","586.069",,"7.11","13.5"
"GBR","Europe","United Kingdom","2021-02-14","4049920.0","10991.0","117387.0","59657.658","1729.178",,"4.28","20.0"
"VAT","Europe","Vatican","2021-02-14","27.0","0.0",,"33374.536",,,,
"ATG","North America","Antigua and Barbuda","2021-02-14","427.0","0.0","9.0","4360.346","91.904",,"13.17",
"BHS","North America","Bahamas","2021-02-14","8311.0","0.0","178.0","21134.246","452.641",,"13.17","3.1"
"BRB","North America","Barbados","2021-02-14","2061.0","0.0","23.0","7171.914","80.036",,"13.57","1.9"
"BLZ","North America","Belize","2021-02-14","12145.0","0.0","313.0","30544.161","787.182",,"17.11",
"CAN","North America","Canada","2021-02-14","830612.0","2204.0","21261.0","22007.539","563.322",,"7.37","12.0"
"CRI","North America","Costa Rica","2021-02-14","199187.0","0.0","2714.0","39101.402","532.772",,"8.78","6.4"
"CUB","North America","Cuba","2021-02-14","38289.0","806.0","266.0","3380.445","23.485",,"8.27","17.1"
"DMA","North America","Dominica","2021-02-14","121.0","0.0",,"1680.766",,,"11.62",
"DOM","North America","Dominican Republic","2021-02-14","229768.0","873.0","2944.0","21180.866","271.389",,"8.2","8.5"
"SLV","North America","El Salvador","2021-02-14","57428.0","0.0","1742.0","8853.873","268.57",,"8.87","2.5"
"GRD","North America","Grenada","2021-02-14","148.0","0.0","1.0","1315.333","8.887",,"10.71",
"GTM","North America","Guatemala","2021-02-14","167279.0","208.0","6124.0","9337.075","341.826",,"10.18",
"HTI","North America","Haiti","2021-02-14","12143.0","127.0","247.0","1064.939","21.662",,"6.65","2.9"
"HND","North America","Honduras","2021-02-14","160171.0","383.0","3866.0","16171.362","390.323",,"7.21","2.0"
"JAM","North America","Jamaica","2021-02-14","19035.0","205.0","374.0","6428.222","126.302",,"11.28","5.3"
"MEX","North America","Mexico","2021-02-14","1992794.0","4099.0","174207.0","15456.073","1351.146",,"13.06","6.9"
"NIC","North America","Nicaragua","2021-02-14","6347.0","0.0","171.0","958.102","25.813",,"11.47",
"PAN","North America","Panama","2021-02-14","332179.0","487.0","5636.0","76986.526","1306.212",,"8.33","2.4"
"KNA","North America","Saint Kitts and Nevis","2021-02-14","41.0","1.0",,"770.793",,,"12.84",
"LCA","North America","Saint Lucia","2021-02-14","2519.0","32.0","23.0","13717.877","125.253",,"11.62",
"VCT","North America","Saint Vincent and the Grenadines","2021-02-14","1418.0","0.0","6.0","12780.877","54.08",,"11.62",
"TTO","North America","Trinidad and Tobago","2021-02-14","7642.0","0.0","138.0","5460.557","98.607",,"10.97",
"USA","North America","United States","2021-02-14","27640282.0","64938.0","485336.0","83504.716","1466.26","15.81","10.79","19.1"
"AUS","Oceania","Australia","2021-02-14","28900.0","2.0","909.0","1133.339","35.647",,"5.07","13.0"
"FJI","Oceania","Fiji","2021-02-14","56.0","0.0","2.0","62.469","2.231",,"14.49","10.2"
"MHL","Oceania","Marshall Islands","2021-02-14","4.0","0.0",,"67.574",,,"30.53",
"FSM","Oceania","Micronesia (country)","2021-02-14","1.0","0.0",,"8.694",,,"12.02",
"NZL","Oceania","New Zealand","2021-02-14","2336.0","6.0","25.0","484.423","5.184",,"8.08","14.8"
"PNG","Oceania","Papua New Guinea","2021-02-14","914.0","0.0","9.0","102.157","1.006",,"17.65","23.5"
"WSM","Oceania","Samoa","2021-02-14","2.0","0.0",,"10.08",,,"9.21","16.7"
"SLB","Oceania","Solomon Islands","2021-02-14","18.0","0.0",,"26.206",,,"18.68",
"VUT","Oceania","Vanuatu","2021-02-14","1.0","0.0",,"3.256",,,"12.02","2.8"
"ARG","South America","Argentina","2021-02-14","2025798.0","4245.0","50236.0","44822.728","1111.52","1.35","5.5","16.2"
"BOL","South America","Bolivia","2021-02-14","236732.0","696.0","11202.0","20280.255","959.648",,"6.89",
"BRA","South America","Brazil","2021-02-14","9834513.0","24759.0","239245.0","46267.126","1125.544","2.46","8.11","10.1"
"CHL","South America","Chile","2021-02-14","776209.0","3813.0","19541.0","40604.756","1022.222","9.94","8.46","34.2"
"COL","South America","Colombia","2021-02-14","2195039.0","4923.0","57605.0","43139.045","1132.11",,"7.44","4.7"
"ECU","South America","Ecuador","2021-02-14","267223.0","1696.0","15321.0","15146.069","868.387",,"5.55","2.0"
"GUY","South America","Guyana","2021-02-14","8231.0","24.0","186.0","10464.568","236.473",,"11.62",
"PRY","South America","Paraguay","2021-02-14","144042.0","599.0","2936.0","20195.078","411.635",,"8.27","5.0"
"PER","South America","Peru","2021-02-14","1235298.0","14550.0","43703.0","37465.236","1325.464","0.22","5.95","4.8"
"SUR","South America","Suriname","2021-02-14","8803.0","9.0","166.0","15005.949","282.97",,"12.54","7.4"
"URY","South America","Uruguay","2021-02-14","48909.0","450.0","535.0","14079.69","154.013",,"6.93","14.0"
"VEN","South America","Venezuela","2021-02-14","133218.0","475.0","1279.0","4684.846","44.978",,"6.47",
"OWID_WRL","World","World","2021-02-14","108814252.0","277370.0","2399866.0","13959.854","307.88","2.25","8.51","6.434"
