"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"TUN","Africa","Tunisia","2021-02-18","226015.0","899.0","7684.0","19123.64","650.161",,"8.52","1.1"
"UGA","Africa","Uganda","2021-02-18","40154.0","52.0","331.0","877.856","7.236",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-02-18","72467.0","790.0","991.0","3941.861","53.906",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-02-18","35543.0","120.0","1420.0","2391.386","95.54",,"1.82","1.6"
"AFG","Asia","Afghanistan","2021-02-18","55557.0","17.0","2430.0","1427.161","62.422",,"9.59",
"ARM","Asia","Armenia","2021-02-18","169820.0","223.0","3156.0","57309.008","1065.053",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-02-18","232636.0","145.0","3190.0","22944.273","314.621",,"7.11","0.3"
"BHR","Asia","Bahrain","2021-02-18","115705.0","648.0","414.0","67998.446","243.303",,"16.52","5.8"
"BGD","Asia","Bangladesh","2021-02-18","542268.0","391.0","8329.0","3292.671","50.574",,"8.38","1.0"
"BTN","Asia","Bhutan","2021-02-18","866.0","0.0","1.0","1122.326","1.296",,"9.75",
"BRN","Asia","Brunei","2021-02-18","185.0","0.0","3.0","422.874","6.857",,"12.79","2.0"
"KHM","Asia","Cambodia","2021-02-18","484.0","1.0",,"28.949",,,"4.0","2.0"
"CHN","Asia","China","2021-02-18","100684.0","18.0","4833.0","69.952","3.358",,"9.74","1.9"
"GEO","Asia","Georgia","2021-02-18","267313.0","365.0","3399.0","67009.595","852.056",,"7.11","5.3"
"IND","Asia","India","2021-02-18","10963394.0","13193.0","156111.0","7944.463","113.124",,"10.39","1.9"
"IDN","Asia","Indonesia","2021-02-18","1252685.0","9039.0","33969.0","4579.806","124.19",,"6.32","2.8"
"IRN","Asia","Iran","2021-02-18","1550142.0","8066.0","59264.0","18455.62","705.583",,"9.59","0.8"
"IRQ","Asia","Iraq","2021-02-18","657453.0","3896.0","13220.0","16345.402","328.672",,"8.83",
"ISR","Asia","Israel","2021-02-18","741934.0","3305.0","5509.0","85717.808","636.471",,"6.74","15.4"
"JPN","Asia","Japan","2021-02-18","421421.0","1525.0","7294.0","3332.011","57.671",,"5.72","11.2"
"JOR","Asia","Jordan","2021-02-18","356744.0","1638.0","4512.0","34964.138","442.217",,"11.75",
"KAZ","Asia","Kazakhstan","2021-02-18","254712.0","961.0","3145.0","13565.318","167.495",,"7.11","7.0"
"KWT","Asia","Kuwait","2021-02-18","181484.0","979.0","1027.0","42496.505","240.484",,"15.84","2.7"
"KGZ","Asia","Kyrgyzstan","2021-02-18","85689.0","0.0","1447.0","13134.042","221.79",,"7.11","3.6"
"LAO","Asia","Laos","2021-02-18","45.0","0.0",,"6.185",,,"4.0","7.3"
"LBN","Asia","Lebanon","2021-02-18","348810.0","2730.0","4206.0","51104.383","616.224",,"12.71","26.9"
"MYS","Asia","Malaysia","2021-02-18","274875.0","2712.0","1030.0","8492.709","31.824",,"16.74","1.0"
"MDV","Asia","Maldives","2021-02-18","18340.0","116.0","58.0","33928.908","107.3",,"9.19","2.1"
"MNG","Asia","Mongolia","2021-02-18","2551.0","58.0","2.0","778.149","0.61",,"4.82","5.5"
"MMR","Asia","Myanmar","2021-02-18","141709.0","19.0","3191.0","2604.476","58.648",,"4.61","6.3"
"NPL","Asia","Nepal","2021-02-18","273166.0","96.0","2058.0","9375.289","70.632",,"7.26","9.5"
"OMN","Asia","Oman","2021-02-18","138494.0","288.0","1549.0","27120.472","303.332",,"12.61","0.5"
"PAK","Asia","Pakistan","2021-02-18","568506.0","1245.0","12527.0","2573.679","56.711",,"8.35","2.8"
"PSE","Asia","Palestine","2021-02-18","171154.0","627.0","1956.0","33550.293","383.423",,"10.59",
"PHL","Asia","Philippines","2021-02-18","555163.0","1739.0","11673.0","5066.23","106.524",,"7.07","7.8"
"QAT","Asia","Qatar","2021-02-18","159053.0","462.0","256.0","55206.417","88.856",,"16.52","0.8"
"SAU","Asia","Saudi Arabia","2021-02-18","374029.0","327.0","6450.0","10743.679","185.271",,"17.72","1.8"
"SGP","Asia","Singapore","2021-02-18","59832.0","11.0","29.0","10227.093","4.957",,"10.99","5.2"
"KOR","Asia","South Korea","2021-02-18","86128.0","561.0","1550.0","1679.918","30.233",,"6.8","6.2"
"LKA","Asia","Sri Lanka","2021-02-18","78420.0","514.0","430.0","3662.218","20.081",,"10.68","0.3"
"SYR","Asia","Syria","2021-02-18","15045.0","44.0","990.0","859.682","56.569",,,
"TWN","Asia","Taiwan","2021-02-18","940.0","2.0","9.0","39.468","0.378",,,
"TJK","Asia","Tajikistan","2021-02-18","13308.0","0.0","90.0","1395.313","9.436",,"7.11",
"THA","Asia","Thailand","2021-02-18","25111.0","150.0","83.0","359.757","1.189",,"7.04","1.9"
"TLS","Asia","Timor","2021-02-18","103.0","1.0",,"78.123",,,"6.86","6.3"
"TUR","Asia","Turkey","2021-02-18","2616600.0","7241.0","27821.0","31024.768","329.871",,"12.13","14.1"
"ARE","Asia","United Arab Emirates","2021-02-18","361877.0","3294.0","1073.0","36588.712","108.489",,"17.26","1.2"
"UZB","Asia","Uzbekistan","2021-02-18","79548.0","51.0","622.0","2376.752","18.584",,"7.57","1.3"
"VNM","Asia","Vietnam","2021-02-18","2347.0","18.0","35.0","24.112","0.36",,"6.0","1.0"
"YEM","Asia","Yemen","2021-02-18","2154.0","3.0","618.0","72.219","20.72",,"5.35","7.6"
"ALB","Europe","Albania","2021-02-18","96838.0","1112.0","1617.0","33650.01","561.888",,"10.08","7.1"
"AND","Europe","Andorra","2021-02-18","10610.0","27.0","107.0","137319.614","1384.844",,"7.97","29.0"
"AUT","Europe","Austria","2021-02-18","439841.0","1967.0","8312.0","48836.494","922.899",,"6.35","28.4"
"BLR","Europe","Belarus","2021-02-18","273659.0","1386.0","1885.0","28960.705","199.485",,"5.18","10.5"
"BEL","Europe","Belgium","2021-02-18","746302.0","2420.0","21821.0","64394.023","1882.806",,"4.29","25.1"
"BIH","Europe","Bosnia and Herzegovina","2021-02-18","127135.0","354.0","4962.0","38751.042","1512.429",,"10.08","30.2"
"BGR","Europe","Bulgaria","2021-02-18","234428.0","1086.0","9786.0","33738.196","1408.373",,"5.81","30.1"
"HRV","Europe","Croatia","2021-02-18","238866.0","365.0","5399.0","58185.239","1315.139",,"5.59","34.3"
"CYP","Europe","Cyprus","2021-02-18","32935.0","107.0","228.0","37601.367","260.304",,"9.24","19.6"
"CZE","Europe","Czechia","2021-02-18","1123252.0","10930.0","18739.0","104888.775","1749.84",,"6.82","30.5"
"DNK","Europe","Denmark","2021-02-18","206753.0","468.0","2320.0","35695.054","400.538",,"6.41","19.3"
"EST","Europe","Estonia","2021-02-18","55295.0","995.0","514.0","41683.66","387.474",,"4.02","24.5"
"FIN","Europe","Finland","2021-02-18","52209.0","614.0","725.0","9422.786","130.849",,"5.76","18.3"
"FRA","Europe","France","2021-02-18","3596156.0","22518.0","83542.0","55093.65","1279.876",,"4.77","30.1"
"DEU","Europe","Germany","2021-02-18","2372209.0","9845.0","67245.0","28313.408","802.6",,"8.31","28.2"
"GRC","Europe","Greece","2021-02-18","176059.0","1400.0","6221.0","16891.303","596.85",,"4.55","35.3"
"HUN","Europe","Hungary","2021-02-18","394023.0","2853.0","14035.0","40787.653","1452.846",,"7.55","26.8"
"ISL","Europe","Iceland","2021-02-18","6044.0","0.0","29.0","17711.355","84.982",,"5.31","14.3"
"IRL","Europe","Ireland","2021-02-18","212647.0","896.0","4082.0","43065.165","826.685",,"3.28","23.0"
"ITA","Europe","Italy","2021-02-18","2765412.0","13755.0","94887.0","45738.147","1569.37",,"4.78","19.8"
"OWID_KOS","Europe","Kosovo","2021-02-18","65165.0","297.0","1553.0","33715.789","803.508",,,
"LVA","Europe","Latvia","2021-02-18","79351.0","708.0","1521.0","42069.195","806.382",,"4.91","25.6"
"LIE","Europe","Liechtenstein","2021-02-18","2542.0","2.0","54.0","66654.43","1415.948",,"7.77",
"LTU","Europe","Lithuania","2021-02-18","192193.0","372.0","3129.0","70599.726","1149.4",,"3.67","21.3"
"LUX","Europe","Luxembourg","2021-02-18","53562.0","233.0","619.0","85565.581","988.856",,"4.42","20.9"
"MLT","Europe","Malta","2021-02-18","20409.0","163.0","301.0","46222.417","681.706",,"8.83","20.9"
"MDA","Europe","Moldova","2021-02-18","174155.0","1340.0","3717.0","43172.186","921.426",,"5.72","5.9"
"MCO","Europe","Monaco","2021-02-18","1835.0","19.0","22.0","46758.74","560.595",,"5.46",
"MNE","Europe","Montenegro","2021-02-18","70658.0","484.0","926.0","112501.632","1474.377",,"10.08","44.0"
"NLD","Europe","Netherlands","2021-02-18","1057116.0","4572.0","15211.0","61693.833","887.722",,"5.29","24.4"
"MKD","Europe","North Macedonia","2021-02-18","98174.0","371.0","3018.0","47122.464","1448.608",,"10.08",
"NOR","Europe","Norway","2021-02-18","67824.0","326.0","607.0","12510.786","111.967",,"5.31","19.6"
"POL","Europe","Poland","2021-02-18","1614446.0","9074.0","41582.0","42657.618","1098.698",,"5.91","23.3"
"PRT","Europe","Portugal","2021-02-18","792829.0","1944.0","15754.0","77753.435","1545.009",,"9.85","16.3"
"ROU","Europe","Romania","2021-02-18","771843.0","3058.0","19659.0","40121.414","1021.901",,"9.74","22.9"
"RUS","Europe","Russia","2021-02-18","4079407.0","13243.0","80587.0","27953.692","552.214",,"6.18","23.4"
"SMR","Europe","San Marino","2021-02-18","3420.0","26.0","72.0","100771.996","2121.516",,"5.64",
"SRB","Europe","Serbia","2021-02-18","429048.0","2561.0","4292.0","63052.678","630.75",,"10.08","37.7"
"SVK","Europe","Slovakia","2021-02-18","285419.0","2555.0","6271.0","52277.96","1148.61",,"7.29","23.1"
"SVN","Europe","Slovenia","2021-02-18","182484.0","878.0","3755.0","87777.763","1806.216",,"7.25","20.1"
"ESP","Europe","Spain","2021-02-18","3121687.0","14515.0","66704.0","66767.223","1426.678",,"7.17","27.4"
"SWE","Europe","Sweden","2021-02-18","627022.0","4920.0","12598.0","62085.874","1247.417",,"4.79","18.8"
"CHE","Europe","Switzerland","2021-02-18","546754.0","1219.0","9876.0","63174.828","1141.125",,"5.59","22.6"
"UKR","Europe","Ukraine","2021-02-18","1333332.0","6441.0","26191.0","30487.478","598.874",,"7.11","13.5"
"GBR","Europe","United Kingdom","2021-02-18","4095187.0","12095.0","119614.0","60324.467","1761.983",,"4.28","20.0"
"VAT","Europe","Vatican","2021-02-18","27.0","0.0",,"33374.536",,,,
"ATG","North America","Antigua and Barbuda","2021-02-18","548.0","23.0","10.0","5595.948","102.116",,"13.17",
"BHS","North America","Bahamas","2021-02-18","8403.0","20.0","179.0","21368.195","455.183",,"13.17","3.1"
"BRB","North America","Barbados","2021-02-18","2647.0","190.0","29.0","9211.089","100.915",,"13.57","1.9"
"BLZ","North America","Belize","2021-02-18","12207.0","12.0","314.0","30700.089","789.697",,"17.11",
"CAN","North America","Canada","2021-02-18","842590.0","3435.0","21509.0","22324.903","569.893",,"7.37","12.0"
"CRI","North America","Costa Rica","2021-02-18","201241.0","353.0","2756.0","39504.613","541.017",,"8.78","6.4"
"CUB","North America","Cuba","2021-02-18","41688.0","923.0","282.0","3680.534","24.897",,"8.27","17.1"
"DMA","North America","Dominica","2021-02-18","134.0","0.0",,"1861.344",,,"11.62",
"DOM","North America","Dominican Republic","2021-02-18","232780.0","1043.0","3007.0","21458.523","277.196",,"8.2","8.5"
"SLV","North America","El Salvador","2021-02-18","58546.0","523.0","1776.0","9026.239","273.812",,"8.87","2.5"
"GRD","North America","Grenada","2021-02-18","148.0","0.0","1.0","1315.333","8.887",,"10.71",
"GTM","North America","Guatemala","2021-02-18","169610.0","730.0","6186.0","9467.186","345.286",,"10.18",
"HTI","North America","Haiti","2021-02-18","12206.0","0.0","247.0","1070.464","21.662",,"6.65","2.9"
"HND","North America","Honduras","2021-02-18","163305.0","721.0","3965.0","16487.78","400.319",,"7.21","2.0"
"JAM","North America","Jamaica","2021-02-18","20310.0","294.0","384.0","6858.796","129.679",,"11.28","5.3"
"MEX","North America","Mexico","2021-02-18","2022662.0","9099.0","178108.0","15687.728","1381.402",,"13.06","6.9"
"NIC","North America","Nicaragua","2021-02-18","6398.0","0.0","172.0","965.801","25.964",,"11.47",
"PAN","North America","Panama","2021-02-18","334463.0","708.0","5694.0","77515.871","1319.654",,"8.33","2.4"
"KNA","North America","Saint Kitts and Nevis","2021-02-18","41.0","0.0",,"770.793",,,"12.84",
"LCA","North America","Saint Lucia","2021-02-18","2620.0","44.0","25.0","14267.899","136.144",,"11.62",
"VCT","North America","Saint Vincent and the Grenadines","2021-02-18","1462.0","0.0","6.0","13177.463","54.08",,"11.62",
"TTO","North America","Trinidad and Tobago","2021-02-18","7666.0","3.0","138.0","5477.706","98.607",,"10.97",
"USA","North America","United States","2021-02-18","27896042.0","69230.0","493082.0","84277.399","1489.662",,"10.79","19.1"
"AUS","Oceania","Australia","2021-02-18","28918.0","6.0","909.0","1134.045","35.647",,"5.07","13.0"
"FJI","Oceania","Fiji","2021-02-18","56.0","0.0","2.0","62.469","2.231",,"14.49","10.2"
"MHL","Oceania","Marshall Islands","2021-02-18","4.0","0.0",,"67.574",,,"30.53",
"FSM","Oceania","Micronesia (country)","2021-02-18","1.0","0.0",,"8.694",,,"12.02",
"NZL","Oceania","New Zealand","2021-02-18","2348.0","4.0","26.0","486.911","5.392",,"8.08","14.8"
"PNG","Oceania","Papua New Guinea","2021-02-18","955.0","0.0","10.0","106.739","1.118",,"17.65","23.5"
"WSM","Oceania","Samoa","2021-02-18","3.0","0.0",,"15.12",,,"9.21","16.7"
"SLB","Oceania","Solomon Islands","2021-02-18","18.0","0.0",,"26.206",,,"18.68",
"VUT","Oceania","Vanuatu","2021-02-18","1.0","0.0",,"3.256",,,"12.02","2.8"
"ARG","South America","Argentina","2021-02-18","2046795.0","7671.0","50857.0","45287.306","1125.26",,"5.5","16.2"
"BOL","South America","Bolivia","2021-02-18","239524.0","1029.0","11353.0","20519.438","972.584",,"6.89",
"BRA","South America","Brazil","2021-02-18","10030626.0","51879.0","243457.0","47189.753","1145.36",,"8.11","10.1"
"CHL","South America","Chile","2021-02-18","788142.0","3828.0","19798.0","41228.991","1035.666",,"8.46","34.2"
"COL","South America","Colombia","2021-02-18","2212525.0","4824.0","58334.0","43482.696","1146.437",,"7.44","4.7"
"ECU","South America","Ecuador","2021-02-18","269860.0","1641.0","15444.0","15295.533","875.358",,"5.55","2.0"
"GUY","South America","Guyana","2021-02-18","8338.0","25.0","189.0","10600.603","240.287",,"11.62",
"PRY","South America","Paraguay","2021-02-18","148622.0","1369.0","3008.0","20837.206","421.73",,"8.27","5.0"
"PER","South America","Peru","2021-02-18","1252137.0","7408.0","44308.0","37975.945","1343.813",,"5.95","4.8"
"SUR","South America","Suriname","2021-02-18","8838.0","6.0","168.0","15065.612","286.38",,"12.54","7.4"
"URY","South America","Uruguay","2021-02-18","50752.0","544.0","558.0","14610.244","160.634",,"6.93","14.0"
"VEN","South America","Venezuela","2021-02-18","134781.0","462.0","1303.0","4739.811","45.822",,"6.47",
"OWID_WRL","World","World","2021-02-18","110306032.0","403173.0","2441582.0","14151.235","313.232",,"8.51","6.434"
