"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"MWI","Africa","Malawi","2021-01-01","6684.0","101.0","191.0","349.4","9.984","19129955.0","64.26","0.477"
"MLI","Africa","Mali","2021-01-01","7203.0","113.0","271.0","355.689","13.382","20250834.0","59.31","0.427"
"MRT","Africa","Mauritania","2021-01-01","14581.0","217.0","349.0","3135.928","75.059","4649660.0","64.92","0.52"
"MUS","Africa","Mauritius","2021-01-01","527.0","0.0","10.0","414.384","7.863","1271767.0","74.99","0.79"
"MAR","Africa","Morocco","2021-01-01","440970.0","1777.0","7425.0","11946.988","201.162","36910558.0","76.68","0.667"
"MOZ","Africa","Mozambique","2021-01-01","18794.0","152.0","167.0","601.303","5.343","31255435.0","60.85","0.437"
"NAM","Africa","Namibia","2021-01-01","24545.0","604.0","208.0","9659.902","81.86","2540916.0","63.71","0.647"
"NER","Africa","Niger","2021-01-01","3403.0","80.0","106.0","140.581","4.379","24206636.0","62.42","0.354"
"NGA","Africa","Nigeria","2021-01-01","88587.0","980.0","1294.0","429.743","6.277","206139587.0","54.69","0.532"
"RWA","Africa","Rwanda","2021-01-01","8460.0","77.0","94.0","653.17","7.257","12952209.0","69.02","0.524"
"STP","Africa","Sao Tome and Principe","2021-01-01","1022.0","8.0","17.0","4663.238","77.569","219161.0","70.39","0.589"
"SEN","Africa","Senegal","2021-01-01","19364.0","224.0","410.0","1156.479","24.486","16743930.0","67.94","0.505"
"SYC","Africa","Seychelles","2021-01-01","275.0","0.0",,"2796.421",,"98340.0","73.4","0.797"
"SLE","Africa","Sierra Leone","2021-01-01","2635.0","24.0","76.0","330.325","9.527","7976985.0","54.7","0.419"
"SOM","Africa","Somalia","2021-01-01","4714.0","0.0","130.0","296.604","8.18","15893219.0","57.4",
"ZAF","Africa","South Africa","2021-01-01","1073887.0","16726.0","28887.0","18106.74","487.062","59308690.0","64.13","0.699"
"SSD","Africa","South Sudan","2021-01-01","3558.0","0.0","63.0","317.857","5.628","11193729.0","57.85","0.388"
"SDN","Africa","Sudan","2021-01-01","23316.0","0.0","1468.0","531.731","33.478","43849269.0","65.31","0.502"
"TZA","Africa","Tanzania","2021-01-01","509.0","0.0","21.0","8.521","0.352","59734213.0","65.46","0.538"
"TGO","Africa","Togo","2021-01-01","3662.0","29.0","68.0","442.338","8.214","8278737.0","61.04","0.503"
"TUN","Africa","Tunisia","2021-01-01","140557.0","1417.0","4730.0","11892.846","400.216","11818618.0","76.7","0.735"
"UGA","Africa","Uganda","2021-01-01","35511.0","295.0","265.0","776.349","5.793","45741000.0","63.37","0.516"
"ZMB","Africa","Zambia","2021-01-01","20997.0","272.0","390.0","1142.137","21.214","18383956.0","63.89","0.588"
"ZWE","Africa","Zimbabwe","2021-01-01","14084.0","217.0","369.0","947.593","24.827","14862927.0","61.49","0.535"
"AFG","Asia","Afghanistan","2021-01-01","51526.0","0.0","2191.0","1323.612","56.283","38928341.0","64.83","0.498"
"ARM","Asia","Armenia","2021-01-01","159738.0","329.0","2828.0","53906.644","954.363","2963234.0","75.09","0.755"
"AZE","Asia","Azerbaijan","2021-01-01","219041.0","341.0","2670.0","21603.434","263.335","10139175.0","73.0","0.757"
"BHR","Asia","Bahrain","2021-01-01","92913.0","238.0","352.0","54603.86","206.866","1701583.0","77.29","0.846"
"BGD","Asia","Bangladesh","2021-01-01","514500.0","990.0","7576.0","3124.063","46.002","164689383.0","72.59","0.608"
"BTN","Asia","Bhutan","2021-01-01","689.0","19.0",,"892.936",,"771612.0","71.78","0.612"
"BRN","Asia","Brunei","2021-01-01","157.0","0.0","3.0","358.871","6.857","437483.0","75.86","0.853"
"KHM","Asia","Cambodia","2021-01-01","379.0","1.0",,"22.669",,"16718971.0","69.82","0.582"
"CHN","Asia","China","2021-01-01","96023.0","60.0","4782.0","66.714","3.322","1439323774.0","76.91","0.752"
"GEO","Asia","Georgia","2021-01-01","228410.0","990.0","2528.0","57257.453","633.715","3989175.0","73.77","0.78"
"IND","Asia","India","2021-01-01","10286709.0","20035.0","148994.0","7454.113","107.966","1380004385.0","69.66","0.64"
"IDN","Asia","Indonesia","2021-01-01","751270.0","8072.0","22329.0","2746.637","81.635","273523621.0","71.72","0.694"
"IRN","Asia","Iran","2021-01-01","1231429.0","6287.0","55337.0","14661.099","658.829","83992953.0","76.68","0.798"
"IRQ","Asia","Iraq","2021-01-01","596193.0","902.0","12824.0","14822.374","318.827","40222503.0","70.6","0.685"
"ISR","Asia","Israel","2021-01-01","428510.0","5248.0","3356.0","49507.015","387.729","8655541.0","82.97","0.903"
"JPN","Asia","Japan","2021-01-01","239068.0","3257.0","3342.0","1890.217","26.424","126476458.0","84.63","0.909"
"JOR","Asia","Jordan","2021-01-01","295765.0","1271.0","3851.0","28987.645","377.433","10203140.0","74.53","0.735"
"KAZ","Asia","Kazakhstan","2021-01-01","202060.0","864.0","2765.0","10761.205","147.257","18776707.0","73.6","0.8"
"KWT","Asia","Kuwait","2021-01-01","150869.0","285.0","936.0","35327.661","219.175","4270563.0","75.49","0.803"
"KGZ","Asia","Kyrgyzstan","2021-01-01","81156.0","122.0","1356.0","12439.243","207.842","6524191.0","71.45","0.672"
"LAO","Asia","Laos","2021-01-01","41.0","0.0",,"5.635",,"7275556.0","67.92","0.601"
"LBN","Asia","Lebanon","2021-01-01","183888.0","2385.0","1479.0","26941.552","216.689","6825442.0","78.93","0.757"
"MYS","Asia","Malaysia","2021-01-01","115078.0","2068.0","474.0","3555.521","14.645","32365998.0","76.16","0.802"
"MDV","Asia","Maldives","2021-01-01","13804.0","47.0","48.0","25537.331","88.8","540542.0","78.92","0.717"
"MNG","Asia","Mongolia","2021-01-01","1242.0","22.0","1.0","378.856","0.305","3278292.0","69.87","0.741"
"MMR","Asia","Myanmar","2021-01-01","125042.0","412.0","2697.0","2298.152","49.568","54409794.0","67.13","0.578"
"NPL","Asia","Nepal","2021-01-01","261019.0","426.0","1864.0","8958.394","63.974","29136808.0","70.78","0.574"
"OMN","Asia","Oman","2021-01-01","128867.0","0.0","1499.0","25235.273","293.54","5106622.0","77.86","0.821"
"PAK","Asia","Pakistan","2021-01-01","484362.0","2184.0","10258.0","2192.752","46.439","220892331.0","67.27","0.562"
"PSE","Asia","Palestine","2021-01-01","139223.0","1219.0","1418.0","27291.05","277.962","5101416.0","74.05","0.686"
"PHL","Asia","Philippines","2021-01-01","475820.0","1756.0","9248.0","4342.173","84.394","109581085.0","71.23","0.699"
"QAT","Asia","Qatar","2021-01-01","144042.0","208.0","245.0","49996.182","85.038","2881060.0","80.23","0.856"
"SAU","Asia","Saudi Arabia","2021-01-01","362878.0","137.0","6230.0","10423.375","178.952","34813867.0","75.13","0.853"
"SGP","Asia","Singapore","2021-01-01","58629.0","30.0","29.0","10021.464","4.957","5850343.0","83.62","0.932"
"KOR","Asia","South Korea","2021-01-01","62593.0","824.0","942.0","1220.87","18.374","51269183.0","83.03","0.903"
"LKA","Asia","Sri Lanka","2021-01-01","43856.0","557.0","208.0","2048.078","9.714","21413250.0","76.98","0.77"
"SYR","Asia","Syria","2021-01-01","11526.0","92.0","717.0","658.604","40.97","17500657.0","72.7","0.536"
"TWN","Asia","Taiwan","2021-01-01","802.0","3.0","7.0","33.674","0.294","23816775.0","80.46",
"TJK","Asia","Tajikistan","2021-01-01","13296.0","0.0","90.0","1394.055","9.436","9537642.0","71.1","0.65"
"THA","Asia","Thailand","2021-01-01","7379.0","216.0","64.0","105.716","0.917","69799978.0","77.15","0.755"
"TLS","Asia","Timor","2021-01-01","44.0","0.0",,"33.373",,"1318442.0","69.5","0.625"
"TUR","Asia","Turkey","2021-01-01","2220855.0","12203.0","21093.0","26332.459","250.098","84339067.0","77.69","0.791"
"ARE","Asia","United Arab Emirates","2021-01-01","209678.0","1856.0","671.0","21200.154","67.844","9890400.0","77.97","0.863"
"UZB","Asia","Uzbekistan","2021-01-01","77182.0","122.0","614.0","2306.061","18.345","33469199.0","71.72","0.71"
"VNM","Asia","Vietnam","2021-01-01","1474.0","9.0","35.0","15.143","0.36","97338583.0","75.4","0.694"
"YEM","Asia","Yemen","2021-01-01","2101.0","2.0","610.0","70.442","20.452","29825968.0","66.12","0.452"
"ALB","Europe","Albania","2021-01-01","58316.0","0.0","1181.0","20264.091","410.383","2877800.0","78.57","0.785"
"AND","Europe","Andorra","2021-01-01","8117.0","68.0","84.0","105054.035","1087.168","77265.0","83.73","0.858"
"AUT","Europe","Austria","2021-01-01","362911.0","2096.0","6261.0","40294.79","695.172","9006400.0","81.54","0.908"
"BLR","Europe","Belarus","2021-01-01","196223.0","1939.0","1433.0","20765.831","151.651","9449321.0","74.79","0.808"
"BEL","Europe","Belgium","2021-01-01","648289.0","1793.0","19581.0","55937.056","1689.53","11589616.0","81.63","0.916"
"BIH","Europe","Bosnia and Herzegovina","2021-01-01","112143.0","1158.0","4086.0","34181.446","1245.422","3280815.0","77.4","0.768"
"BGR","Europe","Bulgaria","2021-01-01","202540.0","274.0","7604.0","29148.968","1094.346","6948445.0","75.05","0.813"
"HRV","Europe","Croatia","2021-01-01","212007.0","1170.0","3961.0","51642.67","964.858","4105268.0","78.49","0.831"
"CYP","Europe","Cyprus","2021-01-01","22818.0","799.0","127.0","26050.949","144.994","875899.0","80.98","0.869"
"CZE","Europe","Czechia","2021-01-01","732022.0","13361.0","11711.0","68355.89","1093.568","10708982.0","79.38","0.888"
"DNK","Europe","Denmark","2021-01-01","166567.0","2451.0","1322.0","28757.107","228.238","5792203.0","80.9","0.929"
"EST","Europe","Estonia","2021-01-01","28406.0","416.0","234.0","21413.618","176.399","1326539.0","78.74","0.871"
"FIN","Europe","Finland","2021-01-01","36403.0","296.0","561.0","6570.087","101.25","5540718.0","81.91","0.92"
"FRA","Europe","France","2021-01-01","2697014.0","19348.0","64892.0","41318.659","994.155","65273512.0","82.66","0.901"
"DEU","Europe","Germany","2021-01-01","1762637.0","2117.0","34145.0","21037.885","407.536","83783945.0","81.33","0.936"
"GRC","Europe","Greece","2021-01-01","139447.0","597.0","4881.0","13378.706","468.289","10423056.0","82.24","0.87"
"HUN","Europe","Hungary","2021-01-01","325278.0","2764.0","9667.0","33671.451","1000.688","9660350.0","76.88","0.838"
"ISL","Europe","Iceland","2021-01-01","5754.0","0.0","29.0","16861.538","84.982","341250.0","82.99","0.935"
"IRL","Europe","Ireland","2021-01-01","93532.0","1753.0","2248.0","18942.054","455.264","4937796.0","82.3","0.938"
"ITA","Europe","Italy","2021-01-01","2129376.0","22210.0","74621.0","35218.518","1234.184","60461828.0","83.51","0.88"
"OWID_KOS","Europe","Kosovo","2021-01-01","51502.0","358.0","1336.0","26646.675","691.234","1932774.0",,
"LVA","Europe","Latvia","2021-01-01","41615.0","711.0","644.0","22062.854","341.427","1886202.0","75.29","0.847"
"LIE","Europe","Liechtenstein","2021-01-01","2175.0","39.0","39.0","57031.23","1022.629","38137.0","82.49","0.916"
"LTU","Europe","Lithuania","2021-01-01","143903.0","3324.0","1589.0","52860.991","583.7","2722291.0","75.93","0.858"
"LUX","Europe","Luxembourg","2021-01-01","46415.0","0.0","495.0","74148.21","790.765","625976.0","82.25","0.904"
"MLT","Europe","Malta","2021-01-01","12909.0","135.0","219.0","29236.375","495.992","441539.0","82.53","0.878"
"MDA","Europe","Moldova","2021-01-01","145258.0","440.0","3004.0","36008.759","744.677","4033963.0","71.9","0.7"
"MCO","Europe","Monaco","2021-01-01","885.0","10.0","3.0","22551.218","76.445","39244.0","86.75",
"MNE","Europe","Montenegro","2021-01-01","48589.0","342.0","684.0","77363.381","1089.064","628062.0","76.88","0.814"
"NLD","Europe","Netherlands","2021-01-01","816616.0","8234.0","11624.0","47658.13","678.383","17134873.0","82.28","0.931"
"MKD","Europe","North Macedonia","2021-01-01","83743.0","414.0","2510.0","40195.74","1204.773","2083380.0","75.8","0.757"
"NOR","Europe","Norway","2021-01-01","49803.0","236.0","436.0","9186.64","80.424","5421242.0","82.4","0.953"
"POL","Europe","Poland","2021-01-01","1305774.0","10896.0","28956.0","34501.747","765.088","37846605.0","78.73","0.865"
"PRT","Europe","Portugal","2021-01-01","420629.0","6951.0","6972.0","41251.455","683.75","10196707.0","82.05","0.847"
"ROU","Europe","Romania","2021-01-01","636201.0","3938.0","15841.0","33070.564","823.436","19237682.0","76.05","0.811"
"RUS","Europe","Russia","2021-01-01","3153960.0","26613.0","56798.0","21612.168","389.202","145934460.0","72.58","0.816"
"SMR","Europe","San Marino","2021-01-01","2428.0","0.0","59.0","71542.224","1738.464","33938.0","84.97",
"SRB","Europe","Serbia","2021-01-01","339997.0","2074.0","3250.0","49965.788","477.618","6804596.0","76.0","0.787"
"SVK","Europe","Slovakia","2021-01-01","184508.0","4965.0","2250.0","33794.884","412.115","5459643.0","77.54","0.855"
"SVN","Europe","Slovenia","2021-01-01","123950.0","1798.0","2728.0","59621.96","1312.212","2078932.0","81.32","0.896"
"ESP","Europe","Spain","2021-01-01","1928265.0","0.0","50837.0","41242.091","1087.311","46754783.0","83.56","0.891"
"SWE","Europe","Sweden","2021-01-01","437379.0","0.0","8727.0","43307.982","864.122","10099270.0","82.8","0.933"
"CHE","Europe","Switzerland","2021-01-01","452296.0","0.0","7704.0","52260.654","890.161","8654618.0","83.78","0.944"
"UKR","Europe","Ukraine","2021-01-01","1096855.0","9858.0","19437.0","25080.282","444.439","43733759.0","72.06","0.751"
"GBR","Europe","United Kingdom","2021-01-01","2549689.0","53458.0","74237.0","37558.39","1093.554","67886004.0","81.32","0.922"
"VAT","Europe","Vatican","2021-01-01","27.0","0.0",,"33374.536",,"809.0","75.12",
"OWID_INT","International","International","2021-01-01","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2021-01-01","159.0","0.0","5.0","1623.642","51.058","97928.0","77.02","0.78"
"BHS","North America","Bahamas","2021-01-01","7887.0","16.0","171.0","20056.046","434.84","393248.0","73.92","0.807"
"BRB","North America","Barbados","2021-01-01","395.0","12.0","7.0","1374.53","24.359","287371.0","79.19","0.8"
"BLZ","North America","Belize","2021-01-01","10776.0","0.0","248.0","27101.184","623.71","397621.0","74.62","0.708"
"CAN","North America","Canada","2021-01-01","585400.0","991.0","15644.0","15510.507","414.497","37742157.0","82.43","0.926"
"CRI","North America","Costa Rica","2021-01-01","169321.0","0.0","2185.0","33238.557","428.926","5094114.0","80.28","0.794"
"CUB","North America","Cuba","2021-01-01","12056.0","193.0","146.0","1064.396","12.89","11326616.0","78.8","0.777"
"DMA","North America","Dominica","2021-01-01","88.0","0.0",,"1222.375",,"71991.0","75.0","0.715"
"DOM","North America","Dominican Republic","2021-01-01","172218.0","1433.0","2416.0","15875.694","222.716","10847904.0","74.08","0.736"
"SLV","North America","El Salvador","2021-01-01","45960.0","0.0","1327.0","7085.812","204.588","6486201.0","73.32","0.674"
"GRD","North America","Grenada","2021-01-01","127.0","0.0",,"1128.698",,"112519.0","72.4","0.772"
"GTM","North America","Guatemala","2021-01-01","138236.0","224.0","4820.0","7715.971","269.04","17915567.0","74.3","0.65"
"HTI","North America","Haiti","2021-01-01","10015.0","0.0","236.0","878.314","20.697","11402533.0","64.0","0.498"
"HND","North America","Honduras","2021-01-01","122974.0","1147.0","3160.0","12415.837","319.043","9904608.0","75.27","0.617"
"JAM","North America","Jamaica","2021-01-01","12915.0","88.0","303.0","4361.465","102.325","2961161.0","74.47","0.732"
"MEX","North America","Mexico","2021-01-01","1437185.0","11091.0","126507.0","11146.78","981.186","128932753.0","75.05","0.774"
"NIC","North America","Nicaragua","2021-01-01","6046.0","0.0","165.0","912.665","24.907","6624554.0","74.48","0.658"
"PAN","North America","Panama","2021-01-01","249733.0","2943.0","4064.0","57878.662","941.881","4314768.0","78.51","0.789"
"KNA","North America","Saint Kitts and Nevis","2021-01-01","32.0","0.0",,"601.594",,"53192.0","76.23","0.778"
"LCA","North America","Saint Lucia","2021-01-01","353.0","0.0","5.0","1922.354","27.229","183629.0","76.2","0.747"
"VCT","North America","Saint Vincent and the Grenadines","2021-01-01","121.0","0.0",,"1090.611",,"110947.0","72.53","0.723"
"TTO","North America","Trinidad and Tobago","2021-01-01","7158.0","8.0","127.0","5114.717","90.747","1399491.0","73.51","0.784"
"USA","North America","United States","2021-01-01","20128693.0","160606.0","347788.0","60811.275","1050.711","331002647.0","78.86","0.924"
"AUS","Oceania","Australia","2021-01-01","28460.0","35.0","909.0","1116.084","35.647","25499881.0","83.44","0.939"
"FJI","Oceania","Fiji","2021-01-01","49.0","0.0","2.0","54.66","2.231","896444.0","67.44","0.741"
"MHL","Oceania","Marshall Islands","2021-01-01","4.0","0.0",,"67.574",,"59194.0","73.7","0.708"
"NZL","Oceania","New Zealand","2021-01-01","2162.0","0.0","25.0","448.34","5.184","4822233.0","82.29","0.917"
"PNG","Oceania","Papua New Guinea","2021-01-01","780.0","0.0","9.0","87.18","1.006","8947027.0","64.5","0.544"
"WSM","Oceania","Samoa","2021-01-01","2.0","0.0",,"10.08",,"198410.0","73.32","0.713"
"SLB","Oceania","Solomon Islands","2021-01-01","17.0","0.0",,"24.75",,"686878.0","73.0","0.546"
"VUT","Oceania","Vanuatu","2021-01-01","1.0","0.0",,"3.256",,"307150.0","70.47","0.603"
"ARG","South America","Argentina","2021-01-01","1629594.0","4080.0","43319.0","36056.333","958.475","45195777.0","76.67","0.825"
"BOL","South America","Bolivia","2021-01-01","160985.0","861.0","9175.0","13791.193","786.0","11673029.0","71.51","0.693"
"BRA","South America","Brazil","2021-01-01","7700578.0","24605.0","195411.0","36227.886","919.324","212559409.0","75.88","0.759"
"CHL","South America","Chile","2021-01-01","612564.0","3591.0","16660.0","32044.22","871.512","19116209.0","80.18","0.843"
"COL","South America","Colombia","2021-01-01","1654880.0","12105.0","43495.0","32523.314","854.806","50882884.0","77.29","0.747"
"ECU","South America","Ecuador","2021-01-01","213378.0","866.0","14051.0","12094.161","796.404","17643060.0","77.01","0.752"
"GUY","South America","Guyana","2021-01-01","6348.0","16.0","164.0","8070.596","208.503","786559.0","69.91","0.654"
"PRY","South America","Paraguay","2021-01-01","108349.0","417.0","2262.0","15190.823","317.139","7132530.0","74.25","0.702"
"PER","South America","Peru","2021-01-01","1015137.0","0.0","37680.0","30787.994","1142.793","32971846.0","76.74","0.75"
"SUR","South America","Suriname","2021-01-01","6277.0","67.0","123.0","10700.028","209.671","586634.0","71.68","0.72"
"URY","South America","Uruguay","2021-01-01","19753.0","634.0","193.0","5686.4","55.56","3473727.0","77.91","0.804"
"VEN","South America","Venezuela","2021-01-01","113884.0","326.0","1030.0","4004.931","36.222","28435943.0","72.06","0.761"
"OWID_WRL","World","World","2021-01-01","83963772.0","539326.0","1827540.0","10771.769","234.456","7794798729.0","72.58",
