"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2021-03-05","113948.0","187.0","3007.0","2598.524","68.573",,"6.73","0.7"
"AGO","Africa","Angola","2021-03-05","21026.0","45.0","511.0","639.744","15.548",,"3.94",
"BEN","Africa","Benin","2021-03-05","6071.0","0.0","75.0","500.775","6.186",,"0.99","0.6"
"BWA","Africa","Botswana","2021-03-05","31746.0","0.0","359.0","13499.601","152.66",,"4.81","5.7"
"BFA","Africa","Burkina Faso","2021-03-05","12123.0","20.0","143.0","579.957","6.841",,"2.42","1.6"
"BDI","Africa","Burundi","2021-03-05","2283.0","15.0","3.0","191.997","0.252",,"6.05",
"CMR","Africa","Cameroon","2021-03-05","35714.0","0.0","551.0","1345.37","20.757",,"7.2",
"CPV","Africa","Cape Verde","2021-03-05","15683.0","62.0","152.0","28207.443","273.387",,"2.42","2.1"
"CAF","Africa","Central African Republic","2021-03-05","5018.0","0.0","63.0","1038.974","13.044",,"6.1",
"TCD","Africa","Chad","2021-03-05","4089.0","0.0","140.0","248.937","8.523",,"6.1",
"COM","Africa","Comoros","2021-03-05","3587.0","7.0","145.0","4124.909","166.744",,"11.88","4.4"
"COG","Africa","Congo","2021-03-05","9179.0","0.0","131.0","1663.437","23.74",,"7.2","1.7"
"CIV","Africa","Cote d'Ivoire","2021-03-05","34412.0","436.0","199.0","1304.558","7.544",,"2.42",
"COD","Africa","Democratic Republic of Congo","2021-03-05","26340.0","0.0","711.0","294.1","7.939",,"6.1",
"DJI","Africa","Djibouti","2021-03-05","6130.0","20.0","63.0","6204.441","63.765",,"6.05","1.7"
"EGY","Africa","Egypt","2021-03-05","185334.0","579.0","10916.0","1811.063","106.67",,"17.31","0.2"
"GNQ","Africa","Equatorial Guinea","2021-03-05","6210.0","0.0","93.0","4426.277","66.287",,"7.78",
"ERI","Africa","Eritrea","2021-03-05","2922.0","9.0","7.0","823.928","1.974",,"6.05","0.2"
"SWZ","Africa","Eswatini","2021-03-05","17155.0","26.0","654.0","14786.703","563.713",,"3.94","1.7"
"ETH","Africa","Ethiopia","2021-03-05","164073.0","1119.0","2404.0","1427.174","20.911",,"7.47","0.4"
"GAB","Africa","Gabon","2021-03-05","15254.0","0.0","88.0","6853.488","39.538",,"7.2",
"GMB","Africa","Gambia","2021-03-05","4759.0","0.0","152.0","1969.244","62.897",,"1.91","0.7"
"GHA","Africa","Ghana","2021-03-05","85239.0","0.0","629.0","2743.19","20.243",,"4.97","0.3"
"GIN","Africa","Guinea","2021-03-05","16420.0","0.0","93.0","1250.305","7.082",,"2.42",
"GNB","Africa","Guinea-Bissau","2021-03-05","3303.0","2.0","49.0","1678.355","24.898",,"2.42",
"KEN","Africa","Kenya","2021-03-05","107729.0","400.0","1873.0","2003.467","34.833",,"2.92","1.2"
"LSO","Africa","Lesotho","2021-03-05","10523.0","1.0","307.0","4912.121","143.307",,"3.94","0.4"
"LBR","Africa","Liberia","2021-03-05","2023.0","6.0","85.0","399.986","16.806",,"2.42","1.5"
"LBY","Africa","Libya","2021-03-05","137482.0","895.0","2236.0","20008.188","325.412",,"10.43",
"MDG","Africa","Madagascar","2021-03-05","19831.0","0.0","297.0","716.153","10.725",,"3.94",
"MWI","Africa","Malawi","2021-03-05","32283.0","0.0","1058.0","1687.563","55.306",,"3.94","4.4"
"MLI","Africa","Mali","2021-03-05","8509.0","39.0","358.0","420.18","17.678",,"2.42","1.6"
"MRT","Africa","Mauritania","2021-03-05","17285.0","18.0","442.0","3717.476","95.061",,"2.42",
"MUS","Africa","Mauritius","2021-03-05","625.0","5.0","10.0","491.442","7.863",,"22.02","3.2"
"MAR","Africa","Morocco","2021-03-05","485567.0","420.0","8673.0","13155.233","234.973","11.86","7.14","0.8"
"MOZ","Africa","Mozambique","2021-03-05","61529.0","359.0","680.0","1968.586","21.756",,"3.3","5.1"
"NAM","Africa","Namibia","2021-03-05","39676.0","210.0","437.0","15614.841","171.985",,"3.94","9.7"
"NER","Africa","Niger","2021-03-05","4740.0","0.0","172.0","195.814","7.105",,"2.42","0.1"
"NGA","Africa","Nigeria","2021-03-05","158042.0","371.0","1954.0","766.675","9.479",,"2.42","0.6"
"RWA","Africa","Rwanda","2021-03-05","19426.0","92.0","267.0","1499.821","20.614",,"4.28","4.7"
"STP","Africa","Sao Tome and Principe","2021-03-05","1923.0","25.0","31.0","8774.371","141.449",,"2.42",
"SEN","Africa","Senegal","2021-03-05","35468.0","221.0","903.0","2118.26","53.93",,"2.42","0.4"
"SYC","Africa","Seychelles","2021-03-05","2950.0","22.0","15.0","29997.966","152.532","83.09","10.55","7.1"
"SLE","Africa","Sierra Leone","2021-03-05","3909.0","9.0","79.0","490.035","9.903",,"2.42","8.8"
"SOM","Africa","Somalia","2021-03-05","7850.0","0.0","274.0","493.921","17.24",,"6.05",
"ZAF","Africa","South Africa","2021-03-05","1518979.0","1313.0","50566.0","25611.407","852.59",,"5.52","8.1"
"SSD","Africa","South Sudan","2021-03-05","8527.0","113.0","100.0","761.766","8.934",,"10.43",
"SDN","Africa","Sudan","2021-03-05","30479.0","0.0","1895.0","695.086","43.216",,"15.67",
"TZA","Africa","Tanzania","2021-03-05","509.0","0.0","21.0","8.521","0.352",,"5.75","3.3"
"TGO","Africa","Togo","2021-03-05","7428.0","105.0","88.0","897.238","10.63",,"6.15","0.9"
"TUN","Africa","Tunisia","2021-03-05","236356.0","713.0","8130.0","19998.616","687.898",,"8.52","1.1"
"UGA","Africa","Uganda","2021-03-05","40452.0","26.0","334.0","884.371","7.302",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-03-05","81341.0","654.0","1113.0","4424.565","60.542",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-03-05","36248.0","25.0","1484.0","2438.82","99.846","0.21","1.82","1.6"
"AFG","Asia","Afghanistan","2021-03-05","55827.0","52.0","2449.0","1434.097","62.91",,"9.59",
"ARM","Asia","Armenia","2021-03-05","173749.0","442.0","3215.0","58634.924","1084.963",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-03-05","236012.0","365.0","3235.0","23277.239","319.059",,"7.11","0.3"
"BHR","Asia","Bahrain","2021-03-05","125514.0","657.0","468.0","73763.078","275.038","18.05","16.52","5.8"
"BGD","Asia","Bangladesh","2021-03-05","549184.0","635.0","8441.0","3334.665","51.254",,"8.38","1.0"
