"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"GMB","Africa","Gambia","2021-01-28","4019.0","0.0","128.0","1663.036","52.966",,"1.91","0.7"
"GHA","Africa","Ghana","2021-01-28","63883.0","1132.0","390.0","2055.904","12.551",,"4.97","0.3"
"GIN","Africa","Guinea","2021-01-28","14435.0","0.0","82.0","1099.157","6.244",,"2.42",
"GNB","Africa","Guinea-Bissau","2021-01-28","2532.0","0.0","45.0","1286.587","22.866",,"2.42",
"KEN","Africa","Kenya","2021-01-28","100422.0","99.0","1753.0","1867.576","32.601",,"2.92","1.2"
"LSO","Africa","Lesotho","2021-01-28","8278.0","231.0","160.0","3864.158","74.688",,"3.94","0.4"
"LBR","Africa","Liberia","2021-01-28","1936.0","0.0","84.0","382.784","16.608",,"2.42","1.5"
"LBY","Africa","Libya","2021-01-28","116779.0","715.0","1832.0","16995.215","266.617",,"10.43",
"MDG","Africa","Madagascar","2021-01-28","18743.0","0.0","279.0","676.862","10.075",,"3.94",
"MWI","Africa","Malawi","2021-01-28","22304.0","644.0","628.0","1165.92","32.828",,"3.94","4.4"
"MLI","Africa","Mali","2021-01-28","8056.0","19.0","328.0","397.811","16.197",,"2.42","1.6"
"MRT","Africa","Mauritania","2021-01-28","16543.0","37.0","421.0","3557.895","90.544",,"2.42",
"MUS","Africa","Mauritius","2021-01-28","569.0","0.0","10.0","447.409","7.863",,"22.02","3.2"
"MAR","Africa","Morocco","2021-01-28","469139.0","756.0","8224.0","12710.157","222.809",,"7.14","0.8"
"MOZ","Africa","Mozambique","2021-01-28","35833.0","907.0","347.0","1146.457","11.102",,"3.3","5.1"
"NAM","Africa","Namibia","2021-01-28","33459.0","194.0","332.0","13168.086","130.662",,"3.94","9.7"
"NER","Africa","Niger","2021-01-28","4474.0","41.0","157.0","184.825","6.486",,"2.42","0.1"
"NGA","Africa","Nigeria","2021-01-28","127024.0","864.0","1547.0","616.204","7.505",,"2.42","0.6"
"RWA","Africa","Rwanda","2021-01-28","14529.0","363.0","186.0","1121.739","14.36",,"4.28","4.7"
"STP","Africa","Sao Tome and Principe","2021-01-28","1232.0","11.0","17.0","5621.438","77.569",,"2.42",
"SEN","Africa","Senegal","2021-01-28","25711.0","304.0","614.0","1535.542","36.67",,"2.42","0.4"
"SYC","Africa","Seychelles","2021-01-28","1149.0","20.0","3.0","11683.954","30.506",,"10.55","7.1"
"SLE","Africa","Sierra Leone","2021-01-28","3282.0","46.0","77.0","411.434","9.653",,"2.42","8.8"
"SOM","Africa","Somalia","2021-01-28","4784.0","30.0","130.0","301.009","8.18",,"6.05",
"ZAF","Africa","South Africa","2021-01-28","1437798.0","7150.0","43105.0","24242.619","726.791",,"5.52","8.1"
"SSD","Africa","South Sudan","2021-01-28","3929.0","141.0","64.0","351.0","5.717",,"10.43",
"SDN","Africa","Sudan","2021-01-28","29066.0","72.0","1798.0","662.862","41.004",,"15.67",
"TZA","Africa","Tanzania","2021-01-28","509.0","0.0","21.0","8.521","0.352",,"5.75","3.3"
"TGO","Africa","Togo","2021-01-28","4922.0","52.0","76.0","594.535","9.18",,"6.15","0.9"
"TUN","Africa","Tunisia","2021-01-28","204351.0","2028.0","6508.0","17290.6","550.657",,"8.52","1.1"
"UGA","Africa","Uganda","2021-01-28","39424.0","110.0","318.0","861.896","6.952",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-01-28","50319.0","1408.0","705.0","2737.115","38.349",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-01-28","32646.0","342.0","1160.0","2196.472","78.047",,"1.82","1.6"
"AFG","Asia","Afghanistan","2021-01-28","54891.0","37.0","2397.0","1410.052","61.575",,"9.59",
"ARM","Asia","Armenia","2021-01-28","166669.0","242.0","3067.0","56245.642","1035.018",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-01-28","229793.0","209.0","3113.0","22663.876","307.027",,"7.11","0.3"
"BHR","Asia","Bahrain","2021-01-28","101503.0","387.0","372.0","59652.1","218.62",,"16.52","5.8"
"BGD","Asia","Bangladesh","2021-01-28","533953.0","509.0","8087.0","3242.182","49.105",,"8.38","1.0"
"BTN","Asia","Bhutan","2021-01-28","857.0","1.0","1.0","1110.662","1.296",,"9.75",
"BRN","Asia","Brunei","2021-01-28","180.0","4.0","3.0","411.445","6.857",,"12.79","2.0"
"KHM","Asia","Cambodia","2021-01-28","463.0","3.0",,"27.693",,,"4.0","2.0"
"CHN","Asia","China","2021-01-28","99746.0","91.0","4813.0","69.301","3.344",,"9.74","1.9"
"GEO","Asia","Georgia","2021-01-28","256287.0","723.0","3127.0","64245.615","783.871",,"7.11","5.3"
"IND","Asia","India","2021-01-28","10720048.0","18855.0","154010.0","7768.126","111.601",,"10.39","1.9"
"IDN","Asia","Indonesia","2021-01-28","1037993.0","13695.0","29331.0","3794.893","107.234","0.14","6.32","2.8"
"IRN","Asia","Iran","2021-01-28","1398841.0","6527.0","57736.0","16654.266","687.391",,"9.59","0.8"
"IRQ","Asia","Iraq","2021-01-28","617202.0","943.0","13024.0","15344.694","323.799",,"8.83",
"ISR","Asia","Israel","2021-01-28","628895.0","7305.0","4669.0","72658.081","539.423","50.22","6.74","15.4"
"JPN","Asia","Japan","2021-01-28","380644.0","4162.0","5503.0","3009.604","43.51",,"5.72","11.2"
"JOR","Asia","Jordan","2021-01-28","324169.0","1058.0","4269.0","31771.494","418.401",,"11.75",
"KAZ","Asia","Kazakhstan","2021-01-28","231716.0","1528.0","3040.0","12340.609","161.903",,"7.11","7.0"
"KWT","Asia","Kuwait","2021-01-28","163450.0","588.0","958.0","38273.642","224.326",,"15.84","2.7"
"KGZ","Asia","Kyrgyzstan","2021-01-28","84303.0","0.0","1408.0","12921.602","215.812",,"7.11","3.6"
"LAO","Asia","Laos","2021-01-28","44.0","0.0",,"6.048",,,"4.0","7.3"
"LBN","Asia","Lebanon","2021-01-28","293157.0","3497.0","2621.0","42950.625","384.004",,"12.71","26.9"
"MYS","Asia","Malaysia","2021-01-28","198208.0","4094.0","717.0","6123.958","22.153",,"16.74","1.0"
"MDV","Asia","Maldives","2021-01-28","15496.0","106.0","51.0","28667.523","94.35",,"9.19","2.1"
"MNG","Asia","Mongolia","2021-01-28","1710.0","18.0","2.0","521.613","0.61",,"4.82","5.5"
"MMR","Asia","Myanmar","2021-01-28","139152.0","350.0","3103.0","2557.481","57.03",,"4.61","6.3"
"NPL","Asia","Nepal","2021-01-28","270588.0","213.0","2020.0","9286.81","69.328",,"7.26","9.5"
"OMN","Asia","Oman","2021-01-28","133728.0","154.0","1527.0","26187.174","299.024",,"12.61","0.5"
"PAK","Asia","Pakistan","2021-01-28","541031.0","1644.0","11560.0","2449.297","52.333",,"8.35","2.8"
"PSE","Asia","Palestine","2021-01-28","157593.0","597.0","1812.0","30892.011","355.195",,"10.59",
"PHL","Asia","Philippines","2021-01-28","519575.0","1168.0","10552.0","4741.466","96.294",,"7.07","7.8"
"QAT","Asia","Qatar","2021-01-28","150280.0","347.0","248.0","52161.357","86.079",,"16.52","0.8"
"SAU","Asia","Saudi Arabia","2021-01-28","367276.0","253.0","6366.0","10549.704","182.858",,"17.72","1.8"
"SGP","Asia","Singapore","2021-01-28","59425.0","34.0","29.0","10157.524","4.957","1.93","10.99","5.2"
"KOR","Asia","South Korea","2021-01-28","77395.0","469.0","1399.0","1509.581","27.287",,"6.8","6.2"
"LKA","Asia","Sri Lanka","2021-01-28","61586.0","892.0","297.0","2876.07","13.87",,"10.68","0.3"
"SYR","Asia","Syria","2021-01-28","13885.0","62.0","906.0","793.399","51.769",,,
"TWN","Asia","Taiwan","2021-01-28","895.0","2.0","7.0","37.579","0.294",,,
"TJK","Asia","Tajikistan","2021-01-28","13308.0","0.0","90.0","1395.313","9.436",,"7.11",
"THA","Asia","Thailand","2021-01-28","16221.0","756.0","76.0","232.393","1.089",,"7.04","1.9"
"TLS","Asia","Timor","2021-01-28","68.0","0.0",,"51.576",,,"6.86","6.3"
"TUR","Asia","Turkey","2021-01-28","2457118.0","7279.0","25605.0","29133.806","303.596","2.01","12.13","14.1"
"ARE","Asia","United Arab Emirates","2021-01-28","293052.0","3966.0","819.0","29629.944","82.808","29.0","17.26","1.2"
"UZB","Asia","Uzbekistan","2021-01-28","78556.0","46.0","621.0","2347.113","18.554",,"7.57","1.3"
"VNM","Asia","Vietnam","2021-01-28","1651.0","98.0","35.0","16.961","0.36",,"6.0","1.0"
"YEM","Asia","Yemen","2021-01-28","2120.0","0.0","615.0","71.079","20.62",,"5.35","7.6"
"ALB","Europe","Albania","2021-01-28","75454.0","887.0","1350.0","26219.334","469.108",,"10.08","7.1"
"AND","Europe","Andorra","2021-01-28","9779.0","63.0","100.0","126564.421","1294.247",,"7.97","29.0"
"AUT","Europe","Austria","2021-01-28","410230.0","1449.0","7607.0","45548.721","844.622","1.88","6.35","28.4"
"BLR","Europe","Belarus","2021-01-28","242851.0","1718.0","1688.0","25700.365","178.637",,"5.18","10.5"
"BEL","Europe","Belgium","2021-01-28","702437.0","2775.0","20982.0","60609.169","1810.414",,"4.29","25.1"
"BIH","Europe","Bosnia and Herzegovina","2021-01-28","121194.0","330.0","4659.0","36940.212","1420.074",,"10.08","30.2"
"BGR","Europe","Bulgaria","2021-01-28","217574.0","560.0","8973.0","31312.617","1291.368",,"5.81","30.1"
"HRV","Europe","Croatia","2021-01-28","230978.0","619.0","4943.0","56263.805","1204.063",,"5.59","34.3"
"CYP","Europe","Cyprus","2021-01-28","30538.0","158.0","197.0","34864.75","224.912",,"9.24","19.6"
"CZE","Europe","Czechia","2021-01-28","964660.0","8505.0","15944.0","90079.524","1488.844",,"6.82","30.5"
"DNK","Europe","Denmark","2021-01-28","197892.0","668.0","2072.0","34165.239","357.722",,"6.41","19.3"
"EST","Europe","Estonia","2021-01-28","42656.0","690.0","406.0","32155.858","306.06","2.38","4.02","24.5"
"FIN","Europe","Finland","2021-01-28","44039.0","423.0","664.0","7948.248","119.84","2.5","5.76","18.3"
"FRA","Europe","France","2021-01-28","3166145.0","696.0","74601.0","48505.817","1142.899",,"4.77","30.1"
"DEU","Europe","Germany","2021-01-28","2194562.0","14883.0","55883.0","26193.109","666.989",,"8.31","28.2"
"GRC","Europe","Greece","2021-01-28","154796.0","713.0","5742.0","14851.307","550.894","2.23","4.55","35.3"
"HUN","Europe","Hungary","2021-01-28","363450.0","1569.0","12291.0","37622.86","1272.314",,"7.55","26.8"
"ISL","Europe","Iceland","2021-01-28","6001.0","1.0","29.0","17585.348","84.982",,"5.31","14.3"
"IRL","Europe","Ireland","2021-01-28","193645.0","2463.0","3167.0","39216.889","641.379",,"3.28","23.0"
"ITA","Europe","Italy","2021-01-28","2515507.0","14360.0","87381.0","41604.878","1445.226","2.73","4.78","19.8"
"OWID_KOS","Europe","Kosovo","2021-01-28","58988.0","0.0","1479.0","30519.864","765.221",,,
"LVA","Europe","Latvia","2021-01-28","63992.0","965.0","1148.0","33926.377","608.63",,"4.91","25.6"
"LIE","Europe","Liechtenstein","2021-01-28","2475.0","17.0","52.0","64897.606","1363.505",,"7.77",
"LTU","Europe","Lithuania","2021-01-28","180170.0","958.0","2743.0","66183.226","1007.607",,"3.67","21.3"
"LUX","Europe","Luxembourg","2021-01-28","50228.0","139.0","574.0","80239.498","916.968",,"4.42","20.9"
"MLT","Europe","Malta","2021-01-28","17400.0","208.0","261.0","39407.617","591.114",,"8.83","20.9"
"MDA","Europe","Moldova","2021-01-28","158309.0","683.0","3413.0","39244.039","846.066",,"5.72","5.9"
"MCO","Europe","Monaco","2021-01-28","1430.0","17.0","11.0","36438.691","280.298",,"5.46",
"MNE","Europe","Montenegro","2021-01-28","60288.0","463.0","790.0","95990.523","1257.838",,"10.08","44.0"
"NLD","Europe","Netherlands","2021-01-28","979702.0","4730.0","13925.0","57175.913","812.67","1.19","5.29","24.4"
"MKD","Europe","North Macedonia","2021-01-28","91891.0","336.0","2831.0","44106.692","1358.85",,"10.08",
"NOR","Europe","Norway","2021-01-28","62276.0","315.0","557.0","11487.405","102.744",,"5.31","19.6"
"POL","Europe","Poland","2021-01-28","1496665.0","7153.0","36443.0","39545.555","962.913",,"5.91","23.3"
"PRT","Europe","Portugal","2021-01-28","685383.0","16432.0","11608.0","67216.112","1138.407","2.9","9.85","16.3"
"ROU","Europe","Romania","2021-01-28","721513.0","2901.0","18105.0","37505.194","941.122","3.17","9.74","22.9"
"RUS","Europe","Russia","2021-01-28","3752548.0","18856.0","70533.0","25713.927","483.32",,"6.18","23.4"
"SMR","Europe","San Marino","2021-01-28","2969.0","28.0","65.0","87483.057","1915.257",,"5.64",
"SRB","Europe","Serbia","2021-01-28","390637.0","1592.0","3965.0","57407.817","582.694",,"10.08","37.7"
"SVK","Europe","Slovakia","2021-01-28","243427.0","2035.0","4411.0","44586.615","807.928",,"7.29","23.1"
"SVN","Europe","Slovenia","2021-01-28","163235.0","1573.0","3448.0","78518.682","1658.544",,"7.25","20.1"
"ESP","Europe","Spain","2021-01-28","2705001.0","34899.0","57806.0","57855.065","1236.365",,"7.17","27.4"
"CHE","Europe","Switzerland","2021-01-28","519404.0","1699.0","9308.0","60014.665","1075.495",,"5.59","22.6"
"UKR","Europe","Ukraine","2021-01-28","1247674.0","5811.0","23469.0","28528.853","536.633",,"7.11","13.5"
"GBR","Europe","United Kingdom","2021-01-28","3754448.0","28811.0","103324.0","55305.185","1522.022",,"4.28","20.0"
"VAT","Europe","Vatican","2021-01-28","27.0","0.0",,"33374.536",,,,
"OWID_INT","International","International","2021-01-28","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2021-01-28","215.0","0.0","6.0","2195.491","61.27",,"13.17",
"BHS","North America","Bahamas","2021-01-28","8161.0","0.0","175.0","20752.807","445.012",,"13.17","3.1"
"BRB","North America","Barbados","2021-01-28","1477.0","34.0","11.0","5139.697","38.278",,"13.57","1.9"
"BLZ","North America","Belize","2021-01-28","11845.0","29.0","298.0","29789.674","749.457",,"17.11",
"CAN","North America","Canada","2021-01-28","770427.0","4562.0","19659.0","20412.903","520.876","2.39","7.37","12.0"
"CRI","North America","Costa Rica","2021-01-28","192637.0","571.0","2599.0","37815.604","510.197",,"8.78","6.4"
"CUB","North America","Cuba","2021-01-28","24105.0","666.0","208.0","2128.173","18.364",,"8.27","17.1"
"DMA","North America","Dominica","2021-01-28","117.0","4.0",,"1625.203",,,"11.62",
"DOM","North America","Dominican Republic","2021-01-28","208610.0","1155.0","2603.0","19230.443","239.954",,"8.2","8.5"
"SLV","North America","El Salvador","2021-01-28","53989.0","0.0","1599.0","8323.671","246.523",,"8.87","2.5"
"GRD","North America","Grenada","2021-01-28","148.0","0.0","1.0","1315.333","8.887",,"10.71",
"GTM","North America","Guatemala","2021-01-28","157595.0","1098.0","5543.0","8796.54","309.396",,"10.18",
"HTI","North America","Haiti","2021-01-28","11286.0","0.0","243.0","989.78","21.311",,"6.65","2.9"
"HND","North America","Honduras","2021-01-28","144992.0","985.0","3549.0","14638.843","358.318",,"7.21","2.0"
"JAM","North America","Jamaica","2021-01-28","15435.0","194.0","344.0","5212.483","116.171",,"11.28","5.3"
"MEX","North America","Mexico","2021-01-28","1825519.0","18670.0","155145.0","14158.691","1203.302",,"13.06","6.9"
"NIC","North America","Nicaragua","2021-01-28","6253.0","0.0","169.0","943.913","25.511",,"11.47",
"PAN","North America","Panama","2021-01-28","316808.0","1408.0","5196.0","73424.11","1204.236",,"8.33","2.4"
"KNA","North America","Saint Kitts and Nevis","2021-01-28","37.0","0.0",,"695.593",,,"12.84",
"LCA","North America","Saint Lucia","2021-01-28","1029.0","60.0","13.0","5603.69","70.795",,"11.62",
"VCT","North America","Saint Vincent and the Grenadines","2021-01-28","827.0","0.0","2.0","7454.01","18.027",,"11.62",
"TTO","North America","Trinidad and Tobago","2021-01-28","7520.0","11.0","134.0","5373.382","95.749",,"10.97",
"USA","North America","United States","2021-01-28","25762726.0","164665.0","433067.0","77832.387","1308.349",,"10.79","19.1"
"AUS","Oceania","Australia","2021-01-28","28799.0","5.0","909.0","1129.378","35.647",,"5.07","13.0"
"FJI","Oceania","Fiji","2021-01-28","55.0","0.0","2.0","61.354","2.231",,"14.49","10.2"
"MHL","Oceania","Marshall Islands","2021-01-28","4.0","0.0",,"67.574",,,"30.53",
"FSM","Oceania","Micronesia (country)","2021-01-28","1.0","0.0",,"8.694",,,"12.02",
"NZL","Oceania","New Zealand","2021-01-28","2305.0","6.0","25.0","477.994","5.184",,"8.08","14.8"
"PNG","Oceania","Papua New Guinea","2021-01-28","851.0","0.0","9.0","95.115","1.006",,"17.65","23.5"
"WSM","Oceania","Samoa","2021-01-28","2.0","0.0",,"10.08",,,"9.21","16.7"
"SLB","Oceania","Solomon Islands","2021-01-28","17.0","0.0",,"24.75",,,"18.68",
"VUT","Oceania","Vanuatu","2021-01-28","1.0","0.0",,"3.256",,,"12.02","2.8"
"ARG","South America","Argentina","2021-01-28","1905524.0","9471.0","47601.0","42161.55","1053.218","0.73","5.5","16.2"
"BOL","South America","Bolivia","2021-01-28","210726.0","2652.0","10226.0","18052.384","876.037",,"6.89",
"BRA","South America","Brazil","2021-01-28","9058687.0","61811.0","221547.0","42617.201","1042.283","0.68","8.11","10.1"
"CHL","South America","Chile","2021-01-28","714143.0","4255.0","18174.0","37357.982","950.712",,"8.46","34.2"
"COL","South America","Colombia","2021-01-28","2067575.0","12270.0","52913.0","40633.998","1039.898",,"7.44","4.7"
"ECU","South America","Ecuador","2021-01-28","246000.0","2465.0","14766.0","13943.16","836.93","0.02","5.55","2.0"
"GUY","South America","Guyana","2021-01-28","7470.0","90.0","175.0","9497.063","222.488",,"11.62",
"PRY","South America","Paraguay","2021-01-28","130917.0","754.0","2681.0","18354.918","375.883",,"8.27","5.0"
"PER","South America","Peru","2021-01-28","1113970.0","6731.0","40272.0","33785.491","1221.406",,"5.95","4.8"
"SUR","South America","Suriname","2021-01-28","8293.0","50.0","154.0","14136.583","262.515",,"12.54","7.4"
"URY","South America","Uruguay","2021-01-28","39887.0","559.0","415.0","11482.48","119.468",,"6.93","14.0"
"VEN","South America","Venezuela","2021-01-28","125364.0","406.0","1171.0","4408.646","41.18",,"6.47",
"OWID_WRL","World","World","2021-01-28","100889040.0","583480.0","2179558.0","12943.123","279.617",,"8.51","6.434"
