"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"LUX","Europe","Luxembourg","2021-02-02","50923.0","190.0","586.0","81349.764","936.138",,"4.42","20.9"
"MLT","Europe","Malta","2021-02-02","18168.0","141.0","270.0","41146.988","611.498","6.57","8.83","20.9"
"MDA","Europe","Moldova","2021-02-02","160725.0","639.0","3462.0","39842.953","858.213",,"5.72","5.9"
"MCO","Europe","Monaco","2021-02-02","1543.0","44.0","17.0","39318.112","433.187",,"5.46",
"MNE","Europe","Montenegro","2021-02-02","62476.0","504.0","818.0","99474.256","1302.419",,"10.08","44.0"
"NLD","Europe","Netherlands","2021-02-02","998924.0","3624.0","14218.0","58297.718","829.77","1.62","5.29","24.4"
"MKD","Europe","North Macedonia","2021-02-02","93160.0","407.0","2873.0","44715.798","1379.009",,"10.08",
"NOR","Europe","Norway","2021-02-02","63553.0","291.0","568.0","11722.959","104.773",,"5.31","19.6"
"POL","Europe","Poland","2021-02-02","1520215.0","4326.0","37476.0","40167.804","990.208",,"5.91","23.3"
"PRT","Europe","Portugal","2021-02-02","731861.0","5540.0","13017.0","71774.25","1276.589",,"9.85","16.3"
"ROU","Europe","Romania","2021-02-02","732732.0","2676.0","18513.0","38088.373","962.33","3.89","9.74","22.9"
"RUS","Europe","Russia","2021-02-02","3842145.0","16406.0","72982.0","26327.88","500.101",,"6.18","23.4"
"SMR","Europe","San Marino","2021-02-02","3066.0","41.0","67.0","90341.21","1974.188",,"5.64",
"SRB","Europe","Serbia","2021-02-02","398905.0","1903.0","4056.0","58622.878","596.068","7.29","10.08","37.7"
"SVK","Europe","Slovakia","2021-02-02","252094.0","1737.0","4784.0","46174.081","876.248",,"7.29","23.1"
"SVN","Europe","Slovenia","2021-02-02","168486.0","1650.0","3541.0","81044.498","1703.278",,"7.25","20.1"
"ESP","Europe","Spain","2021-02-02","2851869.0","29064.0","59805.0","60996.305","1279.12",,"7.17","27.4"
"SWE","Europe","Sweden","2021-02-02",,,,,,"2.82","4.79","18.8"
"CHE","Europe","Switzerland","2021-02-02","526728.0","1633.0","9489.0","60860.918","1096.409",,"5.59","22.6"
"UKR","Europe","Ukraine","2021-02-02","1266464.0","2631.0","24100.0","28958.499","551.062",,"7.11","13.5"
"GBR","Europe","United Kingdom","2021-02-02","3863757.0","16906.0","108225.0","56915.369","1594.217",,"4.28","20.0"
"VAT","Europe","Vatican","2021-02-02","27.0","0.0",,"33374.536",,,,
"OWID_INT","International","International","2021-02-02","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2021-02-02","249.0","15.0","7.0","2542.684","71.481",,"13.17",
"BHS","North America","Bahamas","2021-02-02","8223.0","49.0","176.0","20910.469","447.555",,"13.17","3.1"
"BRB","North America","Barbados","2021-02-02","1586.0","28.0","14.0","5518.998","48.718",,"13.57","1.9"
"BLZ","North America","Belize","2021-02-02","11957.0","12.0","303.0","30071.349","762.032",,"17.11",
"CAN","North America","Canada","2021-02-02","791133.0","2947.0","20242.0","20961.521","536.323","2.61","7.37","12.0"
"CRI","North America","Costa Rica","2021-02-02","195009.0","440.0","2641.0","38281.24","518.441",,"8.78","6.4"
"CUB","North America","Cuba","2021-02-02","28636.0","1044.0","218.0","2528.204","19.247",,"8.27","17.1"
"DMA","North America","Dominica","2021-02-02","121.0","4.0",,"1680.766",,,"11.62",
"DOM","North America","Dominican Republic","2021-02-02","215920.0","834.0","2704.0","19904.306","249.265",,"8.2","8.5"
"SLV","North America","El Salvador","2021-02-02","55195.0","0.0","1638.0","8509.604","252.536",,"8.87","2.5"
"GRD","North America","Grenada","2021-02-02","148.0","0.0","1.0","1315.333","8.887",,"10.71",
"GTM","North America","Guatemala","2021-02-02","160299.0","667.0","5709.0","8947.47","318.661",,"10.18",
"HTI","North America","Haiti","2021-02-02","11590.0","57.0","245.0","1016.441","21.486",,"6.65","2.9"
"HND","North America","Honduras","2021-02-02","148951.0","1108.0","3614.0","15038.556","364.881",,"7.21","2.0"
"JAM","North America","Jamaica","2021-02-02","15973.0","195.0","353.0","5394.168","119.21",,"11.28","5.3"
"MEX","North America","Mexico","2021-02-02","1874092.0","4384.0","159533.0","14535.422","1237.335","0.53","13.06","6.9"
"NIC","North America","Nicaragua","2021-02-02","6299.0","46.0","170.0","950.856","25.662",,"11.47",
"PAN","North America","Panama","2021-02-02","322201.0","1098.0","5339.0","74674.003","1237.378",,"8.33","2.4"
"KNA","North America","Saint Kitts and Nevis","2021-02-02","39.0","1.0",,"733.193",,,"12.84",
"LCA","North America","Saint Lucia","2021-02-02","1470.0","59.0","16.0","8005.271","87.132",,"11.62",
"VCT","North America","Saint Vincent and the Grenadines","2021-02-02","1059.0","158.0","2.0","9545.098","18.027",,"11.62",
"TTO","North America","Trinidad and Tobago","2021-02-02","7578.0","12.0","134.0","5414.826","95.749",,"10.97",
"USA","North America","United States","2021-02-02","26435557.0","114437.0","446885.0","79865.092","1350.095","9.8","10.79","19.1"
"AUS","Oceania","Australia","2021-02-02","28829.0","6.0","909.0","1130.554","35.647",,"5.07","13.0"
"FJI","Oceania","Fiji","2021-02-02","55.0","0.0","2.0","61.354","2.231",,"14.49","10.2"
"MHL","Oceania","Marshall Islands","2021-02-02","4.0","0.0",,"67.574",,,"30.53",
"FSM","Oceania","Micronesia (country)","2021-02-02","1.0","0.0",,"8.694",,,"12.02",
"NZL","Oceania","New Zealand","2021-02-02","2308.0","1.0","25.0","478.616","5.184",,"8.08","14.8"
"PNG","Oceania","Papua New Guinea","2021-02-02","867.0","0.0","9.0","96.904","1.006",,"17.65","23.5"
"WSM","Oceania","Samoa","2021-02-02","2.0","0.0",,"10.08",,,"9.21","16.7"
"SLB","Oceania","Solomon Islands","2021-02-02","17.0","0.0",,"24.75",,,"18.68",
"VUT","Oceania","Vanuatu","2021-02-02","1.0","0.0",,"3.256",,,"12.02","2.8"
"ARG","South America","Argentina","2021-02-02","1943548.0","9695.0","48426.0","43002.867","1071.472",,"5.5","16.2"
"BOL","South America","Bolivia","2021-02-02","220426.0","2127.0","10513.0","18883.359","900.623",,"6.89",
"BRA","South America","Brazil","2021-02-02","9283418.0","54096.0","226309.0","43674.463","1064.686","1.08","8.11","10.1"
"CHL","South America","Chile","2021-02-02","734035.0","3147.0","18559.0","38398.565","970.851","0.4","8.46","34.2"
"COL","South America","Colombia","2021-02-02","2114597.0","10091.0","54576.0","41558.12","1072.581",,"7.44","4.7"
"ECU","South America","Ecuador","2021-02-02","251279.0","293.0","14915.0","14242.371","845.375",,"5.55","2.0"
"GUY","South America","Guyana","2021-02-02","7678.0","24.0","177.0","9761.505","225.031",,"11.62",
"PRY","South America","Paraguay","2021-02-02","134482.0","701.0","2750.0","18854.74","385.557",,"8.27","5.0"
"PER","South America","Peru","2021-02-02","1142716.0","4477.0","41181.0","34657.326","1248.975",,"5.95","4.8"
"SUR","South America","Suriname","2021-02-02","8497.0","48.0","156.0","14484.329","265.924",,"12.54","7.4"
"URY","South America","Uruguay","2021-02-02","42667.0","539.0","453.0","12282.773","130.407",,"6.93","14.0"
"VEN","South America","Venezuela","2021-02-02","127752.0","406.0","1202.0","4492.624","42.27",,"6.47",
"OWID_WRL","World","World","2021-02-02","103293220.0","447190.0","2241249.0","13251.557","287.531","1.33","8.51","6.434"
