"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2020-12-07","88825.0","573.0","2527.0","2025.607","57.627","43851043.0","76.88","0.754"
"AGO","Africa","Angola","2020-12-07","15648.0","57.0","354.0","476.111","10.771","32866268.0","61.15","0.581"
"BEN","Africa","Benin","2020-12-07","3073.0","18.0","44.0","253.481","3.629","12123198.0","61.77","0.515"
"BWA","Africa","Botswana","2020-12-07","12058.0","527.0","36.0","5127.518","15.309","2351625.0","69.59","0.717"
"BFA","Africa","Burkina Faso","2020-12-07","3315.0","103.0","68.0","158.588","3.253","20903278.0","61.58","0.423"
"BDI","Africa","Burundi","2020-12-07","698.0","4.0","1.0","58.701","0.084","11890781.0","61.58","0.417"
"CMR","Africa","Cameroon","2020-12-07","24752.0","0.0","443.0","932.424","16.688","26545864.0","59.29","0.556"
"CPV","Africa","Cape Verde","2020-12-07","11098.0","35.0","109.0","19960.862","196.047","555988.0","72.98","0.654"
"CAF","Africa","Central African Republic","2020-12-07","4922.0","0.0","63.0","1019.097","13.044","4829764.0","53.28","0.367"
"TCD","Africa","Chad","2020-12-07","1728.0","3.0","102.0","105.2","6.21","16425859.0","54.24","0.404"
"COM","Africa","Comoros","2020-12-07","616.0","0.0","7.0","708.376","8.05","869595.0","64.32","0.503"
"COG","Africa","Congo","2020-12-07","5774.0","0.0","94.0","1046.376","17.035","5518092.0","64.57","0.606"
"CIV","Africa","Cote d'Ivoire","2020-12-07","21507.0","22.0","132.0","815.33","5.004","26378275.0","57.78","0.492"
"COD","Africa","Democratic Republic of Congo","2020-12-07","13595.0","68.0","344.0","151.795","3.841","89561404.0","60.68","0.457"
"DJI","Africa","Djibouti","2020-12-07","5708.0","7.0","61.0","5777.316","61.741","988002.0","67.11","0.476"
"EGY","Africa","Egypt","2020-12-07","118847.0","415.0","6790.0","1161.359","66.351","102334403.0","71.99","0.696"
"GNQ","Africa","Equatorial Guinea","2020-12-07","5166.0","7.0","85.0","3682.149","60.585","1402985.0","58.74","0.591"
"ERI","Africa","Eritrea","2020-12-07","649.0","17.0",,"183.001",,"3546427.0","66.32","0.44"
"ETH","Africa","Ethiopia","2020-12-07","113735.0","440.0","1755.0","989.313","15.266","114963583.0","66.6","0.463"
"GAB","Africa","Gabon","2020-12-07","9278.0","24.0","60.0","4168.524","26.957","2225728.0","66.47","0.702"
"GMB","Africa","Gambia","2020-12-07","3770.0","0.0","123.0","1560.002","50.897","2416664.0","62.05","0.46"
"GHA","Africa","Ghana","2020-12-07","52274.0","0.0","325.0","1682.3","10.459","31072945.0","64.07","0.592"
"GIN","Africa","Guinea","2020-12-07","13264.0","31.0","79.0","1009.991","6.015","13132792.0","61.6","0.459"
"GNB","Africa","Guinea-Bissau","2020-12-07","2444.0","3.0","44.0","1241.871","22.358","1967998.0","58.32","0.455"
"KEN","Africa","Kenya","2020-12-07","88579.0","199.0","1531.0","1647.329","28.472","53771300.0","66.7","0.59"
"LSO","Africa","Lesotho","2020-12-07","2150.0","0.0","44.0","1003.617","20.539","2142252.0","54.33","0.52"
"LBR","Africa","Liberia","2020-12-07","1676.0","0.0","83.0","331.377","16.411","5057677.0","64.1","0.435"
"LBY","Africa","Libya","2020-12-07","87097.0","517.0","1243.0","12675.5","180.898","6871287.0","72.91","0.706"
"MDG","Africa","Madagascar","2020-12-07","17513.0","0.0","255.0","632.443","9.209","27691019.0","67.04","0.519"
"MWI","Africa","Malawi","2020-12-07","6051.0","0.0","185.0","316.31","9.671","19129955.0","64.26","0.477"
"MLI","Africa","Mali","2020-12-07","5290.0","155.0","175.0","261.224","8.642","20250834.0","59.31","0.427"
"MRT","Africa","Mauritania","2020-12-07","9679.0","163.0","194.0","2081.658","41.723","4649660.0","64.92","0.52"
"MUS","Africa","Mauritius","2020-12-07","511.0","3.0","10.0","401.803","7.863","1271767.0","74.99","0.79"
"MAR","Africa","Morocco","2020-12-07","381188.0","1531.0","6320.0","10327.343","171.225","36910558.0","76.68","0.667"
"MOZ","Africa","Mozambique","2020-12-07","16326.0","82.0","136.0","522.341","4.351","31255435.0","60.85","0.437"
"NAM","Africa","Namibia","2020-12-07","15219.0","141.0","152.0","5989.572","59.821","2540916.0","63.71","0.647"
"NER","Africa","Niger","2020-12-07","1894.0","38.0","78.0","78.243","3.222","24206636.0","62.42","0.354"
"NGA","Africa","Nigeria","2020-12-07","69645.0","390.0","1181.0","337.854","5.729","206139587.0","54.69","0.532"
"RWA","Africa","Rwanda","2020-12-07","6191.0","62.0","51.0","477.988","3.938","12952209.0","69.02","0.524"
"STP","Africa","Sao Tome and Principe","2020-12-07","1002.0","3.0","17.0","4571.981","77.569","219161.0","70.39","0.589"
"SEN","Africa","Senegal","2020-12-07","16553.0","76.0","340.0","988.597","20.306","16743930.0","67.94","0.505"
"SYC","Africa","Seychelles","2020-12-07","184.0","0.0",,"1871.06",,"98340.0","73.4","0.797"
"SLE","Africa","Sierra Leone","2020-12-07","2428.0","2.0","74.0","304.376","9.277","7976985.0","54.7","0.419"
"SOM","Africa","Somalia","2020-12-07","4579.0","54.0","121.0","288.11","7.613","15893219.0","57.4",
"ZAF","Africa","South Africa","2020-12-07","817878.0","3313.0","22249.0","13790.188","375.139","59308690.0","64.13","0.699"
"SSD","Africa","South Sudan","2020-12-07","3181.0","0.0","62.0","284.177","5.539","11193729.0","57.85","0.388"
"SDN","Africa","Sudan","2020-12-07","19747.0","279.0","1301.0","450.338","29.67","43849269.0","65.31","0.502"
"SWZ","Africa","Swaziland","2020-12-07","6529.0","28.0","123.0","5627.653","106.019","1160164.0","60.19","0.588"
"TZA","Africa","Tanzania","2020-12-07","509.0","0.0","21.0","8.521","0.352","59734213.0","65.46","0.538"
"TGO","Africa","Togo","2020-12-07","3111.0","16.0","65.0","375.782","7.851","8278737.0","61.04","0.503"
"TUN","Africa","Tunisia","2020-12-07","104329.0","327.0","3596.0","8827.513","304.266","11818618.0","76.7","0.735"
"UGA","Africa","Uganda","2020-12-07","23200.0","701.0","207.0","507.204","4.525","45741000.0","63.37","0.516"
"ESH","Africa","Western Sahara","2020-12-07","10.0","0.0","1.0","16.741","1.674","597330.0","70.26",
"ZMB","Africa","Zambia","2020-12-07","17931.0","15.0","364.0","975.361","19.8","18383956.0","63.89","0.588"
"ZWE","Africa","Zimbabwe","2020-12-07","10839.0","121.0","294.0","729.264","19.781","14862927.0","61.49","0.535"
"AFG","Asia","Afghanistan","2020-12-07","47516.0","210.0","1900.0","1220.602","48.808","38928341.0","64.83","0.498"
"ARM","Asia","Armenia","2020-12-07","142344.0","407.0","2344.0","48036.706","791.028","2963234.0","75.09","0.755"
"AZE","Asia","Azerbaijan","2020-12-07","149765.0","3086.0","1675.0","14770.926","165.201","10139175.0","73.0","0.757"
"BHR","Asia","Bahrain","2020-12-07","88111.0","181.0","341.0","51781.782","200.402","1701583.0","77.29","0.846"
"BGD","Asia","Bangladesh","2020-12-07","479743.0","2198.0","6874.0","2913.017","41.739","164689383.0","72.59","0.608"
