"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"ISR","Asia","Israel","2021-01-13","520060.0","9997.0","3817.0","60084.055","440.989",,"2.99","82.97"
"JPN","Asia","Japan","2021-01-13","304140.0","5819.0","4059.0","2404.716","32.093",,"13.05","84.63"
"JOR","Asia","Jordan","2021-01-13","310968.0","1122.0","4091.0","30477.676","400.955",,"1.4","74.53"
"KAZ","Asia","Kazakhstan","2021-01-13","211901.0","925.0","2881.0","11285.312","153.435",,"6.7","73.6"
"KWT","Asia","Kuwait","2021-01-13","155874.0","539.0","946.0","36499.637","221.516",,"2.0","75.49"
"KGZ","Asia","Kyrgyzstan","2021-01-13","82587.0","0.0","1375.0","12658.581","210.754",,"4.5","71.45"
"LAO","Asia","Laos","2021-01-13","41.0","0.0",,"5.635",,,"1.5","67.92"
"LBN","Asia","Lebanon","2021-01-13","231936.0","4988.0","1740.0","33981.096","254.929",,"2.9","78.93"
"MYS","Asia","Malaysia","2021-01-13","144518.0","2985.0","563.0","4465.118","17.395",,"1.9","76.16"
"MDV","Asia","Maldives","2021-01-13","14277.0","59.0","49.0","26412.379","90.65",,,"78.92"
"MNG","Asia","Mongolia","2021-01-13","1479.0","10.0","2.0","451.15","0.61",,"7.0","69.87"
"MMR","Asia","Myanmar","2021-01-13","132260.0","523.0","2902.0","2430.812","53.336",,"0.9","67.13"
"NPL","Asia","Nepal","2021-01-13","266143.0","445.0","1937.0","9134.254","66.479",,"0.3","70.78"
"OMN","Asia","Oman","2021-01-13","131086.0","142.0","1508.0","25669.807","295.303",,"1.6","77.86"
"PAK","Asia","Pakistan","2021-01-13","511921.0","3097.0","10818.0","2317.514","48.974",,"0.6","67.27"
"PSE","Asia","Palestine","2021-01-13","149769.0","801.0","1658.0","29358.319","325.008",,,"74.05"
"PHL","Asia","Philippines","2021-01-13","492700.0","1442.0","9699.0","4496.214","88.51",,"1.0","71.23"
"QAT","Asia","Qatar","2021-01-13","146480.0","201.0","246.0","50842.398","85.385",,"1.2","80.23"
"SAU","Asia","Saudi Arabia","2021-01-13","364271.0","175.0","6304.0","10463.388","181.077",,"2.7","75.13"
"SGP","Asia","Singapore","2021-01-13","58984.0","38.0","29.0","10082.144","4.957",,"2.4","83.62"
"KOR","Asia","South Korea","2021-01-13","70728.0","516.0","1195.0","1379.542","23.308",,"12.27","83.03"
"LKA","Asia","Sri Lanka","2021-01-13","50229.0","692.0","247.0","2345.697","11.535",,"3.6","76.98"
"SYR","Asia","Syria","2021-01-13","12660.0","102.0","799.0","723.401","45.655",,"1.5","72.7"
"TWN","Asia","Taiwan","2021-01-13","842.0","4.0","7.0","35.353","0.294",,,"80.46"
"TJK","Asia","Tajikistan","2021-01-13","13308.0","0.0","90.0","1395.313","9.436",,"4.8","71.1"
"THA","Asia","Thailand","2021-01-13","10991.0","0.0","67.0","157.464","0.96",,"2.1","77.15"
"TLS","Asia","Timor","2021-01-13","51.0","2.0",,"38.682",,,"5.9","69.5"
"TUR","Asia","Turkey","2021-01-13","2355839.0","9554.0","23325.0","27932.951","276.562",,"2.81","77.69"
"ARE","Asia","United Arab Emirates","2021-01-13","239587.0","3362.0","723.0","24224.197","73.101",,"1.2","77.97"
"UZB","Asia","Uzbekistan","2021-01-13","77716.0","53.0","618.0","2322.016","18.465",,"4.0","71.72"
"VNM","Asia","Vietnam","2021-01-13","1521.0","1.0","35.0","15.626","0.36",,"2.6","75.4"
"YEM","Asia","Yemen","2021-01-13","2109.0","2.0","612.0","70.71","20.519",,"0.7","66.12"
"ALB","Europe","Albania","2021-01-13","65334.0","707.0","1256.0","22702.759","436.445",,"2.89","78.57"
"AND","Europe","Andorra","2021-01-13","8818.0","136.0","87.0","114126.707","1125.995",,,"83.73"
"AUT","Europe","Austria","2021-01-13","385750.0","1917.0","6868.0","42830.654","762.569",,"7.37","81.54"
"BLR","Europe","Belarus","2021-01-13","217696.0","1972.0","1544.0","23038.269","163.398",,"11.0","74.79"
"BEL","Europe","Belgium","2021-01-13","670249.0","2927.0","20250.0","57831.856","1747.254",,"5.64","81.63"
"BIH","Europe","Bosnia and Herzegovina","2021-01-13","116668.0","468.0","4399.0","35560.676","1340.825",,"3.5","77.4"
"BGR","Europe","Bulgaria","2021-01-13","210416.0","535.0","8349.0","30282.459","1201.564",,"7.454","75.05"
"HRV","Europe","Croatia","2021-01-13","222117.0","1135.0","4472.0","54105.359","1089.332",,"5.54","78.49"
"CYP","Europe","Cyprus","2021-01-13","28124.0","227.0","163.0","32108.725","186.095",,"3.4","80.98"
"CZE","Europe","Czechia","2021-01-13","855600.0","10801.0","13656.0","79895.549","1275.191",,"6.63","79.38"
"DNK","Europe","Denmark","2021-01-13","185835.0","1359.0","1661.0","32083.648","286.765",,"2.5","80.9"
"EST","Europe","Estonia","2021-01-13","34991.0","853.0","301.0","26377.664","226.906",,"4.69","78.74"
"FIN","Europe","Finland","2021-01-13","39335.0","324.0","602.0","7099.26","108.65",,"3.28","81.91"
"FRA","Europe","France","2021-01-13","2888292.0","23932.0","69168.0","44249.067","1059.664",,"5.98","82.66"
"DEU","Europe","Germany","2021-01-13","1993892.0","25566.0","44096.0","23798.02","526.306",,"8.0","81.33"
"GRC","Europe","Greece","2021-01-13","146688.0","668.0","5354.0","14073.416","513.669",,"4.21","82.24"
"HUN","Europe","Hungary","2021-01-13","345710.0","1358.0","10948.0","35786.488","1133.292",,"7.02","76.88"
"ISL","Europe","Iceland","2021-01-13","5935.0","23.0","29.0","17391.941","84.982",,"2.91","82.99"
"IRL","Europe","Ireland","2021-01-13","159144.0","3553.0","2460.0","32229.764","498.198",,"2.96","82.3"
"ITA","Europe","Italy","2021-01-13","2319036.0","15773.0","80326.0","38355.374","1328.541",,"3.18","83.51"
"OWID_KOS","Europe","Kosovo","2021-01-13","54560.0","299.0","1388.0","28228.857","718.139",,,
"LVA","Europe","Latvia","2021-01-13","52032.0","1255.0","909.0","27585.593","481.921",,"5.57","75.29"
"LIE","Europe","Liechtenstein","2021-01-13","2370.0","15.0","49.0","62144.374","1284.841",,"2.397","82.49"
"LTU","Europe","Lithuania","2021-01-13","163042.0","1694.0","2314.0","59891.466","850.019",,"6.56","75.93"
"LUX","Europe","Luxembourg","2021-01-13","48372.0","191.0","542.0","77274.528","865.848",,"4.51","82.25"
"MLT","Europe","Malta","2021-01-13","14958.0","189.0","234.0","33876.962","529.965",,"4.485","82.53"
"MDA","Europe","Moldova","2021-01-13","150946.0","808.0","3193.0","37418.786","791.529",,"5.8","71.9"
"MCO","Europe","Monaco","2021-01-13","1128.0","36.0","7.0","28743.247","178.371",,"13.8","86.75"
"MNE","Europe","Montenegro","2021-01-13","53840.0","502.0","737.0","85724.021","1173.451",,"3.861","76.88"
"NLD","Europe","Netherlands","2021-01-13","901740.0","6197.0","12786.0","52626.01","746.198",,"3.32","82.28"
"MKD","Europe","North Macedonia","2021-01-13","87590.0","473.0","2657.0","42042.258","1275.331",,"4.28","75.8"
"NOR","Europe","Norway","2021-01-13","57282.0","667.0","509.0","10566.213","93.89","64.81","3.6","82.4"
"POL","Europe","Poland","2021-01-13","1404905.0","9126.0","32074.0","37121.031","847.474",,"6.62","78.73"
"PRT","Europe","Portugal","2021-01-13","507108.0","10556.0","8236.0","49732.526","807.712",,"3.39","82.05"
"ROU","Europe","Romania","2021-01-13","681392.0","4424.0","16969.0","35419.652","882.071",,"6.892","76.05"
"RUS","Europe","Russia","2021-01-13","3434934.0","22544.0","62463.0","23537.511","428.021",,"8.05","72.58"
"SMR","Europe","San Marino","2021-01-13","2723.0","17.0","65.0","80234.545","1915.257",,"3.8","84.97"
"SRB","Europe","Serbia","2021-01-13","366191.0","2267.0","3664.0","53815.245","538.46",,"5.609","76.0"
"SVK","Europe","Slovakia","2021-01-13","215055.0","3576.0","3163.0","39389.938","579.342",,"5.82","77.54"
"SVN","Europe","Slovenia","2021-01-13","143679.0","2092.0","3070.0","69111.929","1476.72",,"4.5","81.32"
"ESP","Europe","Spain","2021-01-13","2176089.0","38869.0","52878.0","46542.597","1130.965",,"2.97","83.56"
"SWE","Europe","Sweden","2021-01-13","512203.0","5337.0","9834.0","50716.834","973.734",,"2.22","82.8"
"CHE","Europe","Switzerland","2021-01-13","490358.0","3001.0","8521.0","56658.538","984.561",,"4.53","83.78"
"UKR","Europe","Ukraine","2021-01-13","1166958.0","6715.0","21121.0","26683.231","482.945",,"8.8","72.06"
"GBR","Europe","United Kingdom","2021-01-13","3220953.0","47662.0","84910.0","47446.496","1250.773",,"2.54","81.32"
"VAT","Europe","Vatican","2021-01-13","27.0","0.0",,"33374.536",,,,"75.12"
"OWID_INT","International","International","2021-01-13","721.0","0.0","15.0",,,,,
"ATG","North America","Antigua and Barbuda","2021-01-13","176.0","0.0","5.0","1797.239","51.058",,"3.8","77.02"
"BHS","North America","Bahamas","2021-01-13","8011.0","7.0","175.0","20371.369","445.012",,"2.9","73.92"
"BRB","North America","Barbados","2021-01-13","1007.0","39.0","7.0","3504.181","24.359",,"5.8","79.19"
"BLZ","North America","Belize","2021-01-13","11419.0","53.0","278.0","28718.302","699.158",,"1.3","74.62"
"CAN","North America","Canada","2021-01-13","686211.0","7139.0","17404.0","18181.552","461.129",,"2.5","82.43"
"CRI","North America","Costa Rica","2021-01-13","182156.0","1063.0","2384.0","35758.132","467.991",,"1.13","80.28"
"CUB","North America","Cuba","2021-01-13","16044.0","550.0","158.0","1416.487","13.949",,"5.2","78.8"
"DMA","North America","Dominica","2021-01-13","109.0","0.0",,"1514.078",,,"3.8","75.0"
"DOM","North America","Dominican Republic","2021-01-13","186383.0","1595.0","2428.0","17181.476","223.822",,"1.6","74.08"
"SLV","North America","El Salvador","2021-01-13","49539.0","0.0","1447.0","7637.599","223.089",,"1.3","73.32"
"GRD","North America","Grenada","2021-01-13","132.0","0.0","1.0","1173.135","8.887",,"3.7","72.4"
"GTM","North America","Guatemala","2021-01-13","145986.0","1004.0","5117.0","8148.556","285.618",,"0.6","74.3"
"HTI","North America","Haiti","2021-01-13","10569.0","154.0","238.0","926.899","20.873",,"0.7","64.0"
"HND","North America","Honduras","2021-01-13","131009.0","1204.0","3320.0","13227.076","335.198",,"0.7","75.27"
"JAM","North America","Jamaica","2021-01-13","13852.0","92.0","317.0","4677.895","107.053",,"1.7","74.47"
"MEX","North America","Mexico","2021-01-13","1571901.0","15873.0","136917.0","12191.635","1061.926",,"1.38","75.05"
"NIC","North America","Nicaragua","2021-01-13","6152.0","0.0","167.0","928.666","25.209",,"0.9","74.48"
"PAN","North America","Panama","2021-01-13","288408.0","3315.0","4594.0","66842.064","1064.715",,"2.3","78.51"
"KNA","North America","Saint Kitts and Nevis","2021-01-13","34.0","0.0",,"639.194",,,"2.3","76.23"
"LCA","North America","Saint Lucia","2021-01-13","502.0","12.0","6.0","2733.773","32.675",,"1.3","76.2"
"VCT","North America","Saint Vincent and the Grenadines","2021-01-13","284.0","0.0",,"2559.781",,,"2.6","72.53"
"TTO","North America","Trinidad and Tobago","2021-01-13","7305.0","19.0","129.0","5219.755","92.176",,"3.0","73.51"
"USA","North America","United States","2021-01-13","23077247.0","238295.0","384764.0","69719.222","1162.42",,"2.77","78.86"
"AUS","Oceania","Australia","2021-01-13","28660.0","10.0","909.0","1123.927","35.647","52.31","3.84","83.44"
"FJI","Oceania","Fiji","2021-01-13","53.0","0.0","2.0","59.122","2.231",,"2.3","67.44"
"MHL","Oceania","Marshall Islands","2021-01-13","4.0","0.0",,"67.574",,,"2.7","73.7"
"NZL","Oceania","New Zealand","2021-01-13","2228.0","0.0","25.0","462.027","5.184",,"2.61","82.29"
"PNG","Oceania","Papua New Guinea","2021-01-13","833.0","10.0","9.0","93.104","1.006",,,"64.5"
"WSM","Oceania","Samoa","2021-01-13","2.0","0.0",,"10.08",,,,"73.32"
"SLB","Oceania","Solomon Islands","2021-01-13","17.0","0.0",,"24.75",,,"1.4","73.0"
"VUT","Oceania","Vanuatu","2021-01-13","1.0","0.0",,"3.256",,,,"70.47"
"ARG","South America","Argentina","2021-01-13","1757429.0","12725.0","44983.0","38884.806","995.292",,"5.0","76.67"
"BOL","South America","Bolivia","2021-01-13","178818.0","2057.0","9493.0","15318.903","813.242",,"1.1","71.51"
"BRA","South America","Brazil","2021-01-13","8256536.0","60899.0","205964.0","38843.428","968.971",,"2.2","75.88"
"CHL","South America","Chile","2021-01-13","652525.0","3390.0","17204.0","34134.645","899.969",,"2.11","80.18"
"COL","South America","Colombia","2021-01-13","1831980.0","15898.0","47124.0","36003.855","926.127",,"1.71","77.29"
"ECU","South America","Ecuador","2021-01-13","224315.0","1748.0","14229.0","12714.064","806.493",,"1.5","77.01"
"GUY","South America","Guyana","2021-01-13","6696.0","43.0","170.0","8513.03","216.131",,"1.6","69.91"
"PRY","South America","Paraguay","2021-01-13","118592.0","1002.0","2451.0","16626.919","343.637",,"1.3","74.25"
"PER","South America","Peru","2021-01-13","1040231.0","2881.0","38399.0","31549.068","1164.6",,"1.6","76.74"
"SUR","South America","Suriname","2021-01-13","7247.0","69.0","139.0","12353.529","236.945",,"3.1","71.68"
"URY","South America","Uruguay","2021-01-13","28475.0","629.0","275.0","8197.248","79.166",,"2.8","77.91"
"VEN","South America","Venezuela","2021-01-13","117811.0","512.0","1084.0","4143.031","38.121",,"0.8","72.06"
"OWID_WRL","World","World","2021-01-13","92353551.0","758326.0","1978737.0","11848.1","253.854",,"2.705","72.58"
