"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2021-04-01","117304.0","112.0","3096.0","2675.056","70.603",,"6.73","0.7"
"AGO","Africa","Angola","2021-04-01","22399.0","88.0","538.0","681.519","16.369",,"3.94",
"BEN","Africa","Benin","2021-04-01","7313.0","213.0","93.0","603.224","7.671",,"0.99","0.6"
"BWA","Africa","Botswana","2021-04-01","40878.0","1030.0","591.0","17382.874","251.316",,"4.81","5.7"
"BFA","Africa","Burkina Faso","2021-04-01","12774.0","57.0","149.0","611.1","7.128",,"2.42","1.6"
"BDI","Africa","Burundi","2021-04-01","2842.0","32.0","6.0","239.009","0.505",,"6.05",
"CMR","Africa","Cameroon","2021-04-01","57337.0","9668.0","851.0","2159.922","32.058",,"7.2",
"CPV","Africa","Cape Verde","2021-04-01","17587.0","117.0","169.0","31631.978","303.963",,"2.42","2.1"
"CAF","Africa","Central African Republic","2021-04-01","5222.0","61.0","72.0","1081.212","14.908",,"6.1",
"TCD","Africa","Chad","2021-04-01","4552.0","19.0","164.0","277.124","9.984",,"6.1",
"COM","Africa","Comoros","2021-04-01","3704.0","8.0","146.0","4259.454","167.894",,"11.88","4.4"
"COG","Africa","Congo","2021-04-01","9681.0","0.0","135.0","1754.411","24.465",,"7.2","1.7"
"CIV","Africa","Cote d'Ivoire","2021-04-01","43889.0","0.0","244.0","1663.831","9.25",,"2.42",
"COD","Africa","Democratic Republic of Congo","2021-04-01","28199.0","57.0","745.0","314.857","8.318",,"6.1",
"DJI","Africa","Djibouti","2021-04-01","8180.0","178.0","71.0","8279.335","71.862",,"6.05","1.7"
"EGY","Africa","Egypt","2021-04-01","202843.0","712.0","12041.0","1982.158","117.663",,"17.31","0.2"
"GNQ","Africa","Equatorial Guinea","2021-04-01","7008.0","94.0","103.0","4995.064","73.415","1.0","7.78",
"ERI","Africa","Eritrea","2021-04-01","3308.0","23.0","10.0","932.77","2.82",,"6.05","0.2"
"SWZ","Africa","Eswatini","2021-04-01","17344.0","7.0","668.0","14949.611","575.781",,"3.94","1.7"
"ETH","Africa","Ethiopia","2021-04-01","208961.0","2372.0","2890.0","1817.628","25.138",,"7.47","0.4"
"GAB","Africa","Gabon","2021-04-01","19550.0","0.0","118.0","8783.643","53.016",,"7.2",
"GMB","Africa","Gambia","2021-04-01","5459.0","0.0","165.0","2258.899","68.276",,"1.91","0.7"
"GHA","Africa","Ghana","2021-04-01","90583.0","0.0","743.0","2915.173","23.911",,"4.97","0.3"
"GIN","Africa","Guinea","2021-04-01","20083.0","175.0","127.0","1529.225","9.67",,"2.42",
"GNB","Africa","Guinea-Bissau","2021-04-01","3661.0","11.0","63.0","1860.266","32.012",,"2.42",
"KEN","Africa","Kenya","2021-04-01","135042.0","984.0","2167.0","2511.414","40.3",,"2.92","1.2"
"LSO","Africa","Lesotho","2021-04-01","10706.0","0.0","315.0","4997.545","147.042",,"3.94","0.4"
"LBR","Africa","Liberia","2021-04-01","2042.0","0.0","85.0","403.743","16.806",,"2.42","1.5"
"LBY","Africa","Libya","2021-04-01","159980.0","1023.0","2680.0","23282.392","390.029",,"10.43",
"MDG","Africa","Madagascar","2021-04-01","24696.0","270.0","433.0","891.842","15.637",,"3.94",
"MWI","Africa","Malawi","2021-04-01","33584.0","33.0","1118.0","1755.571","58.442","0.76","3.94","4.4"
"MLI","Africa","Mali","2021-04-01","10199.0","157.0","386.0","503.634","19.061",,"2.42","1.6"
"MRT","Africa","Mauritania","2021-04-01","17878.0","31.0","449.0","3845.012","96.566",,"2.42",
"MUS","Africa","Mauritius","2021-04-01","1039.0","11.0","12.0","816.974","9.436",,"22.02","3.2"
"MAR","Africa","Morocco","2021-04-01","496676.0","579.0","8825.0","13456.204","239.091","21.94","7.14","0.8"
"MOZ","Africa","Mozambique","2021-04-01","67729.0","150.0","775.0","2166.951","24.796",,"3.3","5.1"
"NAM","Africa","Namibia","2021-04-01","44374.0","235.0","528.0","17463.781","207.799","0.07","3.94","9.7"
"NER","Africa","Niger","2021-04-01","5021.0","20.0","187.0","207.422","7.725",,"2.42","0.1"
"NGA","Africa","Nigeria","2021-04-01","162997.0","106.0","2058.0","790.712","9.984","0.4","2.42","0.6"
"RWA","Africa","Rwanda","2021-04-01","21918.0","135.0","308.0","1692.221","23.78",,"4.28","4.7"
"STP","Africa","Sao Tome and Principe","2021-04-01","2232.0","9.0","34.0","10184.294","155.137",,"2.42",
"SEN","Africa","Senegal","2021-04-01","38782.0","77.0","1054.0","2316.183","62.948","1.64","2.42","0.4"
"SYC","Africa","Seychelles","2021-04-01","4135.0","0.0","22.0","42047.997","223.714","103.8","10.55","7.1"
"SLE","Africa","Sierra Leone","2021-04-01","3981.0","1.0","79.0","499.061","9.903",,"2.42","8.8"
"SOM","Africa","Somalia","2021-04-01","11499.0","101.0","537.0","723.516","33.788",,"6.05",
"ZAF","Africa","South Africa","2021-04-01","1549451.0","1294.0","52897.0","26125.193","891.893","0.45","5.52","8.1"
"SSD","Africa","South Sudan","2021-04-01","10197.0","32.0","112.0","910.956","10.006",,"10.43",
"SDN","Africa","Sudan","2021-04-01","31833.0","0.0","2063.0","725.964","47.048",,"15.67",
"TZA","Africa","Tanzania","2021-04-01","509.0","0.0","21.0","8.521","0.352",,"5.75","3.3"
"TGO","Africa","Togo","2021-04-01","10654.0","405.0","110.0","1286.911","13.287",,"6.15","0.9"
"TUN","Africa","Tunisia","2021-04-01","255308.0","1290.0","8843.0","21602.187","748.226",,"8.52","1.1"
"UGA","Africa","Uganda","2021-04-01","40889.0","22.0","335.0","893.924","7.324",,"2.5","3.4"
"ZMB","Africa","Zambia","2021-04-01","88549.0","131.0","1212.0","4816.646","65.927",,"3.94","3.1"
"ZWE","Africa","Zimbabwe","2021-04-01","36896.0","14.0","1523.0","2482.418","102.47","0.71","1.82","1.6"
"AFG","Asia","Afghanistan","2021-04-01","56517.0","63.0","2489.0","1451.821","63.938",,"9.59",
"ARM","Asia","Armenia","2021-04-01","193736.0","1097.0","3533.0","65379.919","1192.278",,"7.11","1.5"
"AZE","Asia","Azerbaijan","2021-04-01","263961.0","2248.0","3593.0","26033.775","354.368","8.45","7.11","0.3"
"BHR","Asia","Bahrain","2021-04-01","145380.0","935.0","523.0","85438.089","307.361","45.56","16.52","5.8"
"BGD","Asia","Bangladesh","2021-04-01","617764.0","6469.0","9105.0","3751.086","55.286",,"8.38","1.0"
"BTN","Asia","Bhutan","2021-04-01","886.0","13.0","1.0","1148.245","1.296","54.84","9.75",
"BRN","Asia","Brunei","2021-04-01","213.0","1.0","3.0","486.876","6.857",,"12.79","2.0"
