"country code","continent","country","date","total_cases","new_cases","total deaths","total cases per million","total deaths per million","population","life expectancy","human development index"
"DZA","Africa","Algeria","2020-12-10","90579.0","565.0","2564.0","2065.607","58.471","43851043.0","76.88","0.754"
"AGO","Africa","Angola","2020-12-10","15925.0","121.0","362.0","484.539","11.014","32866268.0","61.15","0.581"
"BEN","Africa","Benin","2020-12-10","3090.0","0.0","44.0","254.883","3.629","12123198.0","61.77","0.515"
"BWA","Africa","Botswana","2020-12-10","12501.0","443.0","37.0","5315.899","15.734","2351625.0","69.59","0.717"
"BFA","Africa","Burkina Faso","2020-12-10","3579.0","110.0","69.0","171.217","3.301","20903278.0","61.58","0.423"
"BDI","Africa","Burundi","2020-12-10","720.0","0.0","1.0","60.551","0.084","11890781.0","61.58","0.417"
"CMR","Africa","Cameroon","2020-12-10","24963.0","0.0","443.0","940.372","16.688","26545864.0","59.29","0.556"
"CPV","Africa","Cape Verde","2020-12-10","11203.0","11.0","109.0","20149.715","196.047","555988.0","72.98","0.654"
"CAF","Africa","Central African Republic","2020-12-10","4927.0","0.0","63.0","1020.133","13.044","4829764.0","53.28","0.367"
"TCD","Africa","Chad","2020-12-10","1739.0","7.0","102.0","105.87","6.21","16425859.0","54.24","0.404"
"COM","Africa","Comoros","2020-12-10","617.0","0.0","7.0","709.526","8.05","869595.0","64.32","0.503"
"COG","Africa","Congo","2020-12-10","6049.0","0.0","99.0","1096.212","17.941","5518092.0","64.57","0.606"
"CIV","Africa","Cote d'Ivoire","2020-12-10","21590.0","43.0","133.0","818.477","5.042","26378275.0","57.78","0.492"
"COD","Africa","Democratic Republic of Congo","2020-12-10","13997.0","154.0","350.0","156.284","3.908","89561404.0","60.68","0.457"
"DJI","Africa","Djibouti","2020-12-10","5717.0","0.0","61.0","5786.426","61.741","988002.0","67.11","0.476"
"EGY","Africa","Egypt","2020-12-10","120147.0","445.0","6854.0","1174.063","66.976","102334403.0","71.99","0.696"
"GNQ","Africa","Equatorial Guinea","2020-12-10","5183.0","0.0","85.0","3694.266","60.585","1402985.0","58.74","0.591"
"ERI","Africa","Eritrea","2020-12-10","656.0","7.0",,"184.975",,"3546427.0","66.32","0.44"
"SWZ","Africa","Eswatini","2020-12-10","6633.0","21.0","126.0","5717.295","108.605","1160164.0","60.19","0.588"
"ETH","Africa","Ethiopia","2020-12-10","115360.0","526.0","1779.0","1003.448","15.474","114963583.0","66.6","0.463"
"GAB","Africa","Gabon","2020-12-10","9300.0","0.0","62.0","4178.408","27.856","2225728.0","66.47","0.702"
